證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,165605000,12448000,153157000,0,0,0,0,0,0,28432000,4513000,968000,3545000,32317000,7430000,24887000,181589000
2337,旺宏            ,21666000,18457451,3208549,0,0,0,2786000,96000,2690000,481000,671000,866000,-195000,1006000,330000,676000,6379549
00669R,國泰美國道瓊反1 ,1279000,0,1279000,0,0,0,0,0,0,3382000,0,0,0,4522000,1140000,3382000,4661000
055663,崇越中信97購01  ,0,0,0,0,0,0,0,0,0,4001000,0,0,0,4028000,27000,4001000,4001000
00648R,元大S&P500反1   ,234000,0,234000,0,0,0,0,0,0,2094000,0,0,0,2373000,279000,2094000,2328000
00671R,富邦NASDAQ反1   ,296000,6000,290000,0,0,0,0,0,0,1951000,0,0,0,2405000,454000,1951000,2241000
07292P,臺股指凱基99售44,0,0,0,0,0,0,0,0,0,2176000,0,0,0,2458000,282000,2176000,2176000
061464,瑞昱群益9A購01  ,0,0,0,0,0,0,0,0,0,2149000,0,0,0,2338000,189000,2149000,2149000
0056,元大高股息      ,31000,22000,9000,0,0,0,0,35000,-35000,1907000,330000,40000,290000,3975000,2358000,1617000,1881000
2492,華新科          ,3413300,1646000,1767300,0,0,0,665000,472000,193000,-274000,217000,416000,-199000,77000,152000,-75000,1686300
3006,晶豪科          ,1463000,490000,973000,0,0,0,293000,0,293000,360000,223000,24000,199000,256000,95000,161000,1626000
1760,寶齡富錦        ,1939000,484000,1455000,0,0,0,100000,0,100000,10000,10000,0,10000,0,0,0,1565000
047962,T50反1中信96購02,0,0,0,0,0,0,0,0,0,1547000,0,0,0,2346000,799000,1547000,1547000
4148,全宇生技-KY     ,1551000,36000,1515000,0,0,0,0,0,0,0,0,0,0,0,0,0,1515000
07700P,臺股指元大9A售53,0,0,0,0,0,0,0,0,0,1461000,0,0,0,1510000,49000,1461000,1461000
07597P,臺股指中信01售02,0,0,0,0,0,0,0,0,0,1401000,0,0,0,1959000,558000,1401000,1401000
2383,台光電          ,2665100,1448000,1217100,0,0,0,81000,0,81000,101000,386000,165000,221000,62000,182000,-120000,1399100
1701,中化            ,2008000,652000,1356000,0,0,0,0,0,0,0,0,0,0,0,0,0,1356000
058714,美律統一9B購01  ,0,0,0,0,0,0,0,0,0,1308000,0,0,0,1330000,22000,1308000,1308000
00634R,富邦上証反1     ,542000,33000,509000,0,0,0,0,0,0,731000,0,0,0,846000,115000,731000,1240000
060705,台光電富邦9B購01,0,0,0,0,0,0,0,0,0,1181000,0,0,0,1512000,331000,1181000,1181000
3042,晶技            ,2884236,1155000,1729236,0,0,0,0,606000,-606000,48000,323000,140000,183000,50000,185000,-135000,1171236
3026,禾伸堂          ,1414000,349000,1065000,0,0,0,0,0,0,72000,5000,11000,-6000,108000,30000,78000,1137000
058725,美律富邦9A購01  ,0,0,0,0,0,0,0,0,0,1131000,0,0,0,1252000,121000,1131000,1131000
2367,燿華            ,3457000,2292000,1165000,0,0,0,0,0,0,-50000,1000,6000,-5000,65000,110000,-45000,1115000
07407P,欣興凱基99售07  ,0,0,0,0,0,0,0,0,0,1108000,0,0,0,1746000,638000,1108000,1108000
07478P,南電康和9A售02  ,0,0,0,0,0,0,0,0,0,1077000,0,0,0,1367000,290000,1077000,1077000
060628,和大富邦9B購01  ,0,0,0,0,0,0,0,0,0,1032000,0,0,0,1279000,247000,1032000,1032000
053172,瑞儀群益97購01  ,0,0,0,0,0,0,0,0,0,1028000,0,0,0,1028000,0,1028000,1028000
9921,巨大            ,3097100,2213851,883249,0,0,0,121000,0,121000,-4000,17000,4000,13000,6000,23000,-17000,1000249
060788,嘉晶富邦9B購01  ,0,0,0,0,0,0,0,0,0,971000,0,0,0,976000,5000,971000,971000
060422,台勝科永豐9A購01,0,0,0,0,0,0,0,0,0,966000,0,0,0,1077000,111000,966000,966000
056617,美律永豐98購01  ,0,0,0,0,0,0,0,0,0,954000,0,0,0,954000,0,954000,954000
056601,鈺齊元富98購01  ,0,0,0,0,0,0,0,0,0,950000,0,0,0,950000,0,950000,950000
057592,美律兆豐99購01  ,0,0,0,0,0,0,0,0,0,928000,0,0,0,930000,2000,928000,928000
00638R,元大滬深300反1  ,440000,0,440000,0,0,0,0,0,0,472000,0,0,0,614000,142000,472000,912000
051258,鈺齊國泰97購01  ,0,0,0,0,0,0,0,0,0,900000,0,0,0,900000,0,900000,900000
055129,鈺齊兆豐97購01  ,0,0,0,0,0,0,0,0,0,890000,0,0,0,900000,10000,890000,890000
3017,奇鋐            ,2644000,2786000,-142000,0,0,0,552000,0,552000,466000,60000,238000,-178000,753000,109000,644000,876000
056243,創意群益97購03  ,0,0,0,0,0,0,0,0,0,860000,0,0,0,860000,0,860000,860000
06337P,祥碩元大97售05  ,0,0,0,0,0,0,0,0,0,847000,0,0,0,1540000,693000,847000,847000
059907,道瓊指元大99購03,0,0,0,0,0,0,0,0,0,838000,0,0,0,888000,50000,838000,838000
053672,嘉澤元富96購02  ,0,0,0,0,0,0,0,0,0,823000,0,0,0,838000,15000,823000,823000
056701,國產國泰9A購01  ,0,0,0,0,0,0,0,0,0,810000,0,0,0,810000,0,810000,810000
