證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2330,台積電          ,28295046,12604837,15690209,0,0,0,76000,173194,-97194,1477000,286000,35000,251000,1297000,71000,1226000,17070015
2344,華邦電          ,14553841,5515000,9038841,0,0,0,0,0,0,4151000,2113000,0,2113000,2124000,86000,2038000,13189841
2884,玉山金          ,19431507,7789684,11641823,0,0,0,0,0,0,68000,13000,6000,7000,61000,0,61000,11709823
2317,鴻海            ,14031382,4976809,9054573,0,0,0,58000,0,58000,574000,204000,0,204000,596000,226000,370000,9686573
2882,國泰金          ,10921904,5421000,5500904,0,0,0,2178000,10595,2167405,366000,95000,0,95000,621000,350000,271000,8034309
2888,新光金          ,12839759,4416254,8423505,0,0,0,0,0,0,-581000,22000,432000,-410000,307000,478000,-171000,7842505
3037,欣興            ,12351000,5669000,6682000,0,0,0,95000,1300000,-1205000,470000,861000,515000,346000,318000,194000,124000,5947000
00852L,國泰美國道瓊正2 ,155000,11000,144000,0,0,0,0,0,0,5467000,200000,0,200000,18003000,12736000,5267000,5611000
2356,英業達          ,6289148,2644000,3645148,0,0,0,1548000,0,1548000,83000,13000,4000,9000,263000,189000,74000,5276148
0056,元大高股息      ,115000,97000,18000,0,0,0,74000,0,74000,5145000,10000,10000,0,5145000,0,5145000,5237000
00861,元大全球未來通訊,2612000,25000,2587000,0,0,0,0,0,0,2479000,0,0,0,3277000,798000,2479000,5066000
5880,合庫金          ,7259358,2370000,4889358,0,0,0,0,0,0,65000,85000,20000,65000,0,0,0,4954358
2883,開發金          ,11621945,7490000,4131945,0,0,0,960000,0,960000,-141000,55000,4000,51000,113000,305000,-192000,4950945
2823,中壽            ,6551286,1827000,4724286,0,0,0,0,0,0,-80000,9000,0,9000,420000,509000,-89000,4644286
2324,仁寶            ,5483248,2286000,3197248,0,0,0,1410000,0,1410000,-45000,133000,0,133000,69000,247000,-178000,4562248
2881,富邦金          ,10869337,6730000,4139337,0,0,0,0,84391,-84391,463000,101000,0,101000,453000,91000,362000,4517946
2454,聯發科          ,8113903,3761703,4352200,0,0,0,97000,5879,91121,-164000,57000,90000,-33000,45000,176000,-131000,4279321
1909,榮成            ,8901000,8268000,633000,0,0,0,3600000,0,3600000,-33000,472000,519000,-47000,16000,2000,14000,4200000
1434,福懋            ,4384950,431000,3953950,0,0,0,0,0,0,196000,196000,0,196000,0,0,0,4149950
3698,隆達            ,4541000,453000,4088000,0,0,0,0,0,0,19000,22000,3000,19000,0,0,0,4107000
2382,廣達            ,5409631,1883773,3525858,0,0,0,140000,9000,131000,285000,339000,12000,327000,24000,66000,-42000,3941858
3231,緯創            ,4703609,3007000,1696609,0,0,0,2159000,0,2159000,24000,140000,0,140000,53000,169000,-116000,3879609
2603,長榮            ,4800016,1135000,3665016,0,0,0,808000,0,808000,-608000,118000,726000,-608000,0,0,0,3865016
6213,聯茂            ,3506000,675000,2831000,0,0,0,638000,40000,598000,287000,231000,187000,44000,330000,87000,243000,3716000
2327,國巨            ,4572350,1336865,3235485,0,0,0,110000,26487,83513,339000,151000,28000,123000,435000,219000,216000,3657998
1216,統一            ,8541053,5203295,3337758,0,0,0,219000,56000,163000,147000,0,8000,-8000,158000,3000,155000,3647758
1904,正隆            ,2250000,783000,1467000,0,0,0,1784000,2000,1782000,393000,268000,1000,267000,150000,24000,126000,3642000
052296,TPK國票96購01   ,0,0,0,0,0,0,0,0,0,3496000,0,0,0,3496000,0,3496000,3496000
0050,元大台灣50      ,4500089,1451000,3049089,0,0,0,51000,27000,24000,390000,347000,0,347000,1556000,1513000,43000,3463089
2002,中鋼            ,7873791,4514000,3359791,0,0,0,0,0,0,63000,32000,40000,-8000,71000,0,71000,3422791
