證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,54086000,627000,53459000,0,0,0,0,0,0,68595000,0,264000,-264000,82518000,13659000,68859000,122054000
00677U,富邦VIX         ,31047000,27911000,3136000,0,0,0,0,0,0,30645000,810000,560000,250000,33562000,3167000,30395000,33781000
00633L,富邦上証正2     ,13949000,2000,13947000,0,0,0,0,0,0,11477172,0,40000,-40000,13258172,1741000,11517172,25424172
2448,晶電            ,19785000,5632000,14153000,0,0,0,3197000,0,3197000,-682000,815000,1497000,-682000,0,0,0,16668000
00852L,國泰美國道瓊正2 ,69000,0,69000,0,0,0,0,0,0,12416000,0,0,0,13277000,861000,12416000,12485000
00655L,國泰中國A50正2  ,1723000,165000,1558000,0,0,0,0,0,0,7144500,0,121000,-121000,9422500,2157000,7265500,8702500
2368,金像電          ,10227000,5690000,4537000,0,0,0,1179000,0,1179000,1873000,2715000,842000,1873000,0,0,0,7589000
2884,玉山金          ,18027012,11588287,6438725,0,0,0,500000,129000,371000,17000,13000,4000,9000,8000,0,8000,6826725
2888,新光金          ,24642046,17784000,6858046,0,0,0,0,0,0,-729000,0,202000,-202000,205000,732000,-527000,6129046
2885,元大金          ,15287164,10383224,4903940,0,0,0,0,0,0,45000,4000,6000,-2000,89000,42000,47000,4948940
053314,A50正2群益9A購01,0,0,0,0,0,0,0,0,0,4729000,0,0,0,4884000,155000,4729000,4729000
1314,中石化          ,5559992,923000,4636992,0,0,0,0,0,0,-23000,0,1000,-1000,18000,40000,-22000,4613992
00861,元大全球未來通訊,714000,0,714000,0,0,0,0,0,0,3652000,148000,0,148000,5394000,1890000,3504000,4366000
2454,聯發科          ,7837777,3438792,4398985,0,0,0,190000,68000,122000,-169000,92000,219000,-127000,24000,66000,-42000,4351985
053564,台積電富邦99購01,0,0,0,0,0,0,0,0,0,4323000,0,0,0,4323000,0,4323000,4323000
2886,兆豐金          ,8773568,5141725,3631843,0,0,0,0,0,0,450000,370000,0,370000,118000,38000,80000,4081843
3338,泰碩            ,1801000,1077000,724000,0,0,0,3175000,0,3175000,-134000,181000,588000,-407000,374000,101000,273000,3765000
051133,台積電永豐95購02,0,0,0,0,0,0,0,0,0,3405000,0,0,0,5878000,2473000,3405000,3405000
058169,國巨凱基9A購05  ,0,0,0,0,0,0,0,0,0,3322000,0,0,0,3384000,62000,3322000,3322000
00636,國泰中國A50     ,1359000,0,1359000,0,0,0,0,0,0,1727000,90000,360000,-270000,2343000,346000,1997000,3086000
056829,台積電富邦9A購01,30000,0,30000,0,0,0,0,0,0,3053000,0,0,0,3961000,908000,3053000,3083000
2345,智邦            ,4645934,2008068,2637866,0,0,0,539000,0,539000,-100000,156000,393000,-237000,252000,115000,137000,3076866
2881,富邦金          ,8141738,5065189,3076549,0,0,0,0,0,0,-69000,0,0,0,0,69000,-69000,3007549
2371,大同            ,4206000,1468000,2738000,0,0,0,0,0,0,185000,185000,0,185000,0,0,0,2923000
00639,富邦深100       ,2206000,0,2206000,0,0,0,0,0,0,606000,10000,10000,0,1611000,1005000,606000,2812000
1904,正隆            ,3390000,432000,2958000,0,0,0,0,0,0,-152000,120000,272000,-152000,0,0,0,2806000
052150,台積電富邦95購07,0,0,0,0,0,0,0,0,0,2672000,0,0,0,2672000,0,2672000,2672000
2313,華通            ,5085090,4360000,725090,0,0,0,1069000,0,1069000,790000,738000,467000,271000,688000,169000,519000,2584090
0061,元大寶滬深      ,777000,0,777000,0,0,0,0,0,0,1802000,250000,0,250000,1604000,52000,1552000,2579000
2412,中華電          ,4187080,1701600,2485480,0,0,0,35000,0,35000,3000,10000,7000,3000,0,0,0,2523480
2002,中鋼            ,6023102,3629150,2393952,0,0,0,0,0,0,33000,0,2000,-2000,42000,7000,35000,2426952
045600,道瓊指國票95購01,0,0,0,0,0,0,0,0,0,2412000,0,0,0,2422000,10000,2412000,2412000
2610,華航            ,5889000,3525000,2364000,0,0,0,0,0,0,-12000,0,12000,-12000,0,0,0,2352000
05980P,台積電永昌96售09,0,0,0,0,0,0,0,0,0,2317000,0,0,0,4405000,2088000,2317000,2317000
1909,榮成            ,4008000,1709000,2299000,0,0,0,0,380000,-380000,396000,608000,212000,396000,0,0,0,2315000
1303,南亞            ,3385536,1663850,1721686,0,0,0,0,0,0,471000,475000,4000,471000,0,0,0,2192686
047454,滬深2X群益96購03,0,0,0,0,0,0,0,0,0,2174000,0,0,0,2274000,100000,2174000,2174000
