證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,138732000,18054000,120678000,0,0,0,0,0,0,134362000,2400000,0,2400000,134223000,2261000,131962000,255040000
00632R,元大台灣50反1   ,32271000,1702000,30569000,0,0,0,0,0,0,68773000,3086000,17430000,-14344000,98499000,15382000,83117000,99342000
00648R,元大S&P500反1   ,30000,0,30000,0,0,0,0,0,0,11395000,0,0,0,13004000,1609000,11395000,11425000
00669R,國泰美國道瓊反1 ,0,0,0,0,0,0,0,0,0,8730000,0,0,0,9414000,684000,8730000,8730000
1714,和桐            ,8435001,929000,7506001,0,0,0,0,0,0,20000,34000,14000,20000,0,0,0,7526001
2368,金像電          ,5248001,1312000,3936001,0,0,0,1110000,0,1110000,567000,981000,414000,567000,0,0,0,5613001
1605,華新            ,4395001,2019927,2375074,0,0,0,8000,0,8000,3070000,354000,542000,-188000,3274000,16000,3258000,5453074
6116,彩晶            ,7735000,3699000,4036000,0,0,0,0,0,0,1312000,220000,50000,170000,1599000,457000,1142000,5348000
2027,大成鋼          ,4115000,535000,3580000,0,0,0,0,0,0,1619000,120000,10000,110000,1630000,121000,1509000,5199000
3706,神達            ,4798000,1434000,3364000,0,0,0,1022000,0,1022000,603000,307000,213000,94000,542000,33000,509000,4989000
006205,富邦上証        ,4387000,28000,4359000,0,0,0,0,500000,-500000,1006950,110000,110000,0,2547000,1540050,1006950,4865950
2498,宏達電          ,4320601,1067000,3253601,0,0,0,0,0,0,1100000,244000,111000,133000,1077000,110000,967000,4353601
00671R,富邦NASDAQ反1   ,189000,13000,176000,0,0,0,0,0,0,4138000,0,0,0,4409000,271000,4138000,4314000
1314,中石化          ,7703001,3638000,4065001,0,0,0,8000,0,8000,219000,183000,45000,138000,154000,73000,81000,4292001
2337,旺宏            ,34051001,29191413,4859588,0,0,0,57000,605000,-548000,-298000,393000,410000,-17000,664000,945000,-281000,4013588
2313,華通            ,5175001,2289000,2886001,0,0,0,44000,0,44000,903000,446000,211000,235000,756000,88000,668000,3833001
2448,晶電            ,9297001,8670000,627001,0,0,0,0,1546000,-1546000,4718000,4314000,406000,3908000,810000,0,810000,3799001
2504,國產            ,4295001,708000,3587001,0,0,0,0,0,0,135000,16000,0,16000,123000,4000,119000,3722001
08637P,台灣50中信96售03,0,0,0,0,0,0,0,0,0,3607000,0,0,0,5496000,1889000,3607000,3607000
00673R,元大S&P原油反1  ,3039000,2708000,331000,0,0,0,0,0,0,3250000,0,0,0,9417000,6167000,3250000,3581000
055145,T50反1元大97購04,0,0,0,0,0,0,0,0,0,3530000,0,0,0,3540000,10000,3530000,3530000
00634R,富邦上証反1     ,1544000,0,1544000,0,0,0,0,0,0,1967000,0,0,0,3981000,2014000,1967000,3511000
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,3326000,0,0,0,4970000,1644000,3326000,3326000
9958,世紀鋼          ,2478000,458000,2020000,0,0,0,0,0,0,1081000,97000,0,97000,1129000,145000,984000,3101000
2454,聯發科          ,7533556,4597589,2935967,0,0,0,46000,32000,14000,-38000,170000,274000,-104000,154000,88000,66000,2911967
03033P,微星國票03售01  ,0,0,0,0,0,0,0,0,0,2857000,0,0,0,6872000,4015000,2857000,2857000
3016,嘉晶            ,2928000,1092000,1836000,0,0,0,0,0,0,993000,40000,18000,22000,998000,27000,971000,2829000
6251,定穎            ,2887000,498000,2389000,0,0,0,100000,0,100000,325000,325000,0,325000,0,0,0,2814000
2610,華航            ,7893000,5391000,2502000,0,0,0,38000,4000,34000,185000,185000,0,185000,0,0,0,2721000
055144,T50反1元大97購03,0,0,0,0,0,0,0,0,0,2694000,0,0,0,2724000,30000,2694000,2694000
04289P,臺股指中信95售07,0,0,0,0,0,0,0,0,0,2680000,0,0,0,3527000,847000,2680000,2680000
2367,燿華            ,3583001,1208000,2375001,0,0,0,0,0,0,278000,2000,0,2000,307000,31000,276000,2653001
8039,台虹            ,2943000,515000,2428000,0,0,0,0,0,0,87000,39000,38000,1000,183000,97000,86000,2515000
00638R,元大滬深300反1  ,3247000,165000,3082000,0,0,0,0,0,0,-588000,230000,610000,-380000,1133000,1341000,-208000,2494000
3049,和鑫            ,3272001,831000,2441001,0,0,0,0,0,0,13000,0,0,0,25000,12000,13000,2454001
056757,T50反1元大98購07,0,0,0,0,0,0,0,0,0,2416000,0,0,0,2416000,0,2416000,2416000
00676R,富邦臺灣加權反1 ,182000,0,182000,0,0,0,0,0,0,2136000,0,0,0,3570000,1434000,2136000,2318000
3450,聯鈞            ,2258000,1001000,1257000,0,0,0,275000,0,275000,722000,61000,13000,48000,727000,53000,674000,2254000
00680L,元大美債20正2   ,0,0,0,0,0,0,0,0,0,2185000,0,0,0,2294000,109000,2185000,2185000
2371,大同            ,4139264,2116000,2023264,0,0,0,0,0,0,147000,154000,7000,147000,0,0,0,2170264
057473,T50反1元大98購08,0,0,0,0,0,0,0,0,0,2127000,0,0,0,2127000,0,2127000,2127000
2888,新光金          ,26611276,28110923,-1499647,0,0,0,364000,0,364000,3219000,505000,109000,396000,3289000,466000,2823000,2083353
052681,T50反1元大98購02,0,0,0,0,0,0,0,0,0,2072000,0,0,0,2102000,30000,2072000,2072000
048382,T50反1國票96購01,0,0,0,0,0,0,0,0,0,1996000,0,0,0,1996000,0,1996000,1996000
056756,T50反1元大98購06,0,0,0,0,0,0,0,0,0,1992000,0,0,0,1992000,0,1992000,1992000
057474,T50反1元大98購09,0,0,0,0,0,0,0,0,0,1931000,0,0,0,1931000,0,1931000,1931000
05545P,台表科國泰98售01,0,0,0,0,0,0,0,0,0,1865000,0,0,0,2053000,188000,1865000,1865000
2201,裕隆            ,2261000,1439000,822000,0,0,0,1000000,0,1000000,26000,48000,0,48000,169000,191000,-22000,1848000
056698,T50反1國泰9A購01,0,0,0,0,0,0,0,0,0,1826000,0,0,0,2397000,571000,1826000,1826000
054036,T50反1元大96購08,0,0,0,0,0,0,0,0,0,1819000,0,0,0,1819000,0,1819000,1819000
2614,東森            ,1857001,182000,1675001,0,0,0,0,0,0,22000,28000,6000,22000,0,0,0,1697001
