證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,16006000,2180000,13826000,0,0,0,0,0,0,27928000,0,0,0,31517000,3589000,27928000,41754000
3037,欣興            ,37178000,7941484,29236516,0,0,0,6730000,200000,6530000,2291000,1893000,1216000,677000,1871000,257000,1614000,38057516
00852L,國泰美國道瓊正2 ,4135000,58000,4077000,0,0,0,0,0,0,21601000,0,0,0,25311000,3710000,21601000,25678000
2317,鴻海            ,37883786,14784191,23099595,0,0,0,10000,3751000,-3741000,-255000,370000,122000,248000,474000,977000,-503000,19103595
2330,台積電          ,32165739,20225158,11940581,0,0,0,141000,256000,-115000,503005,698000,151000,547000,247000,290995,-43995,12328586
2883,開發金          ,24081860,13385329,10696531,0,0,0,0,0,0,-7000,0,84000,-84000,241000,164000,77000,10689531
2303,聯電            ,25978100,21603214,4374886,0,0,0,0,13000,-13000,1693000,800000,5000,795000,1032000,134000,898000,6054886
2027,大成鋼          ,7058000,2000000,5058000,0,0,0,0,0,0,801000,118000,275000,-157000,984000,26000,958000,5859000
2412,中華電          ,8527000,3183023,5343977,0,0,0,0,0,0,379000,410000,30000,380000,0,1000,-1000,5722977
3231,緯創            ,9847450,6130946,3716504,0,0,0,1625000,0,1625000,74000,185000,60000,125000,60000,111000,-51000,5415504
8046,南電            ,4144000,1774000,2370000,0,0,0,891000,0,891000,1460000,1231000,11000,1220000,407000,167000,240000,4721000
2408,南亞科          ,5952600,2032263,3920337,0,0,0,484000,0,484000,295000,288000,20000,268000,40000,13000,27000,4699337
2368,金像電          ,8540000,6486000,2054000,0,0,0,442000,0,442000,1596000,587000,126000,461000,1351000,216000,1135000,4092000
2888,新光金          ,12130600,8150744,3979856,0,0,0,0,0,0,-28000,2000,90000,-88000,338000,278000,60000,3951856
00633L,富邦上証正2     ,2924000,1072000,1852000,0,0,0,0,0,0,1970000,0,0,0,4615000,2645000,1970000,3822000
5880,合庫金          ,9187400,5683263,3504137,0,0,0,0,0,0,75831,79000,3169,75831,0,0,0,3579968
6239,力成            ,5039160,1536000,3503160,0,0,0,0,25000,-25000,60000,208000,379000,-171000,279000,48000,231000,3538160
2353,宏碁            ,5066600,2024000,3042600,0,0,0,0,0,0,246000,0,0,0,299000,53000,246000,3288600
1605,華新            ,4078000,1610000,2468000,0,0,0,760000,0,760000,39000,0,14000,-14000,99000,46000,53000,3267000
1326,台化            ,4620400,4061847,558553,0,0,0,16000,0,16000,2387000,84000,15000,69000,2322000,4000,2318000,2961553
1303,南亞            ,4709800,1955000,2754800,0,0,0,0,0,0,-37000,0,52000,-52000,15000,0,15000,2717800
2880,華南金          ,6991000,4279750,2711250,0,0,0,0,0,0,-3881,7000,10881,-3881,0,0,0,2707369
00655L,國泰中國A50正2  ,567000,41000,526000,0,0,0,0,0,0,2075441,0,0,0,4773000,2697559,2075441,2601441
00653L,富邦印度正2     ,1584000,920000,664000,0,0,0,0,0,0,1891926,0,0,0,4330000,2438074,1891926,2555926
00861,元大全球未來通訊,2727000,28000,2699000,0,0,0,0,0,0,-174000,0,0,0,671000,845000,-174000,2525000
2347,聯強            ,3634490,1410543,2223947,0,0,0,279000,0,279000,-68000,28000,117000,-89000,21000,0,21000,2434947
5871,中租-KY         ,4816870,2297010,2519860,0,0,0,46000,0,46000,-181000,0,152000,-152000,10000,39000,-29000,2384860
2002,中鋼            ,10916200,8627193,2289007,0,0,0,0,0,0,30000,0,10000,-10000,40000,0,40000,2319007
056584,鴻海統一9B購01  ,0,0,0,0,0,0,0,0,0,2200000,0,0,0,3320000,1120000,2200000,2200000
