證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00632R,元大台灣50反1   ,33831000,1152000,32679000,0,0,0,0,0,0,13409000,2450000,713000,1737000,23096000,11424000,11672000,46088000
00637L,元大滬深300正2  ,28646000,5808000,22838000,0,0,0,0,0,0,16919000,25000,99000,-74000,39704000,22711000,16993000,39757000
2313,華通            ,15399000,6097000,9302000,0,0,0,496000,343000,153000,91000,603000,903000,-300000,918000,527000,391000,9546000
00633L,富邦上証正2     ,5786000,527000,5259000,0,0,0,0,0,0,1972000,0,20000,-20000,4160000,2168000,1992000,7231000
00852L,國泰美國道瓊正2 ,317000,0,317000,0,0,0,0,0,0,5122000,0,0,0,6564000,1442000,5122000,5439000
2201,裕隆            ,3723000,1145000,2578000,0,0,0,1000000,0,1000000,1206000,580000,35000,545000,861000,200000,661000,4784000
08573P,台積電凱基9C售06,0,0,0,0,0,0,0,0,0,4080000,0,0,0,4080000,0,4080000,4080000
1904,正隆            ,4341000,1234000,3107000,0,0,0,160000,0,160000,557000,0,1000,-1000,573000,15000,558000,3824000
2002,中鋼            ,8716520,5036879,3679641,0,0,0,74000,0,74000,-23000,0,0,0,0,23000,-23000,3730641
1101,台泥            ,7129588,12958018,-5828430,0,0,0,2232000,45000,2187000,7188996,201000,110000,91000,7105000,7004,7097996,3547566
2353,宏碁            ,16327873,9587890,6739983,0,0,0,2000,0,2000,-3283000,160000,456000,-296000,46000,3033000,-2987000,3458983
00653L,富邦印度正2     ,796000,67000,729000,0,0,0,0,0,0,2578000,0,0,0,2835000,257000,2578000,3307000
068182,群創群益04購01  ,0,0,0,0,0,0,0,0,0,3142000,0,0,0,3144000,2000,3142000,3142000
068016,宏碁國票02購01  ,0,0,0,0,0,0,0,0,0,2915000,0,0,0,3864000,949000,2915000,2915000
4906,正文            ,3503000,1352000,2151000,0,0,0,100000,0,100000,536000,43000,57000,-14000,571000,21000,550000,2787000
00738U,元大道瓊白銀    ,1262000,741000,521000,0,0,0,0,0,0,2167743,0,0,0,3912000,1744257,2167743,2688743
068417,宏碁兆豐03購01  ,0,0,0,0,0,0,0,0,0,2466000,0,0,0,2731000,265000,2466000,2466000
2505,國揚            ,2990000,766000,2224000,0,0,0,0,0,0,193000,0,0,0,274000,81000,193000,2417000
5264,鎧勝-KY         ,3582000,1443000,2139000,0,0,0,0,0,0,198000,0,6000,-6000,349000,145000,204000,2337000
3042,晶技            ,3358000,1499000,1859000,0,0,0,1484000,618000,866000,-418000,53000,546000,-493000,104000,29000,75000,2307000
068112,宏碁元富07購01  ,0,0,0,0,0,0,0,0,0,2299000,0,0,0,2538000,239000,2299000,2299000
00655L,國泰中國A50正2  ,176000,38000,138000,0,0,0,0,0,0,2136000,0,30000,-30000,3921000,1755000,2166000,2274000
00708L,元大S&P黃金正2  ,35000,35000,0,0,0,0,0,0,0,2228000,0,0,0,4539000,2311000,2228000,2228000
054040,中石化元大9C購01,0,0,0,0,0,0,0,0,0,2114000,0,0,0,4408000,2294000,2114000,2114000
2421,建準            ,3670000,1347000,2323000,0,0,0,20000,0,20000,-250000,33000,316000,-283000,156000,123000,33000,2093000
066508,世紀鋼富邦03購01,0,0,0,0,0,0,0,0,0,2070000,0,0,0,2098000,28000,2070000,2070000
2889,國票金          ,797000,63000,734000,0,0,0,0,0,0,1267452,1268000,0,1268000,0,548,-548,2001452
059090,台新金元大99購01,0,0,0,0,0,0,0,0,0,1976000,0,0,0,2011000,35000,1976000,1976000
08158P,嘉澤元富9B售03  ,0,0,0,0,0,0,0,0,0,1969000,0,0,0,2074000,105000,1969000,1969000
2303,聯電            ,42767528,37954000,4813528,0,0,0,470000,1839000,-1369000,-1480000,178000,1374000,-1196000,1080000,1364000,-284000,1964528
068402,群光元富03購01  ,0,0,0,0,0,0,0,0,0,1956000,0,0,0,2348000,392000,1956000,1956000
1605,華新            ,5471000,3764000,1707000,0,0,0,1000,0,1000,204000,225000,140000,85000,274000,155000,119000,1912000
1326,台化            ,3237535,1399720,1837815,0,0,0,21000,1000,20000,41000,34000,2000,32000,25000,16000,9000,1898815
068129,宏碁統一03購01  ,0,0,0,0,0,0,0,0,0,1878000,0,0,0,1991000,113000,1878000,1878000
068128,台積電統一03購07,0,0,0,0,0,0,0,0,0,1846000,0,0,0,1852000,6000,1846000,1846000
2367,燿華            ,2439000,1229000,1210000,0,0,0,0,0,0,551000,50000,0,50000,619000,118000,501000,1761000
9958,世紀鋼          ,2959000,1250000,1709000,0,0,0,50000,0,50000,-63000,5000,42000,-37000,330000,356000,-26000,1696000
00876,元大未來關鍵科技,6000,0,6000,0,0,0,0,0,0,1675000,5000,0,5000,1951000,281000,1670000,1681000
05755P,臺股指中信99售04,0,0,0,0,0,0,0,0,0,1672000,0,0,0,1892000,220000,1672000,1672000
2439,美律            ,1485050,506000,979050,0,0,0,487000,0,487000,174000,252000,181000,71000,126000,23000,103000,1640050
00671R,富邦NASDAQ反1   ,28000,66000,-38000,0,0,0,0,0,0,1664000,0,0,0,1691000,27000,1664000,1626000
067644,康舒統一01購01  ,0,0,0,0,0,0,0,0,0,1581000,0,0,0,1922000,341000,1581000,1581000
2458,義隆            ,3504000,1741000,1763000,0,0,0,1000,100000,-99000,-101000,31000,154000,-123000,51000,29000,22000,1563000
00635U,元大S&P黃金     ,277100,10000,267100,0,0,0,0,0,0,1290000,0,0,0,1987000,697000,1290000,1557100
1301,台塑            ,3137615,1963200,1174415,0,0,0,242000,0,242000,89000,9000,0,9000,80000,0,80000,1505415
2376,技嘉            ,1761000,1487000,274000,0,0,0,1258000,0,1258000,-38000,132000,287000,-155000,123000,6000,117000,1494000
00861,元大全球未來通訊,228000,0,228000,0,0,0,0,0,0,1236000,0,0,0,1365000,129000,1236000,1464000
2368,金像電          ,6759000,6087000,672000,0,0,0,300000,0,300000,425000,693000,30000,663000,378000,616000,-238000,1397000
066556,和鑫元大01購01  ,0,0,0,0,0,0,0,0,0,1363000,0,0,0,1482000,119000,1363000,1363000
064167,緯穎統一01購03  ,0,0,0,0,0,0,0,0,0,1344000,0,0,0,1642000,298000,1344000,1344000
1598,岱宇            ,1903000,567000,1336000,0,0,0,20000,0,20000,-19000,72000,91000,-19000,0,0,0,1337000
006205,富邦上証        ,1291000,49000,1242000,0,0,0,0,0,0,93000,0,0,0,1791000,1698000,93000,1335000
066998,訊芯國泰03購01  ,0,0,0,0,0,0,0,0,0,1274000,0,0,0,1278000,4000,1274000,1274000
057891,華新科統一9A購01,0,0,0,0,0,0,0,0,0,1268000,0,0,0,1268000,0,1268000,1268000
067008,康舒永豐01購01  ,0,0,0,0,0,0,0,0,0,1264000,0,0,0,1389000,125000,1264000,1264000
062849,中興電永豐9B購02,0,0,0,0,0,0,0,0,0,1250000,0,0,0,1284000,34000,1250000,1250000
3704,合勤控          ,1729000,510000,1219000,0,0,0,0,0,0,0,0,0,0,13000,13000,0,1219000
067992,宏碁元大01購01  ,0,0,0,0,0,0,0,0,0,1208000,0,0,0,1329000,121000,1208000,1208000
3189,景碩            ,4200000,4055000,145000,0,0,0,694000,0,694000,359000,453000,224000,229000,259000,129000,130000,1198000
08118P,嘉澤元富9B售02  ,0,0,0,0,0,0,0,0,0,1187000,0,0,0,1301000,114000,1187000,1187000
068127,台積電統一02購07,0,0,0,0,0,0,0,0,0,1169000,0,0,0,1169000,0,1169000,1169000
067651,漢唐元富07購01  ,0,0,0,0,0,0,0,0,0,1119000,0,0,0,1119000,0,1119000,1119000
00650L,FH香港正2       ,79000,81000,-2000,0,0,0,0,0,0,1109000,0,0,0,1301000,192000,1109000,1107000
2387,精元            ,1519000,1445000,74000,0,0,0,1139000,0,1139000,-113000,71000,50000,21000,27000,161000,-134000,1100000
00640L,富邦日本正2     ,122000,0,122000,0,0,0,0,0,0,976000,0,0,0,1242000,266000,976000,1098000
068126,樺漢元富07購01  ,0,0,0,0,0,0,0,0,0,1082000,0,0,0,1168000,86000,1082000,1082000
066309,永光永豐01購01  ,0,0,0,0,0,0,0,0,0,1067000,0,0,0,1067000,0,1067000,1067000
2492,華新科          ,2823048,2051000,772048,0,0,0,0,1000,-1000,281000,172000,104000,68000,252000,39000,213000,1052048
2014,中鴻            ,1242000,196000,1046000,0,0,0,0,0,0,0,0,0,0,0,0,0,1046000
1712,興農            ,1041000,59000,982000,0,0,0,0,0,0,56000,56000,0,56000,0,0,0,1038000
066855,樺漢元大01購03  ,0,0,0,0,0,0,0,0,0,1022000,0,0,0,1755000,733000,1022000,1022000
00672L,元大S&P原油正2  ,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1000000
1313,聯成            ,1518040,517765,1000275,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,999275
068181,長榮航群益02購01,0,0,0,0,0,0,0,0,0,999000,0,0,0,999000,0,999000,999000
061173,T50反1凱基04購01,0,0,0,0,0,0,0,0,0,988000,0,0,0,998000,10000,988000,988000
067615,鈺齊凱基01購01  ,0,0,0,0,0,0,0,0,0,987000,0,0,0,1086000,99000,987000,987000
067711,緯穎元富05購01  ,0,0,0,0,0,0,0,0,0,983000,0,0,0,1196000,213000,983000,983000
068140,鴻海元大01購24  ,0,0,0,0,0,0,0,0,0,983000,0,0,0,1182000,199000,983000,983000
2027,大成鋼          ,1627000,909000,718000,0,0,0,0,0,0,265000,20000,60000,-40000,336000,31000,305000,983000
2006,東和鋼鐵        ,944000,168000,776000,0,0,0,0,0,0,199000,240000,41000,199000,0,0,0,975000
064832,長榮航統一01購01,0,0,0,0,0,0,0,0,0,962000,0,0,0,1064000,102000,962000,962000
055902,同欣電中信99購01,0,0,0,0,0,0,0,0,0,960000,0,0,0,987000,27000,960000,960000
067692,鈺齊元大01購02  ,0,0,0,0,0,0,0,0,0,956000,0,0,0,1229000,273000,956000,956000
