證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00632R,元大台灣50反1   ,2494000,7222000,-4728000,0,0,0,0,0,0,37857000,7400000,2819000,4581000,44360000,11084000,33276000,33129000
00852L,國泰美國道瓊正2 ,6531000,9000,6522000,0,0,0,0,0,0,9282000,0,0,0,12226000,2944000,9282000,15804000
2454,聯發科          ,14790988,7011562,7779426,0,0,0,1834000,11000,1823000,675000,512000,147000,365000,407000,97000,310000,10277426
2382,廣達            ,10167000,1769000,8398000,0,0,0,0,2000,-2000,272000,79000,2000,77000,228000,33000,195000,8668000
00637L,元大滬深300正2  ,11954000,4361000,7593000,0,0,0,20000,0,20000,-161000,0,0,0,21775000,21936000,-161000,7452000
051277,聯發科中信9A購01,0,0,0,0,0,0,0,0,0,5855000,0,0,0,5855000,0,5855000,5855000
2201,裕隆            ,3177000,865000,2312000,0,0,0,3000000,0,3000000,272000,27000,0,27000,245000,0,245000,5584000
052644,聯發科永豐96購01,0,0,0,0,0,0,0,0,0,5017000,0,0,0,5017000,0,5017000,5017000
2603,長榮            ,4977000,2861000,2116000,0,0,0,0,0,0,2717000,2717000,0,2717000,0,0,0,4833000
2412,中華電          ,6109027,2235800,3873227,0,0,0,253000,0,253000,22000,37000,11000,26000,0,4000,-4000,4148227
2356,英業達          ,8285000,5912407,2372593,0,0,0,369000,0,369000,940000,70000,4000,66000,891000,17000,874000,3681593
2376,技嘉            ,4967000,4222000,745000,0,0,0,3374000,0,3374000,-455000,91000,187000,-96000,243000,602000,-359000,3664000
1402,遠東新          ,6094000,2892000,3202000,0,0,0,2000,0,2000,332000,115000,17000,98000,234000,0,234000,3536000
2504,國產            ,2937000,1248000,1689000,0,0,0,592000,0,592000,1144000,419000,0,419000,836000,111000,725000,3425000
6505,台塑化          ,4391000,1847306,2543694,0,0,0,485000,0,485000,148000,158000,10000,148000,0,0,0,3176694
2347,聯強            ,4048000,1579317,2468683,0,0,0,500000,0,500000,140000,6000,18000,-12000,152000,0,152000,3108683
2421,建準            ,2294000,438000,1856000,0,0,0,526000,0,526000,708000,107000,81000,26000,757000,75000,682000,3090000
1904,正隆            ,2654000,466000,2188000,0,0,0,650000,0,650000,182000,100000,44000,56000,293000,167000,126000,3020000
4142,國光生          ,4478000,3581000,897000,0,0,0,1895000,0,1895000,3000,3000,0,3000,0,0,0,2795000
2614,東森            ,3568000,1146000,2422000,0,0,0,0,0,0,9000,9000,0,9000,0,0,0,2431000
2345,智邦            ,4876000,3127000,1749000,0,0,0,194000,0,194000,434000,300000,142000,158000,331000,55000,276000,2377000
00633L,富邦上証正2     ,1790000,542000,1248000,0,0,0,0,0,0,900000,0,0,0,3467000,2567000,900000,2148000
2363,矽統            ,3345000,1381000,1964000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,1969000
2887,台新金          ,6662000,4760000,1902000,0,0,0,0,0,0,34000,33000,1000,32000,2000,0,2000,1936000
052550,鴻海國票97購02  ,0,0,0,0,0,0,0,0,0,1823000,0,0,0,1823000,0,1823000,1823000
9921,巨大            ,3383000,1834000,1549000,0,0,0,99000,0,99000,132000,126000,17000,109000,50000,27000,23000,1780000
1301,台塑            ,4445110,3659000,786110,0,0,0,796000,0,796000,147000,97000,5000,92000,55000,0,55000,1729110
1717,長興            ,1919000,494000,1425000,0,0,0,0,0,0,221000,221000,0,221000,0,0,0,1646000
