證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00632R,元大台灣50反1   ,66229000,1065000,65164000,0,0,0,0,0,0,-3004000,5478000,9106000,-3628000,56579000,55955000,624000,62160000
00677U,富邦VIX         ,94930000,117119000,-22189000,0,0,0,0,0,0,81545000,576000,41000,535000,109503000,28493000,81010000,59356000
03033P,微星國票03售01  ,0,20000,-20000,0,0,0,0,0,0,18787000,0,0,0,18797000,10000,18787000,18767000
00673R,元大S&P原油反1  ,9453000,835000,8618000,0,0,0,0,0,0,5150000,222000,2473000,-2251000,16316000,8915000,7401000,13768000
00634R,富邦上証反1     ,3575000,111000,3464000,0,0,0,0,0,0,5840000,0,0,0,6833000,993000,5840000,9304000
00638R,元大滬深300反1  ,4567000,263000,4304000,0,0,0,0,0,0,4781000,0,0,0,5085000,304000,4781000,9085000
051858,上銀凱基95購01  ,0,0,0,0,0,0,0,0,0,7302000,0,0,0,7728000,426000,7302000,7302000
2368,金像電          ,12271000,10360000,1911000,0,0,0,2950000,0,2950000,1244000,2185000,941000,1244000,0,0,0,6105000
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,4952000,0,0,0,5503000,551000,4952000,4952000
00676R,富邦臺灣加權反1 ,702000,0,702000,0,0,0,0,0,0,3744000,0,0,0,5581000,1837000,3744000,4446000
055518,華新科中信99購01,0,0,0,0,0,0,0,0,0,4152000,0,0,0,4893000,741000,4152000,4152000
04207P,臺股指元大93售47,0,0,0,0,0,0,0,0,0,3753000,0,0,0,4883000,1130000,3753000,3753000
1904,正隆            ,5550000,979000,4571000,0,0,0,15000,870000,-855000,-22000,24000,46000,-22000,0,0,0,3694000
044974,鴻海國票94購01  ,0,0,0,0,0,0,0,0,0,3439000,0,0,0,3439000,0,3439000,3439000
044429,元金2X元大94購04,0,0,0,0,0,0,0,0,0,3162000,0,0,0,4401000,1239000,3162000,3162000
049214,台達電國票95購01,0,0,0,0,0,0,0,0,0,2994000,0,0,0,2994000,0,2994000,2994000
03427P,聯電元大02售11  ,0,0,0,0,0,0,0,0,0,2554000,0,0,0,2754000,200000,2554000,2554000
05480P,滬深2X凱基96售05,0,0,0,0,0,0,0,0,0,2417000,0,0,0,2417000,0,2417000,2417000
00739,元大MSCI A股    ,50000,3000,47000,0,0,0,0,0,0,2173000,0,0,0,2307000,134000,2173000,2220000
08637P,台灣50中信96售03,0,0,0,0,0,0,0,0,0,2096000,0,0,0,3643000,1547000,2096000,2096000
048177,臺指反富邦99購01,0,0,0,0,0,0,0,0,0,2051000,0,0,0,2121000,70000,2051000,2051000
08653P,台灣50凱基96售07,0,0,0,0,0,0,0,0,0,2036000,0,0,0,2036000,0,2036000,2036000
056060,宏達電元大99購01,0,0,0,0,0,0,0,0,0,2012000,0,0,0,2153000,141000,2012000,2012000
054037,T50反1元大96購09,0,0,0,0,0,0,0,0,0,1989000,0,0,0,1989000,0,1989000,1989000
2342,茂矽            ,2795000,789000,2006000,0,0,0,0,0,0,-20000,1000,21000,-20000,0,0,0,1986000
2027,大成鋼          ,461000,1692000,-1231000,0,0,0,0,68000,-68000,3202000,210000,48000,162000,3098000,58000,3040000,1903000
05638P,國巨統一96售04  ,0,0,0,0,0,0,0,0,0,1850000,0,0,0,2112000,262000,1850000,1850000
049227,元油2X富邦96購03,0,0,0,0,0,0,0,0,0,1765000,0,0,0,1765000,0,1765000,1765000
9958,世紀鋼          ,2029000,808000,1221000,0,0,0,472000,160000,312000,216000,204000,77000,127000,378000,289000,89000,1749000
03660C,元油2X富邦02牛04,0,0,0,0,0,0,0,0,0,1738000,0,0,0,1949000,211000,1738000,1738000
055735,宏達電元富98購01,0,0,0,0,0,0,0,0,0,1726000,0,0,0,2054000,328000,1726000,1726000
04890P,台積電元大95售05,0,0,0,0,0,0,0,0,0,1696000,0,0,0,1736000,40000,1696000,1696000
054509,上証反元大99購01,0,0,0,0,0,0,0,0,0,1696000,0,0,0,2492000,796000,1696000,1696000
04337P,台積電元大93售25,0,0,0,0,0,0,0,0,0,1630000,0,0,0,1660000,30000,1630000,1630000
056756,T50反1元大98購06,0,0,0,0,0,0,0,0,0,1617000,0,0,0,1617000,0,1617000,1617000
050123,群臺反凱基96購01,0,0,0,0,0,0,0,0,0,1592000,0,0,0,1682000,90000,1592000,1592000
058329,S&P正2元富01購01,0,0,0,0,0,0,0,0,0,1586000,0,0,0,2285000,699000,1586000,1586000
08674P,嘉晶元富07售02  ,0,0,0,0,0,0,0,0,0,1551000,0,0,0,1551000,0,1551000,1551000
04076P,臺股指凱基93售12,0,0,0,0,0,0,0,0,0,1503000,0,40000,-40000,1543000,0,1543000,1503000
4119,旭富            ,2238754,1099000,1139754,0,0,0,479000,0,479000,-139000,10000,166000,-156000,159000,142000,17000,1479754
055144,T50反1元大97購03,0,0,0,0,0,0,0,0,0,1447000,0,0,0,1455000,8000,1447000,1447000
