證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,939000,10657000,-9718000,0,0,0,0,0,0,40508000,330000,0,330000,77929000,37751000,40178000,30790000
00852L,國泰美國道瓊正2 ,10000,0,10000,0,0,0,0,0,0,26894000,0,0,0,40965000,14071000,26894000,26904000
2330,台積電          ,38924957,18714770,20210187,0,0,0,148820,160000,-11180,-694000,243000,554000,-311000,290000,673000,-383000,19505007
00677U,富邦VIX         ,48940000,49717000,-777000,0,0,0,0,0,0,15999000,5362000,9958000,-4596000,31000000,10405000,20595000,15222000
2888,新光金          ,22773446,10037292,12736154,0,0,0,97872,12000,85872,361000,2000,21000,-19000,505000,125000,380000,13183026
00631L,元大台灣50正2   ,2234000,914000,1320000,0,0,0,0,0,0,10318000,2000,0,2000,15701000,5385000,10316000,11638000
0050,元大台灣50      ,3582094,287000,3295094,0,0,0,69000,0,69000,1809000,75000,140000,-65000,6445000,4571000,1874000,5173094
2371,大同            ,6636000,1845000,4791000,0,0,0,12803,0,12803,0,0,0,0,0,0,0,4803803
2324,仁寶            ,9865081,5238405,4626676,0,0,0,33317,0,33317,-232000,1000,93000,-92000,0,140000,-140000,4427993
2449,京元電子        ,8422000,4179000,4243000,0,0,0,6366,14000,-7634,138000,23000,153000,-130000,343000,75000,268000,4373366
00633L,富邦上証正2     ,2927000,656000,2271000,0,0,0,0,0,0,2062000,128000,0,128000,7412000,5478000,1934000,4333000
2002,中鋼            ,10640337,6084000,4556337,0,0,0,94181,39000,55181,-384000,0,352000,-352000,0,32000,-32000,4227518
2886,兆豐金          ,17096222,12994648,4101574,0,0,0,76428,55000,21428,-94000,1000,9000,-8000,0,86000,-86000,4029002
5880,合庫金          ,11726954,7608236,4118718,0,0,0,55681,33000,22681,-126000,0,126000,-126000,0,0,0,4015399
2880,華南金          ,9086295,5087825,3998470,0,0,0,64844,56000,8844,-71000,29000,114000,-85000,14000,0,14000,3936314
2353,宏碁            ,9549793,6760278,2789515,0,0,0,12658,4000,8658,955000,595000,128000,467000,505000,17000,488000,3753173
0056,元大高股息      ,174250,122000,52250,0,0,0,0,0,0,3651000,0,0,0,8536000,4885000,3651000,3703250
2881,富邦金          ,9345208,5567203,3778005,0,0,0,58888,42000,16888,-132000,2000,1000,1000,29000,162000,-133000,3662893
2368,金像電          ,9425000,6812000,2613000,0,0,0,0,28000,-28000,1048000,1279000,251000,1028000,20000,0,20000,3633000
2883,開發金          ,12117415,8627000,3490415,0,0,0,105211,23000,82211,-34000,0,68000,-68000,34000,0,34000,3538626
