證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,13249000,8203000,5046000,0,0,0,0,0,0,24831000,0,0,0,51366000,26535000,24831000,29877000
00653L,富邦印度正2     ,3954000,11000,3943000,0,0,0,0,0,0,18081000,0,0,0,19125000,1044000,18081000,22024000
2303,聯電            ,29632825,15352000,14280825,0,0,0,0,0,0,-891000,0,1203000,-1203000,600000,288000,312000,13389825
00632R,元大台灣50反1   ,1939000,0,1939000,0,0,0,0,0,0,9490000,2558000,1000,2557000,22871000,15938000,6933000,11429000
2313,華通            ,13879320,6560000,7319320,0,0,0,1151000,100000,1051000,1898000,2663000,1562000,1101000,1251000,454000,797000,10268320
00861,元大全球未來通訊,0,2000,-2000,0,0,0,0,0,0,9357000,0,0,0,9758000,401000,9357000,9355000
9958,世紀鋼          ,7314000,909123,6404877,0,0,0,1178000,0,1178000,1017000,233000,110000,123000,1189000,295000,894000,8599877
00852L,國泰美國道瓊正2 ,15000,1418000,-1403000,0,0,0,0,0,0,9006000,0,0,0,14571000,5565000,9006000,7603000
00633L,富邦上証正2     ,4103000,594000,3509000,0,0,0,0,0,0,2977378,0,0,0,7528378,4551000,2977378,6486378
00655L,國泰中國A50正2  ,1299000,197000,1102000,0,0,0,0,0,0,4052000,0,0,0,7230000,3178000,4052000,5154000
3037,欣興            ,9444500,7068000,2376500,0,0,0,525000,50000,475000,1271000,1027000,640000,387000,961000,77000,884000,4122500
2312,金寶            ,5712000,1994221,3717779,0,0,0,0,0,0,27000,0,1000,-1000,100000,72000,28000,3744779
051322,國泰金國票96購01,0,0,0,0,0,0,0,0,0,3316000,0,0,0,3316000,0,3316000,3316000
2382,廣達            ,10285896,7360600,2925296,0,0,0,398000,0,398000,-31000,75000,72000,3000,37000,71000,-34000,3292296
2603,長榮            ,6471157,7256000,-784843,0,0,0,3176000,0,3176000,782000,2351000,1569000,782000,0,0,0,3173157
2409,友達            ,19818478,17256000,2562478,0,0,0,0,0,0,366000,267000,174000,93000,390000,117000,273000,2928478
2347,聯強            ,3544095,2063532,1480563,0,0,0,400000,0,400000,969000,1040000,2000,1038000,24000,93000,-69000,2849563
0056,元大高股息      ,20000,32000,-12000,0,0,0,0,0,0,2761000,60000,10000,50000,4869000,2158000,2711000,2749000
020012,富邦行動通訊N   ,0,0,0,0,0,0,0,0,0,2670000,0,0,0,2674000,4000,2670000,2670000
057581,元大金中信9A購01,0,0,0,0,0,0,0,0,0,2373000,0,0,0,2424000,51000,2373000,2373000
3706,神達            ,3649000,1256919,2392081,0,0,0,8000,0,8000,-33000,32000,26000,6000,44000,83000,-39000,2367081
055646,漢唐元富97購01  ,0,0,0,0,0,0,0,0,0,2198000,0,0,0,2198000,0,2198000,2198000
2027,大成鋼          ,2335000,787000,1548000,0,0,0,0,0,0,624000,148000,68000,80000,754000,210000,544000,2172000
2520,冠德            ,2442595,697000,1745595,0,0,0,0,0,0,270000,386000,74000,312000,0,42000,-42000,2015595
052602,聯電元大97購01  ,0,0,0,0,0,0,0,0,0,2006000,0,0,0,2006000,0,2006000,2006000
058809,國巨統一9B購03  ,0,0,0,0,0,0,0,0,0,1997000,0,0,0,2127000,130000,1997000,1997000
055538,鴻海日盛97購04  ,0,0,0,0,0,0,0,0,0,1899000,0,0,0,1899000,0,1899000,1899000
054546,玉晶光中信9B購01,0,0,0,0,0,0,0,0,0,1845000,0,0,0,3451000,1606000,1845000,1845000
052044,華通凱基97購01  ,0,0,0,0,0,0,0,0,0,1794000,0,0,0,1794000,0,1794000,1794000
2377,微星            ,4105065,2401276,1703789,0,0,0,361000,266000,95000,-26000,9000,27000,-18000,52000,60000,-8000,1772789
061483,TPK元大9A購01   ,0,0,0,0,0,0,0,0,0,1715000,0,0,0,1797000,82000,1715000,1715000
062087,瑞祺元大9B購02  ,0,0,0,0,0,0,0,0,0,1600000,0,0,0,2080000,480000,1600000,1600000
3231,緯創            ,6653058,4997000,1656058,0,0,0,0,0,0,-120000,8000,23000,-15000,43000,148000,-105000,1536058
6213,聯茂            ,1536311,506000,1030311,0,0,0,472000,20000,452000,52000,18000,3000,15000,88000,51000,37000,1534311
061080,華邦電兆豐9B購01,0,0,0,0,0,0,0,0,0,1375000,0,0,0,1564000,189000,1375000,1375000
060308,劍麟永豐9A購01  ,0,0,0,0,0,0,0,0,0,1373000,0,0,0,1406000,33000,1373000,1373000
054726,台積電日盛97購01,0,0,0,0,0,0,0,0,0,1363000,0,0,0,1363000,0,1363000,1363000
059223,大立光元大99購14,0,0,0,0,0,0,0,0,0,1330000,0,0,0,1338000,8000,1330000,1330000
056829,台積電富邦9A購01,0,0,0,0,0,0,0,0,0,1321000,0,0,0,1321000,0,1321000,1321000
2345,智邦            ,3601883,2391800,1210083,0,0,0,172000,0,172000,-89000,251000,341000,-90000,82000,81000,1000,1293083
2633,台灣高鐵        ,5089123,3888000,1201123,0,0,0,440000,0,440000,-392000,71000,103000,-32000,54000,414000,-360000,1249123
1477,聚陽            ,1602000,405000,1197000,0,0,0,88000,29000,59000,-32000,54000,70000,-16000,8000,24000,-16000,1224000
055063,玉晶光永豐99購01,0,0,0,0,0,0,0,0,0,1213000,0,0,0,1648000,435000,1213000,1213000
062550,啟碁永豐9B購01  ,0,0,0,0,0,0,0,0,0,1198000,0,0,0,1198000,0,1198000,1198000
8081,致新            ,1526000,732593,793407,0,0,0,263000,0,263000,101000,26000,52000,-26000,170000,43000,127000,1157407
063145,台表科統一02購01,0,0,0,0,0,0,0,0,0,1142000,0,0,0,1179000,37000,1142000,1142000
00738U,元大道瓊白銀    ,247000,7000,240000,0,0,0,0,0,0,900000,0,0,0,1148000,248000,900000,1140000
5871,中租-KY         ,2888381,1684050,1204331,0,0,0,0,0,0,-79000,1000,38000,-37000,2000,44000,-42000,1125331
060783,亞德客富邦9B購01,0,0,0,0,0,0,0,0,0,1046000,0,0,0,1327000,281000,1046000,1046000
08072P,祥碩永豐9B售03  ,0,0,0,0,0,0,0,0,0,1005000,0,0,0,1568000,563000,1005000,1005000
050496,鴻海富邦96購01  ,0,0,0,0,0,0,0,0,0,997000,0,0,0,997000,0,997000,997000
03875P,滬深2X國票05售01,0,0,0,0,0,0,0,0,0,996000,0,0,0,1073000,77000,996000,996000
055973,亞德客統一97購01,0,0,0,0,0,0,0,0,0,994000,0,0,0,994000,0,994000,994000
059261,華邦電中信01購01,0,0,0,0,0,0,0,0,0,985000,0,0,0,1496000,511000,985000,985000
4142,國光生          ,586000,182000,404000,0,0,0,0,105000,-105000,684000,0,30000,-30000,820000,106000,714000,983000
063367,GIS富邦9B購01   ,0,0,0,0,0,0,0,0,0,934000,0,0,0,1063000,129000,934000,934000
061947,旺宏群益9B購02  ,0,0,0,0,0,0,0,0,0,910000,0,0,0,934000,24000,910000,910000
9919,康那香          ,524000,21000,503000,0,0,0,0,10000,-10000,405000,190000,90000,100000,358000,53000,305000,898000
060028,國揚永豐99購01  ,0,0,0,0,0,0,0,0,0,890000,0,0,0,991000,101000,890000,890000
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,888000,0,0,0,1574000,686000,888000,888000
00638R,元大滬深300反1  ,294000,5000,289000,0,0,0,0,0,0,586000,763000,0,763000,1010000,1187000,-177000,875000
1513,中興電          ,1208000,333238,874762,0,0,0,0,0,0,-2000,31000,32000,-1000,247000,248000,-1000,872762
058105,旺宏統一9A購02  ,0,0,0,0,0,0,0,0,0,871000,0,0,0,899000,28000,871000,871000
3016,嘉晶            ,1739000,784000,955000,0,0,0,0,0,0,-94000,18000,25000,-7000,103000,190000,-87000,861000
00634R,富邦上証反1     ,233000,74000,159000,0,0,0,0,0,0,697000,0,0,0,801000,104000,697000,856000
060475,瑞祺元大9A購01  ,0,0,0,0,0,0,0,0,0,846000,0,0,0,1050000,204000,846000,846000
00830,國泰費城半導體  ,1262000,1000,1261000,0,0,0,0,0,0,-422000,0,591000,-591000,1059000,890000,169000,839000
061874,義隆元大9B購02  ,0,0,0,0,0,0,0,0,0,830000,0,0,0,907000,77000,830000,830000
063133,喬山統一01購01  ,0,0,0,0,0,0,0,0,0,823000,0,0,0,898000,75000,823000,823000
053072,國巨台新97購01  ,0,0,0,0,0,0,0,0,0,822000,0,0,0,904000,82000,822000,822000
07634P,金像電元大9A售01,0,0,0,0,0,0,0,0,0,810000,0,0,0,1053000,243000,810000,810000
062110,華擎國票9B購01  ,0,0,0,0,0,0,0,0,0,808000,0,0,0,816000,8000,808000,808000
4133,亞諾法          ,2163000,1369000,794000,0,0,0,0,0,0,12000,12000,0,12000,0,0,0,806000
051105,台光電國票96購01,0,0,0,0,0,0,0,0,0,798000,0,0,0,798000,0,798000,798000
062849,中興電永豐9B購02,0,0,0,0,0,0,0,0,0,775000,0,0,0,1233000,458000,775000,775000
058246,帆宣元大99購01  ,0,0,0,0,0,0,0,0,0,774000,0,0,0,853000,79000,774000,774000
062761,嘉晶凱基9C購01  ,0,0,0,0,0,0,0,0,0,770000,0,0,0,992000,222000,770000,770000
061915,T50反1凱基02購02,0,0,0,0,0,0,0,0,0,768000,0,0,0,983000,215000,768000,768000
061796,興勤永豐9B購01  ,0,0,0,0,0,0,0,0,0,768000,0,0,0,883000,115000,768000,768000
2421,建準            ,1649000,2050000,-401000,0,0,0,959000,0,959000,208000,82000,7000,75000,194000,61000,133000,766000
054808,東元元大9A購01  ,0,0,0,0,0,0,0,0,0,763000,0,0,0,763000,0,763000,763000
2049,上銀            ,1904347,1101000,803347,0,0,0,63000,0,63000,-111000,121000,161000,-40000,23000,94000,-71000,755347
060646,南電永豐9A購01  ,0,0,0,0,0,0,0,0,0,752000,0,0,0,752000,0,752000,752000
6176,瑞儀            ,750600,317650,432950,0,0,0,175000,50000,125000,183000,290000,77000,213000,36000,66000,-30000,740950
2375,凱美            ,983000,464000,519000,0,0,0,0,0,0,218000,0,5000,-5000,226000,3000,223000,737000
062003,國巨國泰01購01  ,30000,0,30000,0,0,0,0,0,0,692000,0,0,0,742000,50000,692000,722000
059849,興勤永豐99購01  ,5000,10000,-5000,0,0,0,0,0,0,724000,0,0,0,919000,195000,724000,719000
2353,宏碁            ,4497827,3720398,777429,0,0,0,0,0,0,-67000,20000,33000,-13000,6000,60000,-54000,710429
06595P,祥碩元大98售03  ,0,0,0,0,0,0,0,0,0,703000,0,0,0,718000,15000,703000,703000
057704,台虹群益98購03  ,0,0,0,0,0,0,0,0,0,701000,0,0,0,878000,177000,701000,701000
058197,國巨中信99購02  ,0,0,0,0,0,0,0,0,0,700000,0,0,0,710000,10000,700000,700000
061370,晶技國泰9C購01  ,0,0,0,0,0,0,0,0,0,699000,0,0,0,1137000,438000,699000,699000
07899P,和大凱基9B售01  ,0,0,0,0,0,0,0,0,0,695000,0,0,0,829000,134000,695000,695000
061972,華新元大9B購01  ,0,0,0,0,0,0,0,0,0,688000,0,0,0,946000,258000,688000,688000
061957,上銀統一01購01  ,0,0,0,0,0,0,0,0,0,688000,0,0,0,791000,103000,688000,688000
00646,元大S&P500      ,8000,1000,7000,0,0,0,0,0,0,678000,0,0,0,743000,65000,678000,685000
060421,華擎永豐9A購01  ,0,0,0,0,0,0,0,0,0,685000,0,0,0,700000,15000,685000,685000
057511,健策統一98購02  ,0,0,0,0,0,0,0,0,0,684000,0,0,0,932000,248000,684000,684000
060164,合勤控永豐9A購01,0,0,0,0,0,0,0,0,0,683000,0,0,0,693000,10000,683000,683000
060186,義隆元富9A購01  ,0,0,0,0,0,0,0,0,0,680000,0,0,0,1148000,468000,680000,680000
060698,旺宏國泰9C購01  ,6000,0,6000,0,0,0,0,0,0,668000,0,0,0,736000,68000,668000,674000
2504,國產            ,871000,822639,48361,0,0,0,0,0,0,625000,0,0,0,625000,0,625000,673361
00648R,元大S&P500反1   ,11000,17000,-6000,0,0,0,0,0,0,679000,0,0,0,2408000,1729000,679000,673000
4977,眾達-KY         ,909000,536000,373000,0,0,0,316000,0,316000,-16000,24000,34000,-10000,0,6000,-6000,673000
061786,義隆群益9B購01  ,0,0,0,0,0,0,0,0,0,670000,0,0,0,775000,105000,670000,670000
00673R,元大S&P原油反1  ,12000,0,12000,0,0,0,0,0,0,645000,0,0,0,753000,108000,645000,657000
062395,台表科富邦9C購01,0,0,0,0,0,0,0,0,0,649000,0,0,0,685000,36000,649000,649000
060937,T50反1國票9A購10,0,0,0,0,0,0,0,0,0,642000,0,0,0,652000,10000,642000,642000
062408,致新永豐9B購01  ,0,0,0,0,0,0,0,0,0,641000,0,0,0,941000,300000,641000,641000
2458,義隆            ,2041000,1784000,257000,0,0,0,508000,0,508000,-124000,70000,125000,-55000,99000,168000,-69000,641000
062230,緯穎統一01購01  ,0,0,0,0,0,0,0,0,0,634000,0,0,0,1000000,366000,634000,634000
063349,台郡統一9C購01  ,0,0,0,0,0,0,0,0,0,633000,0,0,0,658000,25000,633000,633000
061682,南電元大9B購01  ,0,0,0,0,0,0,0,0,0,631000,0,0,0,634000,3000,631000,631000
9914,美利達          ,1096000,712000,384000,0,0,0,278000,30000,248000,-2000,16000,18000,-2000,0,0,0,630000
054771,茂林國票98購02  ,0,0,0,0,0,0,0,0,0,627000,0,0,0,629000,2000,627000,627000
060817,華邦電台新9A購01,0,0,0,0,0,0,0,0,0,626000,0,0,0,768000,142000,626000,626000
061542,旺宏群益9A購04  ,0,0,0,0,0,0,0,0,0,620000,0,0,0,620000,0,620000,620000
063128,智伸科元大9B購01,0,0,0,0,0,0,0,0,0,617000,0,0,0,679000,62000,617000,617000
1514,亞力            ,970000,355000,615000,0,0,0,0,0,0,0,0,0,0,0,0,0,615000
00676R,富邦臺灣加權反1 ,0,0,0,0,0,0,0,0,0,612000,0,0,0,1861000,1249000,612000,612000
057991,健策統一9C購01  ,0,0,0,0,0,0,0,0,0,609000,0,0,0,638000,29000,609000,609000
1309,台達化          ,1328000,721000,607000,0,0,0,0,0,0,0,0,0,0,0,0,0,607000
061195,健策永豐9B購02  ,0,0,0,0,0,0,0,0,0,606000,0,0,0,726000,120000,606000,606000
058739,喬山中信99購01  ,0,0,0,0,0,0,0,0,0,606000,0,0,0,813000,207000,606000,606000
062528,全新統一9C購01  ,0,0,0,0,0,0,0,0,0,605000,0,0,0,605000,0,605000,605000
059139,全新兆豐9A購01  ,0,0,0,0,0,0,0,0,0,603000,0,0,0,648000,45000,603000,603000
051157,華新科富邦98購01,0,0,0,0,0,0,0,0,0,600000,0,0,0,600000,0,600000,600000
062215,華通統一9B購01  ,0,0,0,0,0,0,0,0,0,593000,0,0,0,807000,214000,593000,593000
063204,高鐵統一9C購01  ,0,0,0,0,0,0,0,0,0,592000,0,0,0,841000,249000,592000,592000
055665,亞德客群益97購01,0,0,0,0,0,0,0,0,0,588000,0,0,0,600000,12000,588000,588000
6269,台郡            ,906000,554000,352000,0,0,0,273000,1000,272000,-39000,80000,112000,-32000,23000,30000,-7000,585000
063440,上銀統一01購02  ,0,0,0,0,0,0,0,0,0,584000,0,0,0,587000,3000,584000,584000
1904,正隆            ,1008000,794872,213128,0,0,0,350000,0,350000,20000,8000,0,8000,50000,38000,12000,583128
054291,高鐵元大97購01  ,0,0,0,0,0,0,0,0,0,583000,0,0,0,686000,103000,583000,583000
6412,群電            ,971000,354076,616924,0,0,0,0,0,0,-34000,0,0,0,0,34000,-34000,582924
057903,聯鈞永豐99購01  ,0,0,0,0,0,0,0,0,0,580000,0,0,0,580000,0,580000,580000
4915,致伸            ,1938000,1432278,505722,0,0,0,0,0,0,69000,0,0,0,69000,0,69000,574722
07597P,臺股指中信01售02,0,0,0,0,0,0,0,0,0,567000,0,0,0,903000,336000,567000,567000
052113,漢唐中信98購01  ,0,0,0,0,0,0,0,0,0,566000,0,0,0,594000,28000,566000,566000
07082P,美律元大99售06  ,0,0,0,0,0,0,0,0,0,564000,0,0,0,807000,243000,564000,564000
00737,國泰AI+Robo     ,1148000,0,1148000,0,0,0,0,0,0,-586000,0,0,0,552000,1138000,-586000,562000
058605,華邦電元大99購04,0,0,0,0,0,0,0,0,0,562000,0,0,0,921000,359000,562000,562000
060958,儒鴻凱基9A購02  ,0,0,0,0,0,0,0,0,0,549000,0,0,0,821000,272000,549000,549000
058328,世紀鋼統一9B購01,0,0,0,0,0,0,0,0,0,541000,0,0,0,1012000,471000,541000,541000
062360,華邦電元大9B購01,0,0,0,0,0,0,0,0,0,536000,0,0,0,777000,241000,536000,536000
07978P,茂林群益9B售02  ,0,0,0,0,0,0,0,0,0,536000,0,0,0,539000,3000,536000,536000
056693,國產群益98購01  ,0,0,0,0,0,0,0,0,0,533000,0,0,0,533000,0,533000,533000
057637,上銀元大98購07  ,0,0,0,0,0,0,0,0,0,528000,0,0,0,536000,8000,528000,528000
2357,華碩            ,1414912,1074000,340912,0,0,0,0,0,0,181000,200000,10000,190000,4000,13000,-9000,521912
3006,晶豪科          ,1247000,816000,431000,0,0,0,0,0,0,83000,43000,42000,1000,105000,23000,82000,514000
058270,上緯控永豐99購01,0,0,0,0,0,0,0,0,0,507000,0,0,0,844000,337000,507000,507000
3376,新日興          ,745000,1015388,-270388,0,0,0,709000,0,709000,68000,34000,4000,30000,55000,17000,38000,506612
061901,柏文永豐9B購01  ,0,0,0,0,0,0,0,0,0,504000,0,0,0,522000,18000,504000,504000
060746,玉晶光國票9B購02,0,0,0,0,0,0,0,0,0,504000,0,0,0,570000,66000,504000,504000
059030,奇力新兆豐99購03,0,0,0,0,0,0,0,0,0,503000,0,0,0,510000,7000,503000,503000
057307,瀚宇博兆豐99購01,0,0,0,0,0,0,0,0,0,502000,0,0,0,966000,464000,502000,502000
057727,華邦電國泰9A購01,0,0,0,0,0,0,0,0,0,501000,0,0,0,776000,275000,501000,501000
063213,智伸科國票9C購01,0,0,0,0,0,0,0,0,0,499000,0,0,0,506000,7000,499000,499000
3443,創意            ,624000,297000,327000,0,0,0,0,0,0,171000,144000,45000,99000,94000,22000,72000,498000
1762,中化生          ,1478000,773000,705000,0,0,0,0,210000,-210000,3000,3000,0,3000,0,0,0,498000
050915,健策中信98購01  ,0,0,0,0,0,0,0,0,0,496000,0,0,0,570000,74000,496000,496000
