證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2317,鴻海            ,42388717,10668552,31720165,0,0,0,264000,54000,210000,3376000,857000,252000,605000,3411000,640000,2771000,35306165
00637L,元大滬深300正2  ,18752000,4545000,14207000,0,0,0,0,0,0,17523000,200000,0,200000,22099000,4776000,17323000,31730000
2330,台積電          ,35970485,11922760,24047725,0,0,0,208000,375000,-167000,716000,1416000,567000,849000,338000,471000,-133000,24596725
2885,元大金          ,14730000,7143188,7586812,0,0,0,307000,36000,271000,2435000,1718000,0,1718000,824000,107000,717000,10292812
2449,京元電子        ,6088000,4567958,1520042,0,0,0,3006000,0,3006000,1053000,485000,8000,477000,604000,28000,576000,5579042
0050,元大台灣50      ,6264125,1397000,4867125,0,0,0,0,35000,-35000,-130000,343000,106000,237000,1148000,1515000,-367000,4702125
2886,兆豐金          ,9437000,5046187,4390813,0,0,0,354000,70000,284000,-22000,56000,78000,-22000,0,0,0,4652813
00708L,元大S&P黃金正2  ,1000,1000,0,0,0,0,0,0,0,4623000,0,15000,-15000,6363000,1725000,4638000,4623000
2610,華航            ,7091000,2834000,4257000,0,0,0,0,9000,-9000,254000,5000,0,5000,259000,10000,249000,4502000
00861,元大全球未來通訊,2564000,12000,2552000,0,0,0,0,0,0,1698000,0,0,0,1982000,284000,1698000,4250000
2308,台達電          ,5790056,1743000,4047056,0,0,0,100000,6000,94000,91000,712000,594000,118000,29000,56000,-27000,4232056
00633L,富邦上証正2     ,3554000,1571000,1983000,0,0,0,0,0,0,2089000,50000,0,50000,2808000,769000,2039000,4072000
2881,富邦金          ,7053000,3424111,3628889,0,0,0,217000,46000,171000,220000,234000,49000,185000,78000,43000,35000,4019889
054546,玉晶光中信9B購01,0,0,0,0,0,0,0,0,0,3993000,0,0,0,6675000,2682000,3993000,3993000
