證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,12244000,1653000,10591000,0,0,0,0,0,0,4446000,0,0,0,21945000,17499000,4446000,15037000
2891,中信金          ,17694086,9681000,8013086,0,0,0,1180000,8000,1172000,5000,7000,31000,-24000,29000,0,29000,9190086
2633,台灣高鐵        ,7384186,2779000,4605186,0,0,0,3785000,0,3785000,465000,229000,292000,-63000,581000,53000,528000,8855186
3231,緯創            ,13822846,5165000,8657846,0,0,0,0,0,0,17000,20000,15000,5000,39000,27000,12000,8674846
00632R,元大台灣50反1   ,1350000,0,1350000,0,0,0,0,0,0,7117000,700000,2191000,-1491000,14554000,5946000,8608000,8467000
00852L,國泰美國道瓊正2 ,2545000,490000,2055000,0,0,0,0,0,0,6410000,0,0,0,12302000,5892000,6410000,8465000
2344,華邦電          ,19775000,15584000,4191000,0,0,0,0,0,0,2396000,649000,263000,386000,2319000,309000,2010000,6587000
1605,華新            ,15791000,10018000,5773000,0,0,0,0,0,0,547000,136000,94000,42000,683000,178000,505000,6320000
2313,華通            ,8642000,2281000,6361000,0,0,0,373000,1622000,-1249000,-952000,438000,1246000,-808000,297000,441000,-144000,4160000
00861,元大全球未來通訊,0,5000,-5000,0,0,0,0,0,0,3928000,0,0,0,4015000,87000,3928000,3923000
2330,台積電          ,18387055,14356078,4030977,0,0,0,7000,180000,-173000,-85000,21000,41000,-20000,271000,336000,-65000,3772977
2014,中鴻            ,3933000,365000,3568000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,3567000
00633L,富邦上証正2     ,4793000,1382000,3411000,0,0,0,0,0,0,127000,0,0,0,2713000,2586000,127000,3538000
2882,國泰金          ,5298997,1838349,3460648,0,0,0,0,0,0,-199000,2000,0,2000,18000,219000,-201000,3261648
2317,鴻海            ,12718810,10030860,2687950,0,0,0,0,0,0,416000,40000,62000,-22000,666000,228000,438000,3103950
2610,華航            ,3676534,776000,2900534,0,0,0,0,0,0,36000,2000,1000,1000,35000,0,35000,2936534
055885,大成鋼統一97購02,0,0,0,0,0,0,0,0,0,2895000,0,0,0,2897000,2000,2895000,2895000
053573,臺股指統一99購01,0,0,0,0,0,0,0,0,0,2862000,0,0,0,3112000,250000,2862000,2862000
1909,榮成            ,3233000,948000,2285000,0,0,0,102000,0,102000,21000,21000,0,21000,0,0,0,2408000
2618,長榮航          ,9520744,7813601,1707143,0,0,0,199000,0,199000,487000,24000,226000,-202000,689000,0,689000,2393143
2498,宏達電          ,3508000,1213500,2294500,0,0,0,0,0,0,-25000,44000,60000,-16000,50000,59000,-9000,2269500
2356,英業達          ,4090180,1755000,2335180,0,0,0,0,0,0,-125000,20000,1000,19000,118000,262000,-144000,2210180
062423,聯發科統一9C購07,0,0,0,0,0,0,0,0,0,2041000,0,0,0,2337000,296000,2041000,2041000
2520,冠德            ,2514000,747000,1767000,0,0,0,103000,0,103000,168000,296000,91000,205000,0,37000,-37000,2038000
2881,富邦金          ,7165422,5153419,2012003,0,0,0,0,0,0,-162000,8000,2000,6000,19000,187000,-168000,1850003
