證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3481,群創            ,54032000,20057494,33974506,0,0,0,0,0,0,4196000,2979000,357000,2622000,1689000,115000,1574000,38170506
2409,友達            ,50663000,24822849,25840151,0,0,0,0,0,0,2158000,1705000,354000,1351000,883000,76000,807000,27998151
00637L,元大滬深300正2  ,13323000,1754000,11569000,0,0,0,0,0,0,14653000,0,200000,-200000,40345000,25492000,14853000,26222000
2371,大同            ,9167000,3393000,5774000,0,0,0,0,0,0,960000,673000,25000,648000,315000,3000,312000,6734000
6116,彩晶            ,9906000,3782000,6124000,0,0,0,0,0,0,259000,340000,319000,21000,287000,49000,238000,6383000
053564,台積電富邦99購01,1000,0,1000,0,0,0,0,0,0,5910000,0,0,0,6086000,176000,5910000,5911000
00708L,元大S&P黃金正2  ,19000,0,19000,0,0,0,0,0,0,5139000,0,0,0,8805000,3666000,5139000,5158000
00633L,富邦上証正2     ,448000,393000,55000,0,0,0,0,0,0,4976000,40000,0,40000,8590000,3654000,4936000,5031000
2323,中環            ,5340000,1219000,4121000,0,0,0,0,0,0,278000,14000,24000,-10000,288000,0,288000,4399000
2324,仁寶            ,9830975,5639000,4191975,0,0,0,3000,0,3000,96000,21000,45000,-24000,120000,0,120000,4290975
2448,晶電            ,3344000,766000,2578000,0,0,0,1423000,165000,1258000,8000,6000,16000,-10000,28000,10000,18000,3844000
2823,中壽            ,7425000,3811258,3613742,0,0,0,10000,0,10000,59922,1000,65000,-64000,249000,125078,123922,3683664
00631L,元大台灣50正2   ,381000,379000,2000,0,0,0,0,0,0,3153000,0,0,0,5771000,2618000,3153000,3155000
054534,台積電富邦98購03,0,0,0,0,0,0,0,0,0,3036000,0,0,0,3036000,0,3036000,3036000
2412,中華電          ,8164119,5395055,2769064,0,0,0,7000,20000,-13000,-27000,0,23000,-23000,0,4000,-4000,2729064
048131,全新國票94購02  ,0,0,0,0,0,0,0,0,0,2700000,0,0,0,2700000,0,2700000,2700000
056829,台積電富邦9A購01,0,0,0,0,0,0,0,0,0,2408000,0,0,0,2469000,61000,2408000,2408000
00738U,元大道瓊白銀    ,190000,8000,182000,0,0,0,0,0,0,2114000,0,0,0,2258000,144000,2114000,2296000
3049,和鑫            ,2945000,641000,2304000,0,0,0,0,0,0,-20000,0,28000,-28000,8000,0,8000,2284000
6278,台表科          ,2490000,1111822,1378178,0,0,0,699000,0,699000,-2000,1000,1000,0,3000,5000,-2000,2075178
2337,旺宏            ,4989000,3066000,1923000,0,0,0,0,0,0,129000,83000,15000,68000,171000,110000,61000,2052000
2867,三商壽          ,2992000,979000,2013000,0,0,0,0,0,0,-11000,21000,32000,-11000,0,0,0,2002000
2474,可成            ,5154048,3451673,1702375,0,0,0,193000,0,193000,30000,18000,11000,7000,34000,11000,23000,1925375
2330,台積電          ,31304729,29057663,2247066,0,0,0,900000,239000,661000,-1032500,79000,807000,-728000,189000,493500,-304500,1875566
051259,鴻海永昌96購03  ,0,0,0,0,0,0,0,0,0,1690000,0,0,0,1690000,0,1690000,1690000
00655L,國泰中國A50正2  ,140000,112000,28000,0,0,0,0,0,0,1661000,0,0,0,6426000,4765000,1661000,1689000
6285,啟碁            ,2689000,550000,2139000,0,0,0,50000,0,50000,-615000,65000,674000,-609000,1000,7000,-6000,1574000
2458,義隆            ,1683000,1791298,-108298,0,0,0,1584000,0,1584000,50000,248000,189000,59000,2000,11000,-9000,1525702
056403,茂林群益98購01  ,0,0,0,0,0,0,0,0,0,1513000,0,0,0,1513000,0,1513000,1513000
3515,華擎            ,644000,635000,9000,0,0,0,1401000,53000,1348000,121000,89000,11000,78000,81000,38000,43000,1478000
052542,友達元富98購01  ,0,0,0,0,0,0,0,0,0,1458000,0,0,0,1458000,0,1458000,1458000
050170,臺指反元大97購02,0,0,0,0,0,0,0,0,0,1457000,0,0,0,1705000,248000,1457000,1457000
059065,南電凱基9A購01  ,0,0,0,0,0,0,0,0,0,1421000,0,0,0,1976000,555000,1421000,1421000
055448,健策統一97購02  ,0,0,0,0,0,0,0,0,0,1350000,0,0,0,1550000,200000,1350000,1350000
4938,和碩            ,3902134,3559275,342859,0,0,0,918000,0,918000,87000,77000,26000,51000,38000,2000,36000,1347859
2367,燿華            ,2083000,744000,1339000,0,0,0,0,0,0,-10000,0,4000,-4000,4000,10000,-6000,1329000
2014,中鴻            ,1818000,469000,1349000,0,0,0,0,0,0,-34000,0,34000,-34000,0,0,0,1315000
3017,奇鋐            ,1819000,207000,1612000,0,0,0,0,341000,-341000,37000,55000,22000,33000,19000,15000,4000,1308000
3231,緯創            ,7027691,7648000,-620309,0,0,0,2201000,500000,1701000,177000,133000,19000,114000,85000,22000,63000,1257691
4935,茂林-KY         ,536000,475086,60914,0,0,0,1053000,0,1053000,136000,104000,15000,89000,127000,80000,47000,1249914
2344,華邦電          ,5659000,4404000,1255000,0,0,0,0,0,0,-6000,119000,138000,-19000,27000,14000,13000,1249000
00673R,元大S&P原油反1  ,35000,169000,-134000,0,0,0,0,0,0,1359000,0,0,0,2153000,794000,1359000,1225000
07130P,台郡元大9B售01  ,0,0,0,0,0,0,0,0,0,1202000,0,0,0,1563000,361000,1202000,1202000
2352,佳世達          ,2610000,2572000,38000,0,0,0,1100000,0,1100000,37000,156000,130000,26000,16000,5000,11000,1175000
054425,聯發科富邦99購03,0,0,0,0,0,0,0,0,0,1140000,0,0,0,1140000,0,1140000,1140000
055744,茂林元富97購02  ,0,0,0,0,0,0,0,0,0,1133000,0,0,0,1133000,0,1133000,1133000
049007,玉晶光中信96購01,0,0,0,0,0,0,0,0,0,1115000,0,0,0,1115000,0,1115000,1115000
2345,智邦            ,3043809,2079958,963851,0,0,0,267000,0,267000,-134000,22000,44000,-22000,13000,125000,-112000,1096851
1909,榮成            ,2370000,798000,1572000,0,0,0,0,400000,-400000,-100000,0,100000,-100000,0,0,0,1072000
6213,聯茂            ,518000,332000,186000,0,0,0,869000,0,869000,14000,2000,0,2000,17000,5000,12000,1069000
3576,聯合再生        ,1335000,288000,1047000,0,0,0,0,0,0,0,0,0,0,0,0,0,1047000
050049,華通群益96購01  ,0,0,0,0,0,0,0,0,0,1041000,0,0,0,1041000,0,1041000,1041000
020012,富邦行動通訊N   ,0,0,0,0,0,0,0,0,0,1039000,0,0,0,1060000,21000,1039000,1039000
05921P,同欣電元大96售06,0,0,0,0,0,0,0,0,0,1024000,0,0,0,1044000,20000,1024000,1024000
057564,台積電富邦9B購03,0,0,0,0,0,0,0,0,0,1006000,0,0,0,1006000,0,1006000,1006000
