證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,37229000,20433000,16796000,0,0,0,0,0,0,10975000,4043000,0,4043000,23530000,16598000,6932000,27771000
00653L,富邦印度正2     ,4002000,1026000,2976000,0,0,0,0,0,0,9536603,0,0,0,13735000,4198397,9536603,12512603
00637L,元大滬深300正2  ,4130000,6243000,-2113000,0,0,0,0,0,0,13057000,0,0,0,23186000,10129000,13057000,10944000
3037,欣興            ,10179000,5476000,4703000,0,0,0,3305000,2000,3303000,-9000,378000,552000,-174000,422000,257000,165000,7997000
3231,緯創            ,9607282,9190849,416433,0,0,0,7520000,0,7520000,-266000,20000,104000,-84000,25000,207000,-182000,7670433
6257,矽格            ,4937000,340659,4596341,0,0,0,1200000,0,1200000,134000,88000,313000,-225000,405000,46000,359000,5930341
2882,國泰金          ,7756477,2770555,4985922,0,0,0,3000,0,3000,482000,500000,0,500000,19000,37000,-18000,5470922
054400,健策永豐96購02  ,0,0,0,0,0,0,0,0,0,4988000,0,0,0,4988000,0,4988000,4988000
2330,台積電          ,16394286,11405043,4989243,0,0,0,0,140000,-140000,76000,120000,662000,-542000,631000,13000,618000,4925243
8046,南電            ,3977000,1625000,2352000,0,0,0,2373000,100000,2273000,209000,367000,270000,97000,194000,82000,112000,4834000
2504,國產            ,4253000,709000,3544000,0,0,0,1015000,0,1015000,217000,4000,0,4000,1007000,794000,213000,4776000
00861,元大全球未來通訊,1000,6000,-5000,0,0,0,0,0,0,4700000,0,0,0,5681000,981000,4700000,4695000
1434,福懋            ,4724086,11860000,-7135914,0,0,0,11345000,2000,11343000,442000,442000,0,442000,0,0,0,4649086
2376,技嘉            ,3844000,1144000,2700000,0,0,0,2037000,1255000,782000,756000,213000,148000,65000,722000,31000,691000,4238000
2308,台達電          ,8789278,5815383,2973895,0,0,0,1025000,2000,1023000,127000,147000,0,147000,13000,33000,-20000,4123895
4938,和碩            ,6191737,5080385,1111352,0,0,0,2312000,29000,2283000,725000,698000,0,698000,188000,161000,27000,4119352
2448,晶電            ,6587000,2686000,3901000,0,0,0,0,445000,-445000,361000,569000,207000,362000,0,1000,-1000,3817000
1101,台泥            ,6500040,3024129,3475911,0,0,0,350000,9000,341000,-3000,129000,129000,0,0,3000,-3000,3813911
1904,正隆            ,3890000,746000,3144000,0,0,0,0,0,0,138000,106000,0,106000,32000,0,32000,3282000
2809,京城銀          ,2675000,7468000,-4793000,0,0,0,8399000,0,8399000,-344000,478000,822000,-344000,0,0,0,3262000
2347,聯強            ,4853668,408863,4444805,0,0,0,0,1287000,-1287000,50000,57000,7000,50000,0,0,0,3207805
