證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達            ,59606000,17869000,41737000,0,0,0,7610000,0,7610000,4168000,844000,671000,173000,4094000,99000,3995000,53515000
3481,群創            ,77082000,56035000,21047000,0,0,0,10513000,50000,10463000,6841000,4881000,3915000,966000,6490000,615000,5875000,38351000
00637L,元大滬深300正2  ,8245000,11140000,-2895000,0,0,0,0,0,0,34069000,220000,0,220000,55667000,21818000,33849000,31174000
2888,新光金          ,10303000,2171000,8132000,0,0,0,82000,0,82000,-11000,97000,132000,-35000,54000,30000,24000,8203000
2376,技嘉            ,5544000,1752000,3792000,0,0,0,677000,0,677000,1899000,815000,76000,739000,1286000,126000,1160000,6368000
00632R,元大台灣50反1   ,4715000,12539000,-7824000,0,0,0,0,0,0,13922678,4261000,3450000,811000,19239000,6127322,13111678,6098678
2887,台新金          ,8402000,2518000,5884000,0,0,0,0,0,0,72000,0,0,0,72000,0,72000,5956000
3037,欣興            ,12813000,7445000,5368000,0,0,0,398000,45000,353000,204000,395000,494000,-99000,521000,218000,303000,5925000
00861,元大全球未來通訊,524000,0,524000,0,0,0,0,0,0,4349000,0,0,0,4969000,620000,4349000,4873000
00633L,富邦上証正2     ,130000,1123000,-993000,0,0,0,0,0,0,4719000,0,0,0,8008000,3289000,4719000,3726000
00639,富邦深100       ,3602000,318000,3284000,0,0,0,0,0,0,256000,140000,140000,0,2270000,2014000,256000,3540000
2834,臺企銀          ,6739000,3269000,3470000,0,0,0,0,0,0,-10000,5000,10000,-5000,0,5000,-5000,3460000
006205,富邦上証        ,2924000,0,2924000,0,0,0,0,0,0,451785,0,0,0,2068785,1617000,451785,3375785
2317,鴻海            ,18992000,15587800,3404200,0,0,0,0,355000,-355000,249000,20000,6000,14000,1255000,1020000,235000,3298200
2886,兆豐金          ,5267000,2487000,2780000,0,0,0,0,0,0,274000,1000,1000,0,274000,0,274000,3054000
2323,中環            ,3855000,1277000,2578000,0,0,0,0,0,0,472000,102000,35000,67000,519000,114000,405000,3050000
2345,智邦            ,3790606,1836466,1954140,0,0,0,251000,82000,169000,878000,699000,160000,539000,422000,83000,339000,3001140
1101,台泥            ,5800020,3136000,2664020,0,0,0,0,0,0,314000,0,100000,-100000,444000,30000,414000,2978020
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,2873000,0,0,0,4045000,1172000,2873000,2873000
00655L,國泰中國A50正2  ,66000,91000,-25000,0,0,0,0,0,0,2895000,116000,0,116000,5020000,2241000,2779000,2870000
044081,鴻海國票92購01  ,0,0,0,0,0,0,0,0,0,2504000,0,0,0,2504000,0,2504000,2504000
2880,華南金          ,5871000,3435000,2436000,0,0,0,0,0,0,66000,1000,0,1000,65000,0,65000,2502000
2618,長榮航          ,3433000,1247895,2185105,0,0,0,0,0,0,200000,330000,295000,35000,165000,0,165000,2385105
049875,台積電永豐94購04,0,0,0,0,0,0,0,0,0,2362000,0,0,0,2680000,318000,2362000,2362000
06151P,華新科元大97售07,0,0,0,0,0,0,0,0,0,2362000,0,0,0,2618000,256000,2362000,2362000
8046,南電            ,3386000,1118000,2268000,0,0,0,64000,0,64000,19000,36000,13000,23000,69000,73000,-4000,2351000
2412,中華電          ,3512000,1490000,2022000,0,0,0,0,0,0,205000,186000,8000,178000,27000,0,27000,2227000
04787P,台積電永昌96售04,0,0,0,0,0,0,0,0,0,2213000,0,0,0,2864000,651000,2213000,2213000
050169,臺指反元大97購01,0,0,0,0,0,0,0,0,0,2000000,0,0,0,2000000,0,2000000,2000000
00636,國泰中國A50     ,1277000,0,1277000,0,0,0,0,0,0,680000,100000,100000,0,801000,121000,680000,1957000
04248P,臺股指永豐93售03,0,0,0,0,0,0,0,0,0,1837000,0,0,0,1837000,0,1837000,1837000
2885,元大金          ,7941000,6275000,1666000,0,0,0,0,0,0,81000,1000,0,1000,80000,0,80000,1747000
2867,三商壽          ,1985000,184000,1801000,0,0,0,0,0,0,-100000,0,100000,-100000,0,0,0,1701000
00643,群益深証中小    ,1572000,0,1572000,0,0,0,0,0,0,123000,110000,200000,-90000,747000,534000,213000,1695000
04049P,大立光元大95售02,0,0,0,0,0,0,0,0,0,1592000,0,0,0,2944000,1352000,1592000,1592000
2367,燿華            ,1970000,594000,1376000,0,0,0,0,0,0,202000,28000,2000,26000,204000,28000,176000,1578000
00739,元大MSCI A股    ,726000,0,726000,0,0,0,0,0,0,849000,0,0,0,1319000,470000,849000,1575000
053612,T50反1群益96購01,0,0,0,0,0,0,0,0,0,1572000,0,0,0,1602000,30000,1572000,1572000
050282,T50反1凱基97購01,0,0,0,0,0,0,0,0,0,1550000,0,0,0,1600000,50000,1550000,1550000
00708L,元大S&P黃金正2  ,0,0,0,0,0,0,0,0,0,1539000,0,57000,-57000,2084000,488000,1596000,1539000
2393,億光            ,1876000,388000,1488000,0,0,0,0,0,0,38000,8000,82000,-74000,168000,56000,112000,1526000
06212P,華新科元大97售11,0,0,0,0,0,0,0,0,0,1521000,0,0,0,1881000,360000,1521000,1521000
054684,裕隆永豐97購01  ,20000,0,20000,0,0,0,0,0,0,1466000,0,0,0,2202000,736000,1466000,1486000
5880,合庫金          ,3819000,2448000,1371000,0,0,0,0,0,0,69000,2000,0,2000,67000,0,67000,1440000
043656,上証反元大94購01,0,0,0,0,0,0,0,0,0,1400000,0,0,0,1400000,0,1400000,1400000
00673R,元大S&P原油反1  ,3395000,18568000,-15173000,0,0,0,0,0,0,16519000,0,0,0,16891000,372000,16519000,1346000
3661,世芯-KY         ,2757000,1040000,1717000,0,0,0,0,488000,-488000,88000,18000,45000,-27000,150000,35000,115000,1317000
055325,佐登國票98購01  ,0,0,0,0,0,0,0,0,0,1316000,0,0,0,2304000,988000,1316000,1316000
049462,康友元富94購01  ,0,0,0,0,0,0,0,0,0,1312000,0,0,0,1359000,47000,1312000,1312000
06313P,訊芯元富97售01  ,0,0,0,0,0,0,0,0,0,1302000,0,0,0,1432000,130000,1302000,1302000
04372P,臺股指凱基94售02,0,0,0,0,0,0,0,0,0,1255000,0,0,0,1255000,0,1255000,1255000
055891,鴻海統一9A購01  ,0,0,0,0,0,0,0,0,0,1251000,0,0,0,2224000,973000,1251000,1251000
04378P,大立光元大94售05,0,0,0,0,0,0,0,0,0,1230000,0,0,0,1240000,10000,1230000,1230000
2633,台灣高鐵        ,2207000,981000,1226000,0,0,0,0,0,0,-11000,0,7000,-7000,19000,23000,-4000,1215000
00677U,富邦VIX         ,9438000,4267000,5171000,0,0,0,0,0,0,-4030000,1400000,1400000,0,756000,4786000,-4030000,1141000
6251,定穎            ,1646000,356000,1290000,0,0,0,0,0,0,-153000,200000,353000,-153000,0,0,0,1137000
05729P,臺股指凱基97售02,0,0,0,0,0,0,0,0,0,1133000,0,0,0,1242000,109000,1133000,1133000
2610,華航            ,3031000,1942000,1089000,0,0,0,0,0,0,37000,20000,14000,6000,31000,0,31000,1126000
1103,嘉泥            ,1387000,235000,1152000,0,0,0,0,0,0,-28000,0,29000,-29000,1000,0,1000,1124000
04755P,大立光元富94售07,0,0,0,0,0,0,0,0,0,1113000,0,0,0,1113000,0,1113000,1113000
00669R,國泰美國道瓊反1 ,117000,0,117000,0,0,0,0,0,0,986000,0,0,0,1617000,631000,986000,1103000
3406,玉晶光          ,1853000,568000,1285000,0,0,0,0,388862,-388862,197000,296000,150000,146000,59000,8000,51000,1093138
2884,玉山金          ,8072728,7085571,987157,0,0,0,0,0,0,86000,18000,60000,-42000,209000,81000,128000,1073157
042916,佐登元大94購01  ,0,0,0,0,0,0,0,0,0,1070000,0,0,0,1310000,240000,1070000,1070000
4119,旭富            ,1137000,232000,905000,0,0,0,224000,0,224000,-64000,14000,150000,-136000,73000,1000,72000,1065000
05487P,台表科凱基95售02,0,0,0,0,0,0,0,0,0,1054000,0,0,0,1057000,3000,1054000,1054000
05449P,臺股指元大95售26,0,0,0,0,0,0,0,0,0,1049000,0,0,0,1247000,198000,1049000,1049000
05009P,大立光元富95售06,0,0,0,0,0,0,0,0,0,1030000,0,0,0,1031000,1000,1030000,1030000
04289P,臺股指中信95售07,0,0,0,0,0,0,0,0,0,1003000,0,0,0,1175000,172000,1003000,1003000
6153,嘉聯益          ,2012000,2409000,-397000,0,0,0,0,0,0,1399000,54000,63000,-9000,1541000,133000,1408000,1002000
03942P,電子類元大93售02,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1000000
04368P,台積電凱基94售02,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000
047372,創意國票94購01  ,0,0,0,0,0,0,0,0,0,998000,0,0,0,1497000,499000,998000,998000
03686P,大立光統一98售02,0,0,0,0,0,0,0,0,0,988000,0,0,0,1313000,325000,988000,988000
053520,康友群益96購01  ,0,0,0,0,0,0,0,0,0,986000,0,0,0,1102000,116000,986000,986000
052272,T50反1群益95購03,0,0,0,0,0,0,0,0,0,977000,0,0,0,987000,10000,977000,977000
2002,中鋼            ,6881000,6026000,855000,0,0,0,0,0,0,89000,1000,0,1000,99000,11000,88000,944000
05414P,台表科國票96售02,0,0,0,0,0,0,0,0,0,933000,0,0,0,933000,0,933000,933000
