證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00876,元大未來關鍵科技,21000,2000,19000,0,0,0,0,0,0,22755000,0,0,0,23879000,1124000,22755000,22774000
3037,欣興            ,27616000,9514000,18102000,0,0,0,1895000,33000,1862000,324000,1152000,748000,404000,316000,396000,-80000,20288000
2448,晶電            ,26259000,9194000,17065000,0,0,0,1444000,6000,1438000,763000,2359000,1600000,759000,4000,0,4000,19266000
00637L,元大滬深300正2  ,9760000,3130000,6630000,0,0,0,0,0,0,9352000,403000,0,403000,28670000,19721000,8949000,15982000
3189,景碩            ,12000300,2810000,9190300,0,0,0,802000,0,802000,413000,535000,371000,164000,319000,70000,249000,10405300
053856,台積電富邦98購01,0,0,0,0,0,0,0,0,0,10245000,0,0,0,10825000,580000,10245000,10245000
061210,玉山金元大9A購02,0,0,0,0,0,0,0,0,0,9410000,0,0,0,9815000,405000,9410000,9410000
00655L,國泰中國A50正2  ,2297000,54000,2243000,0,0,0,0,0,0,6501000,0,0,0,8198000,1697000,6501000,8744000
2368,金像電          ,16084000,6717000,9367000,0,0,0,0,1195000,-1195000,-491000,358000,661000,-303000,128000,316000,-188000,7681000
00861,元大全球未來通訊,539000,150000,389000,0,0,0,0,0,0,6620000,0,0,0,6823000,203000,6620000,7009000
2356,英業達          ,13151657,6941900,6209757,0,0,0,1274000,1344000,-70000,19000,6000,55000,-49000,126000,58000,68000,6158757
2353,宏碁            ,10034133,4264900,5769233,0,0,0,0,30000,-30000,159000,6000,23000,-17000,402000,226000,176000,5898233
2382,廣達            ,8696970,4316200,4380770,0,0,0,909000,168000,741000,-147000,228000,288000,-60000,1000,88000,-87000,4974770
6176,瑞儀            ,5414900,1520000,3894900,0,0,0,834000,2000,832000,-147000,55000,158000,-103000,20000,64000,-44000,4579900
068115,玉山金元富07購01,0,0,0,0,0,0,0,0,0,4402000,0,0,0,4924000,522000,4402000,4402000
059956,玉山金康和99購01,0,0,0,0,0,0,0,0,0,4244000,0,0,0,4365000,121000,4244000,4244000
0050,元大台灣50      ,5596116,842000,4754116,0,0,0,0,30000,-30000,-778000,85000,477000,-392000,6169000,6555000,-386000,3946116
057646,玉山金元大98購01,0,0,0,0,0,0,0,0,0,3892000,0,0,0,4035000,143000,3892000,3892000
3576,聯合再生        ,6505000,2464000,4041000,0,0,0,0,0,0,-150000,0,150000,-150000,0,0,0,3891000
4142,國光生          ,14651000,10919000,3732000,0,0,0,0,0,0,100000,100000,0,100000,15000,15000,0,3832000
064916,玉山金統一02購01,0,0,0,0,0,0,0,0,0,3672000,0,0,0,3910000,238000,3672000,3672000
3698,隆達            ,4960000,1730000,3230000,0,0,0,0,0,0,228000,406000,254000,152000,76000,0,76000,3458000
2347,聯強            ,4497881,1972556,2525325,0,0,0,482000,8000,474000,170000,30000,34000,-4000,197000,23000,174000,3169325
2504,國產            ,5308000,2158000,3150000,0,0,0,0,56000,-56000,-135000,0,94000,-94000,0,41000,-41000,2959000
053564,台積電富邦99購01,0,2000,-2000,0,0,0,0,0,0,2889000,0,0,0,2889000,0,2889000,2887000
2332,友訊            ,5923000,3028000,2895000,0,0,0,0,0,0,-11000,29000,5000,24000,80000,115000,-35000,2884000
00852L,國泰美國道瓊正2 ,0,0,0,0,0,0,0,0,0,2817000,0,0,0,4272000,1455000,2817000,2817000
060466,玉山金元大9A購01,0,0,0,0,0,0,0,0,0,2702000,0,0,0,2804000,102000,2702000,2702000
