證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,24066000,313000,23753000,0,0,0,0,0,0,32302000,0,0,0,45671000,13369000,32302000,56055000
3481,群創            ,73976826,23738807,50238019,0,0,0,176000,0,176000,4431000,219000,134000,85000,4916000,570000,4346000,54845019
2888,新光金          ,28072161,7017772,21054389,0,0,0,34000,0,34000,373000,159000,7000,152000,771000,550000,221000,21461389
2344,華邦電          ,16059000,4564000,11495000,0,0,0,15000,0,15000,919000,922000,70000,852000,220000,153000,67000,12429000
2409,友達            ,42673000,37715000,4958000,0,0,0,790000,0,790000,6370000,1596000,186000,1410000,6282000,1322000,4960000,12118000
0056,元大高股息      ,40000,46000,-6000,0,0,0,198000,0,198000,11731000,0,25000,-25000,12321000,565000,11756000,11923000
2883,開發金          ,17165000,8042000,9123000,0,0,0,41000,0,41000,536000,150000,0,150000,386000,0,386000,9700000
2324,仁寶            ,12470000,2952822,9517178,0,0,0,66000,0,66000,-382000,33000,7000,26000,41000,449000,-408000,9201178
2882,國泰金          ,11747000,2861941,8885059,0,0,0,31000,0,31000,124000,0,0,0,126000,2000,124000,9040059
2330,台積電          ,26336226,17876675,8459551,0,0,0,156000,24000,132000,217000,158000,190000,-32000,533000,284000,249000,8808551
2887,台新金          ,13101000,4815084,8285916,0,0,0,29000,0,29000,-53000,13000,18000,-5000,0,48000,-48000,8261916
00633L,富邦上証正2     ,851000,233000,618000,0,0,0,0,0,0,7414000,0,150000,-150000,9626000,2062000,7564000,8032000
2368,金像電          ,11595000,7630000,3965000,0,0,0,1399000,0,1399000,1727000,2193000,725000,1468000,363000,104000,259000,7091000
6116,彩晶            ,8134000,2614000,5520000,0,0,0,0,0,0,1248000,377000,40000,337000,947000,36000,911000,6768000
0050,元大台灣50      ,1919089,220000,1699089,0,0,0,0,0,0,4921000,931000,0,931000,6771000,2781000,3990000,6620089
2454,聯發科          ,7936699,2054764,5881935,0,0,0,129000,9000,120000,528000,321000,65000,256000,320000,48000,272000,6529935
2408,南亞科          ,7703100,2267000,5436100,0,0,0,7000,142000,-135000,895000,427000,1000,426000,611000,142000,469000,6196100
2353,宏碁            ,7691000,1616402,6074598,0,0,0,36000,0,36000,41000,131000,156000,-25000,116000,50000,66000,6151598
1402,遠東新          ,7816000,2007985,5808015,0,0,0,13000,0,13000,-27000,22000,22000,0,14000,41000,-27000,5794015
1303,南亞            ,7271000,1867893,5403107,0,0,0,209000,0,209000,52000,57000,6000,51000,1000,0,1000,5664107
2886,兆豐金          ,12400000,5190000,7210000,0,0,0,159000,1511000,-1352000,-230000,34000,14000,20000,0,250000,-250000,5628000
3037,欣興            ,7220000,2645000,4575000,0,0,0,129000,136000,-7000,1020000,780000,30000,750000,342000,72000,270000,5588000
2881,富邦金          ,9093000,4368813,4724187,0,0,0,88000,0,88000,234000,22000,2000,20000,220000,6000,214000,5046187
2823,中壽            ,6788000,1776107,5011893,0,0,0,10000,0,10000,-119000,38000,0,38000,129000,286000,-157000,4902893
2317,鴻海            ,15904926,12591939,3312987,0,0,0,317000,0,317000,985000,256000,1000,255000,789000,59000,730000,4614987
9904,寶成            ,6676000,2252632,4423368,0,0,0,8000,0,8000,87000,90000,24000,66000,23000,2000,21000,4518368
2603,長榮            ,4701000,815000,3886000,0,0,0,511000,0,511000,7000,7000,0,7000,0,0,0,4404000
2884,玉山金          ,11656000,8017399,3638601,0,0,0,32000,0,32000,716000,569000,2000,567000,149000,0,149000,4386601
2323,中環            ,5245000,1369000,3876000,0,0,0,0,0,0,307000,140000,32000,108000,334000,135000,199000,4183000
5880,合庫金          ,9958000,5925000,4033000,0,0,0,31000,0,31000,74000,63000,0,63000,58000,47000,11000,4138000
2002,中鋼            ,11787000,7820084,3966916,0,0,0,39000,0,39000,119000,35000,12000,23000,100000,4000,96000,4124916
2890,永豐金          ,9164000,5266500,3897500,0,0,0,163000,0,163000,46000,42000,0,42000,64000,60000,4000,4106500
2027,大成鋼          ,4573000,419000,4154000,0,0,0,8000,0,8000,-73000,63000,88000,-25000,456000,504000,-48000,4089000
00655L,國泰中國A50正2  ,529000,24000,505000,0,0,0,0,0,0,3525932,0,0,0,4971000,1445068,3525932,4030932
2327,國巨            ,3968000,2377500,1590500,0,0,0,1217000,2000,1215000,966000,404000,74000,330000,779000,143000,636000,3771500
5876,上海商銀        ,5156100,1619000,3537100,0,0,0,5000,0,5000,-27118,12000,41118,-29118,2000,0,2000,3514982
2801,彰銀            ,6025000,2578000,3447000,0,0,0,23000,0,23000,33000,28000,0,28000,5000,0,5000,3503000
2885,元大金          ,14928000,12709180,2218820,0,0,0,157000,0,157000,1125000,1230000,104000,1126000,4000,5000,-1000,3500820
2313,華通            ,4677000,3409000,1268000,0,0,0,885000,0,885000,1271000,613000,241000,372000,949000,50000,899000,3424000
00861,元大全球未來通訊,2024000,100000,1924000,0,0,0,0,0,0,1388000,0,0,0,2341000,953000,1388000,3312000
1326,台化            ,5761000,2466064,3294936,0,0,0,49000,0,49000,-79000,23000,24000,-1000,0,78000,-78000,3264936
1301,台塑            ,4548000,1560142,2987858,0,0,0,108000,13000,95000,155000,140000,0,140000,17000,2000,15000,3237858
2610,華航            ,6463000,3396590,3066410,0,0,0,8000,0,8000,59000,0,7000,-7000,66000,0,66000,3133410
2105,正新            ,4309000,1354424,2954576,0,0,0,3000,0,3000,79000,114000,29000,85000,22000,28000,-6000,3036576
