證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2337,旺宏            ,33625000,5275000,28350000,0,0,0,297000,334000,-37000,907000,1321000,869000,452000,563000,108000,455000,29220000
00677U,富邦VIX         ,14631000,4176000,10455000,0,0,0,0,0,0,14000000,3600000,0,3600000,10670000,270000,10400000,24455000
00673R,元大S&P原油反1  ,0,319000,-319000,0,0,0,0,0,0,12965000,0,0,0,12979000,14000,12965000,12646000
2890,永豐金          ,7204581,2302000,4902581,0,0,0,33000,0,33000,1584000,1570000,12000,1558000,26000,0,26000,6519581
2882,國泰金          ,7527266,1664500,5862766,0,0,0,88000,250000,-162000,-106000,59000,0,59000,44000,209000,-165000,5594766
00632R,元大台灣50反1   ,1764000,1941000,-177000,0,0,0,0,0,0,5585000,5080000,1611000,3469000,5312000,3196000,2116000,5408000
2887,台新金          ,9179697,4225781,4953916,0,0,0,31000,0,31000,234000,154000,15000,139000,95000,0,95000,5218916
2504,國產            ,3998000,4213000,-215000,0,0,0,4500000,0,4500000,285000,319000,28000,291000,0,6000,-6000,4570000
2892,第一金          ,4983878,2309598,2674280,0,0,0,34000,0,34000,1491000,1567000,100000,1467000,24000,0,24000,4199280
046173,聯發科永豐92購01,0,0,0,0,0,0,0,0,0,3499000,0,0,0,3834000,335000,3499000,3499000
2317,鴻海            ,14387748,11528388,2859360,0,0,0,269000,0,269000,248000,30000,1000,29000,332000,113000,219000,3376360
2448,晶電            ,7700000,2099000,5601000,0,0,0,0,2134000,-2134000,-109000,96000,124000,-28000,0,81000,-81000,3358000
1216,統一            ,5465346,2214000,3251346,0,0,0,15000,0,15000,-42000,0,79000,-79000,52000,15000,37000,3224346
2474,可成            ,4571992,1721140,2850852,0,0,0,1000,0,1000,271000,12000,12000,0,298000,27000,271000,3122852
4927,泰鼎-KY         ,1937000,603000,1334000,0,0,0,1463000,0,1463000,299000,83000,145000,-62000,833000,472000,361000,3096000
03033P,微星國票03售01  ,0,0,0,0,0,0,0,0,0,2900000,0,0,0,2930000,30000,2900000,2900000
053594,京鼎元大96購02  ,0,0,0,0,0,0,0,0,0,2757000,0,0,0,2858000,101000,2757000,2757000
2454,聯發科          ,6793728,3779205,3014523,0,0,0,15000,142000,-127000,-324000,55000,332000,-277000,141000,188000,-47000,2563523
2884,玉山金          ,8704503,6423739,2280764,0,0,0,33000,119000,-86000,279000,273000,12000,261000,114000,96000,18000,2473764
049185,南電凱基94購03  ,0,0,0,0,0,0,0,0,0,2469000,0,0,0,2469000,0,2469000,2469000
052533,聯發科國泰96購03,0,0,0,0,0,0,0,0,0,2391000,0,0,0,2891000,500000,2391000,2391000
1909,榮成            ,2886000,669000,2217000,0,0,0,0,0,0,38000,62000,24000,38000,0,0,0,2255000
2353,宏碁            ,4410705,2062000,2348705,0,0,0,0,0,0,-135000,0,59000,-59000,26000,102000,-76000,2213705
3661,世芯-KY         ,2196000,525549,1670451,0,0,0,413000,0,413000,53000,125000,152000,-27000,142000,62000,80000,2136451
3545,敦泰            ,2810000,716780,2093220,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,2086220
054422,T50反1富邦9A購01,0,0,0,0,0,0,0,0,0,2028000,0,0,0,2028000,0,2028000,2028000
2834,臺企銀          ,4196832,2405000,1791832,0,0,0,10000,0,10000,60000,78000,18000,60000,0,0,0,1861832
05564P,玉晶光元大97售02,0,0,0,0,0,0,0,0,0,1824000,0,0,0,1886000,62000,1824000,1824000
3034,聯詠            ,5180859,2859784,2321075,0,0,0,0,544000,-544000,45000,114000,77000,37000,35000,27000,8000,1822075
2393,億光            ,2113000,428000,1685000,0,0,0,0,0,0,14000,38000,91000,-53000,280000,213000,67000,1699000
2421,建準            ,1731000,167000,1564000,0,0,0,0,0,0,132000,7000,6000,1000,182000,51000,131000,1696000
4935,茂林-KY         ,1247000,581000,666000,0,0,0,955000,253000,702000,298000,190000,68000,122000,264000,88000,176000,1666000
6116,彩晶            ,4490000,2503000,1987000,0,0,0,0,0,0,-322000,0,6000,-6000,1000,317000,-316000,1665000
04327P,台積電國泰95售01,0,0,0,0,0,0,0,0,0,1612000,0,0,0,1612000,0,1612000,1612000
2049,上銀            ,2592914,1322000,1270914,0,0,0,396000,0,396000,-75000,56000,55000,1000,40000,116000,-76000,1591914
2308,台達電          ,5454668,4002000,1452668,0,0,0,8000,0,8000,98000,47000,2000,45000,67000,14000,53000,1558668
2332,友訊            ,586000,711000,-125000,0,0,0,0,0,0,1625000,406000,3000,403000,1246000,24000,1222000,1500000
00861,元大全球未來通訊,0,0,0,0,0,0,0,0,0,1436000,0,0,0,1585000,149000,1436000,1436000
040760,T50反1凱基95購01,0,0,0,0,0,0,0,0,0,1413000,0,0,0,2054000,641000,1413000,1413000
053614,台積電群益96購08,0,0,0,0,0,0,0,0,0,1364000,0,0,0,1507000,143000,1364000,1364000
049205,聯發科群益94購05,0,0,0,0,0,0,0,0,0,1355000,0,0,0,1419000,64000,1355000,1355000
054197,台積電永昌96購07,0,0,0,0,0,0,0,0,0,1349000,0,0,0,1738000,389000,1349000,1349000
051141,鈺齊永豐95購01  ,0,0,0,0,0,0,0,0,0,1347000,0,0,0,1430000,83000,1347000,1347000
