證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,11691000,1925000,9766000,0,0,0,0,0,0,25529000,200000,0,200000,40368000,15039000,25329000,35295000
3481,群創            ,48820284,21856695,26963589,0,0,0,0,159000,-159000,-2523000,679000,878000,-199000,298000,2622000,-2324000,24281589
2303,聯電            ,35876623,14572163,21304460,0,0,0,4000,238000,-234000,5000,407000,330000,77000,218000,290000,-72000,21075460
2409,友達            ,28566312,8482678,20083634,0,0,0,0,163000,-163000,-919000,237000,430000,-193000,531000,1257000,-726000,19001634
2888,新光金          ,25274970,8816822,16458148,0,0,0,1000,18000,-17000,-174000,20000,552000,-532000,1143000,785000,358000,16267148
00677U,富邦VIX         ,14996000,3376000,11620000,0,0,0,0,0,0,2684000,0,10000,-10000,6701000,4007000,2694000,14304000
2344,華邦電          ,18394691,8383709,10010982,0,0,0,1000,54000,-53000,-463000,268000,470000,-202000,529000,790000,-261000,9494982
2330,台積電          ,25429988,15850897,9579091,0,0,0,173000,536000,-363000,-272000,247000,160000,87000,116000,475000,-359000,8944091
2356,英業達          ,8177472,2072862,6104610,0,0,0,1500000,61000,1439000,766000,453000,0,453000,415000,102000,313000,8309610
2891,中信金          ,13559530,7994770,5564760,0,0,0,1350000,28000,1322000,-8000,2000,0,2000,0,10000,-10000,6878760
00852L,國泰美國道瓊正2 ,1170000,0,1170000,0,0,0,0,0,0,5133000,300000,0,300000,8812000,3979000,4833000,6303000
2882,國泰金          ,11736957,5712452,6024505,0,0,0,4000,13000,-9000,71000,0,0,0,207000,136000,71000,6086505
00861,元大全球未來通訊,612000,10000,602000,0,0,0,0,0,0,4995000,50000,0,50000,5000000,55000,4945000,5597000
2201,裕隆            ,6200000,3713000,2487000,0,0,0,2948000,0,2948000,-333000,180000,30000,150000,776000,1259000,-483000,5102000
1434,福懋            ,6167886,1410020,4757866,0,0,0,365000,2000,363000,-54000,60000,114000,-54000,0,0,0,5066866
2308,台達電          ,9569018,6187035,3381983,0,0,0,348000,29000,319000,1317000,976000,31000,945000,393000,21000,372000,5017983
00633L,富邦上証正2     ,1367000,240000,1127000,0,0,0,0,0,0,3758000,150000,0,150000,6014000,2406000,3608000,4885000
0050,元大台灣50      ,5729820,115000,5614820,0,0,0,79000,0,79000,-817000,10000,20000,-10000,1602000,2409000,-807000,4876820
2881,富邦金          ,9294128,4608901,4685227,0,0,0,3000,11000,-8000,-100000,0,0,0,17000,117000,-100000,4577227
2317,鴻海            ,14057608,9554789,4502819,0,0,0,100000,18000,82000,-83000,34000,241000,-207000,467000,343000,124000,4501819
