證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,30677000,48135000,-17458000,0,0,0,0,0,0,50340000,915000,1300000,-385000,56236000,5511000,50725000,32882000
00632R,元大台灣50反1   ,4095000,4589000,-494000,0,0,0,0,0,0,23049475,2232000,850000,1382000,31767475,10100000,21667475,22555475
2368,金像電          ,17555000,4266071,13288929,0,0,0,1550000,0,1550000,1127000,2209000,1082000,1127000,0,0,0,15965929
2448,晶電            ,13680000,3028000,10652000,0,0,0,353000,70000,283000,-724000,102000,826000,-724000,0,0,0,10211000
03840P,台積電統一99售02,0,0,0,0,0,0,0,0,0,6206000,0,0,0,6697000,491000,6206000,6206000
03033P,微星國票03售01  ,0,0,0,0,0,0,0,0,0,6141000,0,0,0,6697000,556000,6141000,6141000
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,4379000,0,0,0,4628000,249000,4379000,4379000
2337,旺宏            ,14465000,9640000,4825000,0,0,0,14000,389000,-375000,-529000,47000,213000,-166000,97000,460000,-363000,3921000
1909,榮成            ,6582000,3790000,2792000,0,0,0,250000,0,250000,133000,600000,467000,133000,0,0,0,3175000
8046,南電            ,2868267,817000,2051267,0,0,0,1107000,24000,1083000,-170000,23000,110000,-87000,126000,209000,-83000,2964267
00648R,元大S&P500反1   ,140000,0,140000,0,0,0,0,0,0,2816000,0,0,0,3787000,971000,2816000,2956000
4927,泰鼎-KY         ,2607000,501030,2105970,0,0,0,600000,0,600000,80000,82000,99000,-17000,248000,151000,97000,2785970
2313,華通            ,2311815,2283000,28815,0,0,0,2631000,578000,2053000,499000,518000,284000,234000,586000,321000,265000,2580815
