證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2303,聯電            ,92294674,58643657,33651017,0,0,0,152000,8109000,-7957000,-4748000,425000,3149000,-2724000,625000,2649000,-2024000,20946017
2603,長榮            ,31520296,22289000,9231296,0,0,0,7346000,0,7346000,1886000,5630000,3754000,1876000,30000,20000,10000,18463296
2353,宏碁            ,24653630,7625000,17028630,0,0,0,0,0,0,-2621000,21000,2180000,-2159000,166000,628000,-462000,14407630
00852L,國泰美國道瓊正2 ,795000,0,795000,0,0,0,0,0,0,10704000,0,0,0,11216000,512000,10704000,11499000
00672L,元大S&P原油正2  ,3158000,18000,3140000,0,0,0,0,0,0,3602000,0,0,0,3960000,358000,3602000,6742000
1609,大亞            ,7760000,1914000,5846000,0,0,0,0,0,0,-12000,0,12000,-12000,0,0,0,5834000
2368,金像電          ,27066500,18359000,8707500,0,0,0,0,822000,-822000,-2090000,183000,1922000,-1739000,173000,524000,-351000,5795500
00676R,富邦臺灣加權反1 ,276000,137000,139000,0,0,0,0,0,0,5382000,0,0,0,7297000,1915000,5382000,5521000
2313,華通            ,15007000,6565000,8442000,0,0,0,153000,1726000,-1573000,-1397000,248000,949000,-701000,546000,1242000,-696000,5472000
00653L,富邦印度正2     ,786000,367000,419000,0,0,0,0,0,0,5011000,0,0,0,6421000,1410000,5011000,5430000
2201,裕隆            ,9448128,2753000,6695128,0,0,0,0,0,0,-1337000,26000,1031000,-1005000,58000,390000,-332000,5358128
3576,聯合再生        ,8938000,3923000,5015000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,5017000
2504,國產            ,8708000,3131000,5577000,0,0,0,0,0,0,-568000,50000,154000,-104000,0,464000,-464000,5009000
2376,技嘉            ,7534000,2624000,4910000,0,0,0,304000,574000,-270000,187000,272000,421000,-149000,591000,255000,336000,4827000
1101,台泥            ,13376511,9470148,3906363,0,0,0,2344000,0,2344000,-1599000,133000,2740000,-2607000,1179000,171000,1008000,4651363
00861,元大全球未來通訊,1629000,163000,1466000,0,0,0,0,0,0,2590000,0,0,0,2835000,245000,2590000,4056000
03689C,T50反1元大02牛01,0,0,0,0,0,0,0,0,0,3737000,0,0,0,4331000,594000,3737000,3737000
6191,精成科          ,6762000,3010000,3752000,0,0,0,0,0,0,-78000,0,17000,-17000,4000,65000,-61000,3674000
4142,國光生          ,10386000,6730000,3656000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,3652000
2377,微星            ,6596630,3653232,2943398,0,0,0,422000,2000,420000,74000,62000,241000,-179000,366000,113000,253000,3437398
00664R,國泰臺灣加權反1 ,282000,301000,-19000,0,0,0,0,0,0,3289000,0,0,0,5571000,2282000,3289000,3270000
1312,國喬            ,6948000,4048000,2900000,0,0,0,0,0,0,365000,626000,267000,359000,99000,93000,6000,3265000
00876,元大未來關鍵科技,4000,52000,-48000,0,0,0,0,0,0,3311000,20000,0,20000,4947000,1656000,3291000,3263000
2387,精元            ,5970000,2554000,3416000,0,0,0,0,309000,-309000,51000,40000,31000,9000,58000,16000,42000,3158000
1605,華新            ,7550252,7131000,419252,0,0,0,0,0,0,2586000,225000,225000,0,3057000,471000,2586000,3005252
1102,亞泥            ,4714884,3225003,1489881,0,0,0,373000,0,373000,1033000,12000,145000,-133000,1192000,26000,1166000,2895881
2324,仁寶            ,11258094,10787312,470782,0,0,0,2000,0,2000,2206000,4000,39000,-35000,2377000,136000,2241000,2678782
06771P,台灣50中信02售01,0,0,0,0,0,0,0,0,0,2637000,0,0,0,2660000,23000,2637000,2637000
065021,貿聯富邦03購01  ,0,0,0,0,0,0,0,0,0,2519000,0,0,0,2629000,110000,2519000,2519000
2535,達欣工          ,2641000,355000,2286000,0,0,0,0,0,0,128000,800000,647000,153000,0,25000,-25000,2414000
066243,潤泰新富邦03購01,0,0,0,0,0,0,0,0,0,2406000,0,0,0,2738000,332000,2406000,2406000
067683,上緯控元大01購03,0,0,0,0,0,0,0,0,0,2393000,0,0,0,3299000,906000,2393000,2393000
3042,晶技            ,6057000,3168856,2888144,0,0,0,0,0,0,-518000,79000,478000,-399000,20000,139000,-119000,2370144
2308,台達電          ,7056318,3873000,3183318,0,0,0,10000,350000,-340000,-549000,162000,636000,-474000,44000,119000,-75000,2294318
2609,陽明            ,3513000,1240000,2273000,0,0,0,0,0,0,0,0,0,0,0,0,0,2273000
2327,國巨            ,8729719,5362712,3367007,0,0,0,2000,876000,-874000,-334000,190000,303000,-113000,178000,399000,-221000,2159007
07861P,台灣50中信03售08,0,0,0,0,0,0,0,0,0,2044000,0,0,0,2555000,511000,2044000,2044000
08091P,A50正2元富9B售02,0,0,0,0,0,0,0,0,0,2007000,0,0,0,2210000,203000,2007000,2007000
4906,正文            ,4601000,2454000,2147000,0,0,0,0,0,0,-164000,267000,204000,63000,236000,463000,-227000,1983000
6269,台郡            ,4058000,972000,3086000,0,0,0,124000,382000,-258000,-850000,77000,789000,-712000,12000,150000,-138000,1978000
1309,台達化          ,4470000,2941000,1529000,0,0,0,0,0,0,435000,531000,96000,435000,0,0,0,1964000
2417,圓剛            ,1923000,13000,1910000,0,0,0,0,70000,-70000,-34000,12000,46000,-34000,0,0,0,1806000
00634R,富邦上証反1     ,498000,224000,274000,0,0,0,0,0,0,1531000,0,0,0,1642000,111000,1531000,1805000
066236,潤泰全富邦01購01,0,0,0,0,0,0,0,0,0,1793000,0,0,0,1893000,100000,1793000,1793000
08443P,臺股指麥證01售02,0,0,0,2605000,849000,1756000,0,0,0,1756000,0,0,0,2605000,849000,1756000,1756000
066276,敦泰元大01購01  ,0,0,0,0,0,0,0,0,0,1733000,0,0,0,2303000,570000,1733000,1733000
068182,群創群益04購01  ,0,0,0,0,0,0,0,0,0,1718000,0,0,0,1989000,271000,1718000,1718000
056270,群創統一98購04  ,0,0,0,0,0,0,0,0,0,1689000,0,0,0,1689000,0,1689000,1689000
2337,旺宏            ,7886800,5567000,2319800,0,0,0,0,0,0,-656000,152000,163000,-11000,300000,945000,-645000,1663800
064703,T50反1國泰01購01,0,0,0,0,0,0,0,0,0,1656000,0,0,0,1846000,190000,1656000,1656000
08975P,欣興群益01售05  ,0,0,0,0,0,0,0,0,0,1650000,0,0,0,2069000,419000,1650000,1650000
03201P,台灣50凱基04售13,0,0,0,0,0,0,0,0,0,1641000,0,0,0,1720000,79000,1641000,1641000
08748P,台積電元富07售02,0,0,0,0,0,0,0,0,0,1638000,0,0,0,1638000,0,1638000,1638000
069693,欣興統一02購04  ,0,0,0,0,0,0,0,0,0,1636000,0,0,0,1886000,250000,1636000,1636000
07821P,臺股指國票9A售12,0,0,0,0,0,0,0,0,0,1614000,0,0,0,1614000,0,1614000,1614000
08744P,臺股指凱基02售05,0,0,0,0,0,0,0,0,0,1602000,0,0,0,2473000,871000,1602000,1602000
064450,致茂統一01購01  ,0,0,0,0,0,0,0,0,0,1583000,0,0,0,1589000,6000,1583000,1583000
08388P,台灣50中信03售09,0,0,0,0,0,0,0,0,0,1544000,0,0,0,1770000,226000,1544000,1544000
068900,上緯控元大02購01,0,0,0,0,0,0,0,0,0,1526000,0,0,0,1548000,22000,1526000,1526000
064963,T50反1元大9C購09,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000
08868P,欣興凱基02售03  ,0,0,0,0,0,0,0,0,0,1496000,0,0,0,1706000,210000,1496000,1496000
6456,GIS-KY          ,4139000,2033000,2106000,0,0,0,0,100000,-100000,-522000,4000,336000,-332000,56000,246000,-190000,1484000
08375P,聯電元富9C售02  ,0,0,0,0,0,0,0,0,0,1458000,0,0,0,1458000,0,1458000,1458000
068404,建準元富04購01  ,0,0,0,0,0,0,0,0,0,1446000,0,0,0,2228000,782000,1446000,1446000
067682,上緯控元大01購02,0,0,0,0,0,0,0,0,0,1427000,0,0,0,1558000,131000,1427000,1427000
