證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3037,欣興            ,38731000,16818863,21912137,0,0,0,1823000,13000,1810000,1835000,704000,602000,102000,1912000,179000,1733000,25557137
3481,群創            ,34119229,23640000,10479229,0,0,0,0,3000000,-3000000,5124000,316000,168000,148000,5496000,520000,4976000,12603229
2409,友達            ,30703586,26326000,4377586,0,0,0,30000,1600000,-1570000,7866000,1684000,30000,1654000,7048000,836000,6212000,10673586
00876,元大未來關鍵科技,0,0,0,0,0,0,0,0,0,8310000,0,0,0,8531000,221000,8310000,8310000
0056,元大高股息      ,52000,52000,0,0,0,0,0,80000,-80000,7160000,0,0,0,7242000,82000,7160000,7080000
2344,華邦電          ,19082614,16560000,2522614,0,0,0,10000,0,10000,4190203,1015000,37000,978000,3454000,241797,3212203,6722817
2458,義隆            ,9501000,3594000,5907000,0,0,0,297000,239000,58000,-466000,201000,569000,-368000,101000,199000,-98000,5499000
2603,長榮            ,7243107,1783000,5460107,0,0,0,0,0,0,0,8000,8000,0,0,0,0,5460107
2448,晶電            ,14339076,12311000,2028076,0,0,0,3053000,9000,3044000,297000,560000,247000,313000,0,16000,-16000,5369076
2323,中環            ,5253000,392000,4861000,0,0,0,0,0,0,164000,50000,8000,42000,231000,109000,122000,5025000
2201,裕隆            ,5268000,1532000,3736000,0,0,0,0,0,0,684000,314000,0,314000,1097000,727000,370000,4420000
08227P,T50反1元大9B售09,0,0,0,0,0,0,0,0,0,4382000,0,0,0,4382000,0,4382000,4382000
3231,緯創            ,8307488,6244000,2063488,0,0,0,2433000,4000,2429000,-236000,1000,521000,-520000,612000,328000,284000,4256488
2324,仁寶            ,6543667,3729000,2814667,0,0,0,1558000,7000,1551000,-361000,10000,17000,-7000,81000,435000,-354000,4004667
07042P,T50反1元大9C售02,0,0,0,0,0,0,0,0,0,3516000,0,0,0,3516000,0,3516000,3516000
2481,強茂            ,3464000,642000,2822000,0,0,0,0,0,0,610000,412000,47000,365000,278000,33000,245000,3432000
