證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,226064000,185401000,40663000,0,0,0,0,0,0,119824000,14852000,2235000,12617000,112772000,5565000,107207000,160487000
00632R,元大台灣50反1   ,25357000,8956000,16401000,0,0,0,682000,0,682000,69114000,4820000,6632000,-1812000,127840000,56914000,70926000,86197000
03091X,元展85          ,0,0,0,0,0,0,0,0,0,10239000,0,0,0,10239000,0,10239000,10239000
00669R,國泰美國道瓊反1 ,0,23000,-23000,0,0,0,0,0,0,9474000,0,0,0,11216000,1742000,9474000,9451000
00648R,元大S&P500反1   ,0,65000,-65000,0,0,0,501000,0,501000,7069000,0,0,0,7617000,548000,7069000,7505000
00672L,元大S&P原油正2  ,1949000,4747000,-2798000,0,0,0,0,0,0,9962000,0,0,0,13507000,3545000,9962000,7164000
1605,華新            ,5857000,5762000,95000,0,0,0,14000,0,14000,6460000,1307000,356000,951000,5552000,43000,5509000,6569000
00671R,富邦NASDAQ反1   ,0,0,0,0,0,0,0,0,0,6502000,0,0,0,7444000,942000,6502000,6502000
2449,京元電子        ,5074000,4845000,229000,0,0,0,1158000,0,1158000,2390000,1001000,95000,906000,1655000,171000,1484000,3777000
058686,祥碩凱基99購03  ,0,0,0,0,0,0,0,0,0,3731000,0,0,0,3849000,118000,3731000,3731000
3049,和鑫            ,7187000,3629000,3558000,0,0,0,0,0,0,-50000,0,2000,-2000,1000,49000,-48000,3508000
2027,大成鋼          ,2096000,1002019,1093981,0,0,0,0,0,0,1754604,35000,243000,-208000,2120000,157396,1962604,2848585
2303,聯電            ,75769281,71936786,3832495,0,0,0,160000,0,160000,-1358000,1842000,2227000,-385000,166000,1139000,-973000,2634495
056914,臺股指元大99購09,0,0,0,0,0,0,0,0,0,2300000,0,0,0,2319000,19000,2300000,2300000
051997,康友元大95購02  ,0,0,0,0,0,0,0,0,0,2146000,0,0,0,2196000,50000,2146000,2146000
00640L,富邦日本正2     ,233000,1000,232000,0,0,0,0,0,0,1817000,0,0,0,2227000,410000,1817000,2049000
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,2025000,0,0,0,4607000,2582000,2025000,2025000
2915,潤泰全          ,2775500,1578000,1197500,0,0,0,0,0,0,616000,8000,164000,-156000,883000,111000,772000,1813500
00634R,富邦上証反1     ,442000,0,442000,0,0,0,0,0,0,1353000,200000,0,200000,2895000,1742000,1153000,1795000
0061,元大寶滬深      ,4895000,10000,4885000,0,0,0,0,0,0,-3091000,110000,650000,-540000,251000,2802000,-2551000,1794000
3576,聯合再生        ,2079000,309000,1770000,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,1765000
056977,國巨群益9A購01  ,0,0,0,0,0,0,0,0,0,1712000,0,0,0,1732000,20000,1712000,1712000
4927,泰鼎-KY         ,2459000,1437000,1022000,0,0,0,877000,0,877000,-199000,29000,120000,-91000,128000,236000,-108000,1700000
045479,T50反1中信95購01,0,0,0,0,0,0,0,0,0,1600000,0,0,0,1633000,33000,1600000,1600000
058941,華新科中信99購03,0,0,0,0,0,0,0,0,0,1575000,0,0,0,1846000,271000,1575000,1575000
