證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2353,宏碁            ,26990000,10884442,16105558,0,0,0,0,97000,-97000,4441000,1082000,10000,1072000,3418000,49000,3369000,20449558
0050,元大台灣50      ,12914000,79000,12835000,0,0,0,0,0,0,1785000,100000,20000,80000,3464000,1759000,1705000,14620000
00653L,富邦印度正2     ,4162000,531000,3631000,0,0,0,0,0,0,6533000,0,0,0,7285000,752000,6533000,10164000
2368,金像電          ,21072000,13505000,7567000,0,0,0,1743000,108000,1635000,9000,1975000,1879000,96000,497000,584000,-87000,9211000
2883,開發金          ,6313228,6398782,-85554,0,0,0,9099000,143000,8956000,-90000,22000,0,22000,0,112000,-112000,8780446
2330,台積電          ,33502406,23679994,9822412,0,0,0,1087000,405000,682000,-2311000,518000,1105000,-587000,414000,2138000,-1724000,8193412
2449,京元電子        ,10702000,5128000,5574000,0,0,0,803000,4000,799000,936000,572000,52000,520000,518000,102000,416000,7309000
2891,中信金          ,13299212,8320817,4978395,0,0,0,4010000,257000,3753000,-2267000,24000,2269000,-2245000,0,22000,-22000,6464395
2884,玉山金          ,9486712,3968368,5518344,0,0,0,0,108000,-108000,171000,42000,1000,41000,130000,0,130000,5581344
053564,台積電富邦99購01,0,0,0,0,0,0,0,0,0,5025000,0,0,0,5227000,202000,5025000,5025000
2356,英業達          ,10482032,5822000,4660032,0,0,0,3000,35000,-32000,-185000,27000,9000,18000,5000,208000,-203000,4443032
00861,元大全球未來通訊,727000,0,727000,0,0,0,0,0,0,2563000,0,0,0,3436000,873000,2563000,3290000
2881,富邦金          ,3689034,2244169,1444865,0,0,0,1799000,99000,1700000,-85000,0,0,0,28000,113000,-85000,3059865
065352,GIS統一01購04   ,0,0,0,0,0,0,0,0,0,2850000,0,0,0,3197000,347000,2850000,2850000
00692,富邦公司治理    ,0,0,0,0,0,0,0,0,0,2684000,0,0,0,3749000,1065000,2684000,2684000
2886,兆豐金          ,5301472,5582486,-281014,0,0,0,3021000,164000,2857000,11000,65000,0,65000,0,54000,-54000,2586986
2504,國產            ,6102000,3316852,2785148,0,0,0,0,13205,-13205,-202000,1000,80000,-79000,1000,124000,-123000,2569943
2382,廣達            ,3184191,1170000,2014191,0,0,0,1457000,346000,1111000,-580000,182000,730000,-548000,13000,45000,-32000,2545191
2409,友達            ,18342560,13858000,4484560,0,0,0,0,680000,-680000,-1396000,182000,2284000,-2102000,1024000,318000,706000,2408560
2376,技嘉            ,2362000,1001781,1360219,0,0,0,743000,5505,737495,240000,261000,174000,87000,231000,78000,153000,2337714
2377,微星            ,4470846,3205605,1265241,0,0,0,1269000,3000,1266000,-245000,68000,142000,-74000,30000,201000,-171000,2286241
