證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,33076000,4040000,29036000,0,0,0,0,0,0,4768000,0,800000,-800000,8466000,2898000,5568000,33804000
00632R,元大台灣50反1   ,30183000,1309000,28874000,0,0,0,0,0,0,1216000,362000,1240000,-878000,22187000,20093000,2094000,30090000
2303,聯電            ,74912048,45094100,29817948,0,0,0,276000,1964000,-1688000,-5390000,655000,4591000,-3936000,629000,2083000,-1454000,22739948
2368,金像電          ,18414000,6261000,12153000,0,0,0,4179000,94000,4085000,1182000,525000,264000,261000,1327000,406000,921000,17420000
3017,奇鋐            ,12750000,1980000,10770000,0,0,0,735000,0,735000,2090000,920000,275000,645000,1557000,112000,1445000,13595000
2882,國泰金          ,16511165,5820000,10691165,0,0,0,151000,0,151000,-678000,0,785000,-785000,278000,171000,107000,10164165
3231,緯創            ,12187880,2510000,9677880,0,0,0,103482,0,103482,103000,132000,170000,-38000,173000,32000,141000,9884362
2317,鴻海            ,17261425,9676717,7584708,0,0,0,116000,0,116000,676000,250000,733000,-483000,1377000,218000,1159000,8376708
2353,宏碁            ,12933153,5653150,7280003,0,0,0,2000,0,2000,-477000,49000,311000,-262000,356000,571000,-215000,6805003
8046,南電            ,7791000,1953000,5838000,0,0,0,38000,348000,-310000,120000,516000,406000,110000,30000,20000,10000,5648000
00653L,富邦印度正2     ,3576000,1562000,2014000,0,0,0,0,0,0,3431000,0,0,0,5450000,2019000,3431000,5445000
3545,敦泰            ,5346000,1071000,4275000,0,0,0,0,0,0,529000,0,0,0,539000,10000,529000,4804000
00852L,國泰美國道瓊正2 ,70000,74000,-4000,0,0,0,0,0,0,4495000,0,0,0,5075000,580000,4495000,4491000
2603,長榮            ,7126486,2936000,4190486,0,0,0,234000,0,234000,-15000,1036000,958000,78000,94000,187000,-93000,4409486
6251,定穎            ,4711000,1018000,3693000,0,0,0,0,0,0,496000,591000,95000,496000,0,0,0,4189000
1402,遠東新          ,4305531,805902,3499629,0,0,0,40000,0,40000,324000,0,22000,-22000,351000,5000,346000,3863629
2504,國產            ,6150000,3575000,2575000,0,0,0,700000,159000,541000,254000,20000,29000,-9000,578000,315000,263000,3370000
5469,瀚宇博          ,3576000,703000,2873000,0,0,0,0,0,0,268000,172000,272000,-100000,496000,128000,368000,3141000
069131,聯華永豐02購01  ,0,0,0,0,0,0,0,0,0,3016000,0,0,0,3519000,503000,3016000,3016000
064917,元大金統一02購01,0,0,0,0,0,0,0,0,0,2950000,0,0,0,2983000,33000,2950000,2950000
069054,欣興元富05購01  ,0,0,0,0,0,0,0,0,0,2929000,0,0,0,3236000,307000,2929000,2929000
00738U,元大道瓊白銀    ,4419000,4365000,54000,0,0,0,0,0,0,2798000,0,0,0,14362000,11564000,2798000,2852000
3189,景碩            ,5876000,5878000,-2000,0,0,0,2054000,0,2054000,767000,1218000,501000,717000,274000,224000,50000,2819000
00634R,富邦上証反1     ,1219000,59000,1160000,0,0,0,0,0,0,1489000,0,0,0,1492000,3000,1489000,2649000
00876,元大未來關鍵科技,10000,0,10000,0,0,0,0,0,0,2621000,10000,0,10000,2966000,355000,2611000,2631000
00672L,元大S&P原油正2  ,0,0,0,0,0,0,0,0,0,2546000,0,0,0,2566000,20000,2546000,2546000
2367,燿華            ,3476000,1368000,2108000,0,0,0,0,0,0,362000,0,0,0,922000,560000,362000,2470000
03840P,台積電統一99售02,0,0,0,0,0,0,0,0,0,2442000,0,0,0,2442000,0,2442000,2442000
00638R,元大滬深300反1  ,210000,192000,18000,0,0,0,0,0,0,2378000,0,0,0,2809000,431000,2378000,2396000
00676R,富邦臺灣加權反1 ,91000,0,91000,0,0,0,0,0,0,2291000,0,0,0,2499000,208000,2291000,2382000
8150,南茂            ,2723000,669000,2054000,0,0,0,305,0,305,266000,0,2000,-2000,297000,29000,268000,2320305
00640L,富邦日本正2     ,2000,4000,-2000,0,0,0,0,0,0,2314000,0,0,0,2360000,46000,2314000,2312000
5521,工信            ,2557000,284000,2273000,0,0,0,0,0,0,10000,10000,0,10000,0,0,0,2283000
2387,精元            ,2398000,1257723,1140277,0,0,0,1011000,0,1011000,93000,10000,33000,-23000,182000,66000,116000,2244277
03106P,T50反1元大01售06,0,0,0,0,0,0,0,0,0,2200000,0,0,0,2200000,0,2200000,2200000
2308,台達電          ,6751346,4127200,2624146,0,0,0,44000,384000,-340000,-172000,263000,412000,-149000,38000,61000,-23000,2112146
1444,力麗            ,1179000,64000,1115000,0,0,0,0,0,0,900000,0,0,0,900000,0,900000,2015000
2421,建準            ,2994400,977000,2017400,0,0,0,90000,0,90000,-122000,0,34000,-34000,150000,238000,-88000,1985400
08419P,元金2X群益9C售01,0,0,0,0,0,0,0,0,0,1942000,0,0,0,2189000,247000,1942000,1942000
2618,長榮航          ,3777547,1896000,1881547,0,0,0,3000,0,3000,41000,0,4000,-4000,85000,40000,45000,1925547
067384,南六統一01購03  ,0,0,0,0,0,0,0,0,0,1892000,0,0,0,2082000,190000,1892000,1892000
067320,訊連元大01購01  ,0,0,0,0,0,0,0,0,0,1848000,0,0,0,1875000,27000,1848000,1848000
1514,亞力            ,2003000,175000,1828000,0,0,0,0,0,0,0,0,0,0,0,0,0,1828000
00664R,國泰臺灣加權反1 ,5000,5000,0,0,0,0,0,0,0,1794000,0,0,0,2199000,405000,1794000,1794000
08130P,義隆元大9B售05  ,0,0,0,0,0,0,0,0,0,1789000,0,0,0,1795000,6000,1789000,1789000
2392,正崴            ,2026000,386000,1640000,0,0,0,0,0,0,126000,88000,96000,-8000,147000,13000,134000,1766000
00642U,元大S&P石油     ,0,13000,-13000,0,0,0,0,0,0,1740000,0,0,0,1741000,1000,1740000,1727000
8213,志超            ,2543000,1178000,1365000,0,0,0,0,0,0,324000,0,0,0,336000,12000,324000,1689000
06771P,台灣50中信02售01,0,0,0,0,0,0,0,0,0,1669000,0,0,0,1689000,20000,1669000,1669000
067687,啟碁元大01購02  ,0,0,0,0,0,0,0,0,0,1651000,0,0,0,2501000,850000,1651000,1651000
08091P,A50正2元富9B售02,0,0,0,0,0,0,0,0,0,1623000,0,0,0,1850000,227000,1623000,1623000
08155P,聯發科元富9B售05,0,0,0,0,0,0,0,0,0,1613000,0,0,0,1623000,10000,1613000,1613000
4906,正文            ,2182000,375000,1807000,0,0,0,0,0,0,-226000,15000,67000,-52000,319000,493000,-174000,1581000
066304,聯華永豐01購01  ,0,0,0,0,0,0,0,0,0,1561000,0,0,0,1773000,212000,1561000,1561000
2201,裕隆            ,2944000,816000,2128000,0,0,0,0,0,0,-581000,104000,4000,100000,43000,724000,-681000,1547000
068714,臺指反元大05購01,0,0,0,0,0,0,0,0,0,1537000,0,0,0,1537000,0,1537000,1537000
068295,旭富兆豐01購02  ,0,0,0,0,0,0,0,0,0,1475000,0,0,0,1501000,26000,1475000,1475000
6443,元晶            ,4209000,2647000,1562000,0,0,0,0,0,0,-100000,150000,250000,-100000,0,0,0,1462000
069053,欣興元富02購03  ,0,0,0,0,0,0,0,0,0,1454000,0,0,0,1678000,224000,1454000,1454000
2332,友訊            ,2127000,762000,1365000,0,0,0,0,0,0,56000,34000,98000,-64000,155000,35000,120000,1421000
6452,康友-KY         ,1422040,0,1422040,0,0,0,0,0,0,-28001,0,0,0,0,28001,-28001,1394039
3704,合勤控          ,1596000,238000,1358000,0,0,0,0,0,0,35000,0,16000,-16000,59000,8000,51000,1393000
2723,美食-KY         ,1257000,213000,1044000,0,0,0,27000,0,27000,277000,200000,26000,174000,157000,54000,103000,1348000
1313,聯成            ,1429000,111000,1318000,0,0,0,0,0,0,0,0,0,0,0,0,0,1318000
066232,聯強富邦03購01  ,0,0,0,0,0,0,0,0,0,1309000,0,0,0,1400000,91000,1309000,1309000
057257,台泥兆豐99購01  ,0,0,0,0,0,0,0,0,0,1301000,0,0,0,1355000,54000,1301000,1301000
1326,台化            ,2448239,968000,1480239,0,0,0,36000,0,36000,-232000,2000,234000,-232000,0,0,0,1284239
6191,精成科          ,3422000,2273000,1149000,0,0,0,0,0,0,123000,0,100000,-100000,264000,41000,223000,1272000
08388P,台灣50中信03售09,0,0,0,0,0,0,0,0,0,1263000,0,0,0,1395000,132000,1263000,1263000
066508,世紀鋼富邦03購01,0,0,0,0,0,0,0,0,0,1240000,0,0,0,1342000,102000,1240000,1240000
067505,微星統一03購01  ,0,0,0,0,0,0,0,0,0,1231000,0,0,0,1380000,149000,1231000,1231000
067369,瑞昱統一01購07  ,0,0,0,0,0,0,0,0,0,1223000,0,0,0,1746000,523000,1223000,1223000
2357,華碩            ,2679398,1597200,1082198,0,0,0,24000,0,24000,116000,111000,40000,71000,67000,22000,45000,1222198
03121P,聯電元大01售04  ,0,0,0,0,0,0,0,0,0,1219000,0,0,0,1375000,156000,1219000,1219000
068239,道瓊銀元大01購04,0,0,0,0,0,0,0,0,0,1216000,0,0,0,1392000,176000,1216000,1216000
1309,台達化          ,2055000,871000,1184000,0,0,0,0,0,0,28000,28000,0,28000,0,0,0,1212000
068216,國巨台新01購01  ,0,0,0,0,0,0,0,0,0,1185000,0,0,0,1577000,392000,1185000,1185000
4551,智伸科          ,1123000,257000,866000,0,0,0,100000,0,100000,216000,126000,16000,110000,131000,25000,106000,1182000
2347,聯強            ,4562689,3142000,1420689,0,0,0,98000,0,98000,-345000,36000,174000,-138000,119000,326000,-207000,1173689
055891,鴻海統一9A購01  ,0,0,0,0,0,0,0,0,0,1168000,0,0,0,1172000,4000,1168000,1168000
08289P,智邦統一9C售01  ,0,0,0,0,0,0,0,0,0,1145000,0,0,0,1205000,60000,1145000,1145000
067683,上緯控元大01購03,0,0,0,0,0,0,0,0,0,1143000,0,0,0,1337000,194000,1143000,1143000
064732,GIS統一01購03   ,0,0,0,0,0,0,0,0,0,1142000,0,0,0,1223000,81000,1142000,1142000
065959,T50反1元大01購02,0,0,0,0,0,0,0,0,0,1142000,0,0,0,1142000,0,1142000,1142000
2809,京城銀          ,1129000,429000,700000,0,0,0,445000,0,445000,-12000,0,74000,-74000,67000,5000,62000,1133000
