證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,18497000,1026000,17471000,0,0,0,0,0,0,8362000,0,20000,-20000,24166000,15784000,8382000,25833000
6116,彩晶            ,31624000,15366000,16258000,0,0,0,0,0,0,8959000,2010000,442000,1568000,8302000,911000,7391000,25217000
4938,和碩            ,23794302,4255000,19539302,0,0,0,4053000,0,4053000,-137000,48000,197000,-149000,116000,104000,12000,23455302
2382,廣達            ,20521000,12586000,7935000,0,0,0,3596000,0,3596000,1931000,1697000,305000,1392000,672000,133000,539000,13462000
2603,長榮            ,24363000,11421000,12942000,0,0,0,2878000,0,2878000,-3762000,2283000,6064000,-3781000,34000,15000,19000,12058000
2353,宏碁            ,16145000,4654000,11491000,0,0,0,0,0,0,-393000,245000,769000,-524000,490000,359000,131000,11098000
1312,國喬            ,14144000,5425000,8719000,0,0,0,177000,0,177000,576000,267000,236000,31000,603000,58000,545000,9472000
1101,台泥            ,14446000,9467420,4978580,0,0,0,4057000,0,4057000,150000,1782000,1781000,1000,365000,216000,149000,9185580
2504,國產            ,8302000,2293000,6009000,0,0,0,1400000,0,1400000,1126000,50000,0,50000,1077000,1000,1076000,8535000
5469,瀚宇博          ,7919000,664000,7255000,0,0,0,527000,280000,247000,920000,584000,142000,442000,673000,195000,478000,8422000
6251,定穎            ,10757000,4693000,6064000,0,0,0,0,0,0,1727000,2077000,350000,1727000,0,0,0,7791000
2323,中環            ,8128000,2144694,5983306,0,0,0,0,0,0,1300000,227000,110000,117000,1281000,98000,1183000,7283306
3481,群創            ,28650652,22345000,6305652,0,0,0,0,3979000,-3979000,3403000,808000,566000,242000,3265000,104000,3161000,5729652
1513,中興電          ,7465000,2186000,5279000,0,0,0,0,0,0,399000,24000,8000,16000,392000,9000,383000,5678000
2332,友訊            ,5602000,1798000,3804000,0,0,0,0,0,0,1661000,273000,0,273000,1455000,67000,1388000,5465000
0056,元大高股息      ,81000,80000,1000,0,0,0,0,0,0,4889000,0,0,0,4889000,0,4889000,4890000
1314,中石化          ,5553400,1574000,3979400,0,0,0,0,0,0,734000,96000,12000,84000,773000,123000,650000,4713400
00878,國泰永續高股息  ,2095000,0,2095000,0,0,0,0,0,0,2110000,0,0,0,2833000,723000,2110000,4205000
6153,嘉聯益          ,3480540,670000,2810540,0,0,0,0,0,0,962000,253000,45000,208000,789000,35000,754000,3772540
2363,矽統            ,3991000,320000,3671000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,3674000
6282,康舒            ,4299000,1342000,2957000,0,0,0,0,0,0,481000,23000,22000,1000,528000,48000,480000,3438000
