證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00852L,國泰美國道瓊正2 ,2086000,129000,1957000,0,0,0,0,0,0,24894000,0,0,0,25551000,657000,24894000,26851000
2610,華航            ,16742100,5120000,11622100,0,0,0,7075000,0,7075000,549000,18000,0,18000,531000,0,531000,19246100
2891,中信金          ,28935000,16230047,12704953,0,0,0,0,0,0,285000,283000,3000,280000,52000,47000,5000,12989953
3231,緯創            ,13735000,2818568,10916432,0,0,0,0,77000,-77000,224000,160000,22000,138000,184000,98000,86000,11063432
2454,聯發科          ,16564768,6682985,9881783,0,0,0,841000,41000,800000,-21000,192000,193000,-1000,123000,143000,-20000,10660783
2888,新光金          ,19137887,8197919,10939968,0,0,0,0,41614,-41614,-438000,151000,590000,-439000,141000,140000,1000,10460354
3481,群創            ,19395000,11040385,8354615,0,0,0,0,0,0,1876000,1325000,22000,1303000,709000,136000,573000,10230615
2886,兆豐金          ,17365215,8292792,9072423,0,0,0,81000,0,81000,83000,91000,10000,81000,2000,0,2000,9236423
2382,廣達            ,12024388,4359984,7664404,0,0,0,521000,4000,517000,170000,447000,351000,96000,94000,20000,74000,8351404
3037,欣興            ,32874000,17864370,15009630,0,0,0,292000,8578000,-8286000,830000,2011000,1380000,631000,507000,308000,199000,7553630
2892,第一金          ,12401374,5426672,6974702,0,0,0,0,0,0,67000,26000,11000,15000,54000,2000,52000,7041702
2409,友達            ,43663977,38503589,5160388,0,0,0,0,0,0,1721000,601000,86000,515000,1423000,217000,1206000,6881388
2201,裕隆            ,4902000,1535237,3366763,0,0,0,3079000,0,3079000,-27000,55000,124000,-69000,147000,105000,42000,6418763
2887,台新金          ,13074000,6949323,6124677,0,0,0,0,0,0,31000,23000,2000,21000,16000,6000,10000,6155677
1314,中石化          ,9226000,4198000,5028000,0,0,0,0,0,0,954000,125000,68000,57000,1065000,168000,897000,5982000
00637L,元大滬深300正2  ,5505000,1081000,4424000,0,0,0,0,0,0,1549000,0,0,0,20618000,19069000,1549000,5973000
1101,台泥            ,9179373,4817202,4362171,0,0,0,893000,0,893000,675000,543000,2000,541000,209000,75000,134000,5930171
2368,金像電          ,9003000,4237370,4765630,0,0,0,729000,130000,599000,-723000,517000,1370000,-853000,165000,35000,130000,4641630
2881,富邦金          ,12644882,8600350,4044532,0,0,0,71000,0,71000,185000,22000,4000,18000,221000,54000,167000,4300532
2882,國泰金          ,10156163,6118088,4038075,0,0,0,0,0,0,145000,0,15000,-15000,160000,0,160000,4183075
07478P,南電康和9A售02  ,0,0,0,0,0,0,0,0,0,4152000,0,0,0,4648000,496000,4152000,4152000
2890,永豐金          ,12792000,8907045,3884955,0,0,0,60000,0,60000,91000,75000,37000,38000,55000,2000,53000,4035955
2347,聯強            ,4580000,1700271,2879729,0,0,0,709000,0,709000,211000,255000,44000,211000,0,0,0,3799729
2880,華南金          ,6052518,2591039,3461479,0,0,0,0,0,0,192000,172000,0,172000,20000,0,20000,3653479
6278,台表科          ,3889000,1609000,2280000,0,0,0,466000,0,466000,725000,476000,168000,308000,554000,137000,417000,3471000
051277,聯發科中信9A購01,0,0,0,0,0,0,0,0,0,3427000,0,0,0,3427000,0,3427000,3427000
00632R,元大台灣50反1   ,2743000,528000,2215000,0,0,0,0,0,0,1129393,1070000,6299000,-5229000,17810393,11452000,6358393,3344393
4142,國光生          ,10690000,7631000,3059000,0,0,0,250000,0,250000,5000,5000,0,5000,0,0,0,3314000
5880,合庫金          ,7032319,3841047,3191272,0,0,0,0,0,0,94000,10000,0,10000,86000,2000,84000,3285272
1909,榮成            ,5869000,2724000,3145000,0,0,0,0,0,0,-52000,28000,80000,-52000,0,0,0,3093000
2301,光寶科          ,5374777,3755884,1618893,0,0,0,1037000,0,1037000,302000,239000,7000,232000,70000,0,70000,2957893
2377,微星            ,3169970,1271729,1898241,0,0,0,725000,0,725000,254000,227000,108000,119000,166000,31000,135000,2877241
00830,國泰費城半導體  ,2035000,11000,2024000,0,0,0,0,0,0,830000,116000,0,116000,1029000,315000,714000,2854000
6505,台塑化          ,4987000,3539794,1447206,0,0,0,1219000,0,1219000,25000,47000,22000,25000,0,0,0,2691206
00631L,元大台灣50正2   ,518000,514000,4000,0,0,0,0,0,0,2530000,0,0,0,3885000,1355000,2530000,2534000
059825,嘉晶凱基99購02  ,0,0,0,0,0,0,0,0,0,2483000,0,0,0,2503000,20000,2483000,2483000
1718,中纖            ,2811000,364000,2447000,0,0,0,0,0,0,28000,36000,8000,28000,0,0,0,2475000
00670L,富邦NASDAQ正2   ,454000,7000,447000,0,0,0,0,0,0,2019000,112000,30000,82000,2123000,186000,1937000,2466000
1312,國喬            ,4329000,2590000,1739000,0,0,0,0,0,0,667000,542000,0,542000,125000,0,125000,2406000
00861,元大全球未來通訊,622000,3000,619000,0,0,0,0,0,0,1767000,72000,0,72000,1858000,163000,1695000,2386000
2633,台灣高鐵        ,3609000,2774000,835000,0,0,0,1395000,0,1395000,78000,72000,10000,62000,133000,117000,16000,2308000
00640L,富邦日本正2     ,321000,0,321000,0,0,0,0,0,0,1913000,0,0,0,2351000,438000,1913000,2234000
060848,聯茂國票9A購02  ,0,0,0,0,0,0,0,0,0,2175000,0,0,0,2188000,13000,2175000,2175000
2834,臺企銀          ,4785802,1468592,3317210,0,0,0,0,1295850,-1295850,149000,99000,2000,97000,54000,2000,52000,2170360
2421,建準            ,2768000,851000,1917000,0,0,0,421000,0,421000,-227000,26000,0,26000,332000,585000,-253000,2111000
2308,台達電          ,4251879,2360143,1891736,0,0,0,53000,0,53000,103000,108000,24000,84000,33000,14000,19000,2047736
00676R,富邦臺灣加權反1 ,171000,0,171000,0,0,0,0,0,0,1822000,0,0,0,2534000,712000,1822000,1993000
048754,瀚宇博元富97購01,0,0,0,0,0,0,0,0,0,1992000,0,0,0,1992000,0,1992000,1992000
00647L,元大S&P500正2   ,8000,11000,-3000,0,0,0,0,0,0,1991000,0,30000,-30000,2220000,199000,2021000,1988000
2002,中鋼            ,8069622,6296310,1773312,0,0,0,0,0,0,99000,39000,0,39000,60000,0,60000,1872312
061283,智邦統一9A購01  ,0,0,0,0,0,0,0,0,0,1866000,0,0,0,2484000,618000,1866000,1866000
1904,正隆            ,2015000,1764000,251000,0,0,0,1551000,0,1551000,-43000,73000,100000,-27000,267000,283000,-16000,1759000
