證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3481,群創            ,56017000,11622000,44395000,0,0,0,1666000,0,1666000,5523000,93000,84000,9000,6295000,781000,5514000,51584000
2303,聯電            ,41836000,20845046,20990954,0,0,0,5703000,159000,5544000,4081000,527000,990000,-463000,4982000,438000,4544000,30615954
00852L,國泰美國道瓊正2 ,4839000,97000,4742000,0,0,0,0,0,0,13354000,0,0,0,15399000,2045000,13354000,18096000
2317,鴻海            ,22461019,10495607,11965412,0,0,0,0,374000,-374000,3928000,975000,157000,818000,3126000,16000,3110000,15519412
2885,元大金          ,19981199,6246282,13734917,0,0,0,0,33000,-33000,-152000,319000,700000,-381000,241000,12000,229000,13549917
2337,旺宏            ,11041000,1419000,9622000,0,0,0,0,0,0,1463000,572000,6000,566000,962000,65000,897000,11085000
2408,南亞科          ,16551015,8797227,7753788,0,0,0,443000,4000,439000,1932000,234000,108000,126000,1862000,56000,1806000,10124788
5880,合庫金          ,11734551,2999482,8735069,0,0,0,0,30000,-30000,-1000,1000,2000,-1000,0,0,0,8704069
00876,元大未來關鍵科技,5000,4000,1000,0,0,0,0,0,0,8647000,0,0,0,8654000,7000,8647000,8648000
0050,元大台灣50      ,6196031,494000,5702031,0,0,0,0,32000,-32000,2464000,309000,163000,146000,3716000,1398000,2318000,8134031
2344,華邦電          ,12176000,5387427,6788573,0,0,0,0,3000,-3000,1128000,389000,428000,-39000,1238000,71000,1167000,7913573
3017,奇鋐            ,9606000,3681000,5925000,0,0,0,646000,0,646000,899000,292000,95000,197000,1382000,680000,702000,7470000
2368,金像電          ,14896000,11167000,3729000,0,0,0,1088000,0,1088000,2305000,1291000,99000,1192000,1949000,836000,1113000,7122000
2324,仁寶            ,11006000,8153722,2852278,0,0,0,3331000,12000,3319000,435000,786000,250000,536000,100000,201000,-101000,6606278
4904,遠傳            ,2757000,974000,1783000,0,0,0,4123000,6000,4117000,85000,89000,2000,87000,0,2000,-2000,5985000
