證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00673R,元大S&P原油反1  ,0,0,0,0,0,0,0,0,0,31871000,452000,0,452000,31982000,563000,31419000,31871000
3037,欣興            ,26610000,8615000,17995000,0,0,0,4635000,103000,4532000,1247000,2147000,1126000,1021000,1752000,1526000,226000,23774000
2337,旺宏            ,24911000,4207000,20704000,0,0,0,0,17000,-17000,1831000,2271000,619000,1652000,805000,626000,179000,22518000
00677U,富邦VIX         ,7780000,110000,7670000,0,0,0,0,0,0,6970000,4000000,200000,3800000,3830000,660000,3170000,14640000
2891,中信金          ,22496803,11957495,10539308,0,0,0,1700000,0,1700000,73000,100000,114000,-14000,87000,0,87000,12312308
00637L,元大滬深300正2  ,4776000,9944000,-5168000,0,0,0,0,0,0,16373000,0,0,0,28839000,12466000,16373000,11205000
2885,元大金          ,14663068,6529015,8134053,0,0,0,987000,10000,977000,148000,250000,202000,48000,100000,0,100000,9259053
2368,金像電          ,6940000,1362000,5578000,0,0,0,0,0,0,1734000,2155000,421000,1734000,0,0,0,7312000
2603,長榮            ,7227962,584000,6643962,0,0,0,160000,0,160000,-205000,315000,520000,-205000,0,0,0,6598962
2890,永豐金          ,5822347,2852241,2970106,0,0,0,943000,0,943000,2014000,2014000,0,2014000,0,0,0,5927106
2313,華通            ,4995000,1563000,3432000,0,0,0,382000,0,382000,1109000,1077000,309000,768000,458000,117000,341000,4923000
2330,台積電          ,17826229,13407637,4418592,0,0,0,88000,350000,-262000,714000,541000,92000,449000,410000,145000,265000,4870592
00708L,元大S&P黃金正2  ,2362000,0,2362000,0,0,0,0,0,0,2209000,0,0,0,4615000,2406000,2209000,4571000
2883,開發金          ,7048694,4040833,3007861,0,0,0,1238000,0,1238000,-46000,0,27000,-27000,231000,250000,-19000,4199861
00861,元大全球未來通訊,1063000,5000,1058000,0,0,0,0,0,0,3056000,0,0,0,3594000,538000,3056000,4114000
5876,上海商銀        ,4352585,624000,3728585,0,0,0,0,0,0,225000,231000,0,231000,174000,180000,-6000,3953585
2880,華南金          ,3545062,727000,2818062,0,0,0,812000,0,812000,15000,18000,3000,15000,0,0,0,3645062
