證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00632R,元大台灣50反1   ,12718000,47465000,-34747000,0,0,0,0,0,0,184614000,4261000,6029000,-1768000,226292000,39910000,186382000,149867000
00677U,富邦VIX         ,141189000,93672000,47517000,0,0,0,0,0,0,56527000,15202000,220000,14982000,59937000,18392000,41545000,104044000
00638R,元大滬深300反1  ,3130000,26000,3104000,0,0,0,0,0,0,6734000,530000,0,530000,9960000,3756000,6204000,9838000
00634R,富邦上証反1     ,3974000,67000,3907000,0,0,0,0,0,0,5224000,500000,0,500000,6858000,2134000,4724000,9131000
2412,中華電          ,14759043,7642974,7116069,0,0,0,1044000,0,1044000,-24000,140000,162000,-22000,4000,6000,-2000,8136069
6116,彩晶            ,11193000,4424000,6769000,0,0,0,0,0,0,160000,202000,55000,147000,190000,177000,13000,6929000
2603,長榮            ,15868000,7844872,8023128,0,0,0,49000,998000,-949000,-487000,168000,811000,-643000,156000,0,156000,6587128
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,5834000,0,0,0,8472000,2638000,5834000,5834000
2881,富邦金          ,24875640,19042197,5833443,0,0,0,136000,160000,-24000,-245000,24000,258000,-234000,67000,78000,-11000,5564443
2323,中環            ,10837000,5712000,5125000,0,0,0,0,17000,-17000,76000,189000,100000,89000,32000,45000,-13000,5184000
00676R,富邦臺灣加權反1 ,0,0,0,0,0,0,0,0,0,5046000,0,0,0,8414000,3368000,5046000,5046000
2448,晶電            ,9350000,4834947,4515053,0,0,0,941000,4000,937000,-453000,657000,828000,-171000,0,282000,-282000,4999053
00861,元大全球未來通訊,738000,105000,633000,0,0,0,0,0,0,4120000,0,0,0,4309000,189000,4120000,4753000
1605,華新            ,5217000,6566000,-1349000,0,0,0,26000,774000,-748000,6662000,276000,85000,191000,6512000,41000,6471000,4565000
1314,中石化          ,9040000,4814000,4226000,0,0,0,26000,0,26000,265000,271000,6000,265000,0,0,0,4517000
2027,大成鋼          ,2599000,1226000,1373000,0,0,0,0,306000,-306000,2547000,199000,150000,49000,2607000,109000,2498000,3614000
4904,遠傳            ,8566000,5330502,3235498,0,0,0,68000,0,68000,-6000,75000,81000,-6000,0,0,0,3297498
08447P,緯穎永豐9C售02  ,0,0,0,0,0,0,0,0,0,3050000,0,0,0,3050000,0,3050000,3050000
04545P,國巨元大94售05  ,0,0,0,0,0,0,0,0,0,2689000,0,0,0,2689000,0,2689000,2689000
6153,嘉聯益          ,4084340,1546000,2538340,0,0,0,0,0,0,136000,341000,169000,172000,37000,73000,-36000,2674340
4927,泰鼎-KY         ,2306000,1575000,731000,0,0,0,1661000,0,1661000,224000,10000,45000,-35000,309000,50000,259000,2616000
2498,宏達電          ,3499000,1134000,2365000,0,0,0,0,0,0,204000,351000,139000,212000,67000,75000,-8000,2569000
