證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,103633000,48885000,54748000,0,0,0,0,0,0,40436000,5970000,5211000,759000,64290000,24613000,39677000,95184000
3231,緯創            ,12760000,5432962,7327038,0,0,0,0,0,0,17000,8000,13000,-5000,61000,39000,22000,7344038
3266,昇陽            ,5490000,12000,5478000,0,0,0,0,0,0,0,0,0,0,0,0,0,5478000
3037,欣興            ,10177000,4397000,5780000,0,0,0,200000,90000,110000,-1583000,83000,1374000,-1291000,109000,401000,-292000,4307000
2368,金像電          ,9610000,5213000,4397000,0,0,0,0,0,0,-1358000,920000,2398000,-1478000,269000,149000,120000,3039000
2610,華航            ,5742000,3163000,2579000,0,0,0,0,0,0,10000,0,0,0,10000,0,10000,2589000
2377,微星            ,4873000,1356000,3517000,0,0,0,1188000,1801000,-613000,-393000,113000,163000,-50000,113000,456000,-343000,2511000
2421,建準            ,3149000,1531000,1618000,0,0,0,400000,0,400000,480000,140000,104000,36000,512000,68000,444000,2498000
2614,東森            ,4589000,2241000,2348000,0,0,0,0,0,0,0,0,0,0,0,0,0,2348000
2356,英業達          ,5133000,2906000,2227000,0,0,0,0,0,0,-117000,9000,0,9000,55000,181000,-126000,2110000
061610,力成統一9C購01  ,0,0,0,0,0,0,0,0,0,2015000,0,0,0,2296000,281000,2015000,2015000
054546,玉晶光中信9B購01,0,0,0,0,0,0,0,0,0,1662000,0,0,0,2516000,854000,1662000,1662000
2376,技嘉            ,3589000,2675000,914000,0,0,0,1636000,0,1636000,-972000,145000,295000,-150000,130000,952000,-822000,1578000
061031,神隆永豐9A購02  ,0,0,0,0,0,0,0,0,0,1562000,0,0,0,1799000,237000,1562000,1562000
056954,聯詠富邦9A購01  ,0,0,0,0,0,0,0,0,0,1530000,0,0,0,1918000,388000,1530000,1530000
3006,晶豪科          ,2476000,527000,1949000,0,0,0,0,0,0,-432000,28000,218000,-190000,193000,435000,-242000,1517000
2357,華碩            ,2929000,1540050,1388950,0,0,0,77000,0,77000,51000,62000,13000,49000,4000,2000,2000,1516950
3533,嘉澤            ,2142000,713000,1429000,0,0,0,258000,139000,119000,-91000,59000,156000,-97000,50000,44000,6000,1457000
052296,TPK國票96購01   ,0,0,0,0,0,0,0,0,0,1414000,0,0,0,1414000,0,1414000,1414000
061263,微星凱基9A購01  ,0,0,0,0,0,0,0,0,0,1386000,0,0,0,1741000,355000,1386000,1386000
052456,滬深2X元富9B購03,0,0,0,0,0,0,0,0,0,1370000,0,0,0,1370000,0,1370000,1370000
061159,同欣電群益9A購01,0,0,0,0,0,0,0,0,0,1362000,0,0,0,1635000,273000,1362000,1362000
060416,神隆永豐9A購01  ,0,0,0,0,0,0,0,0,0,1350000,0,0,0,1370000,20000,1350000,1350000
059350,樺漢凱基9A購01  ,0,0,0,0,0,0,0,0,0,1341000,0,0,0,1546000,205000,1341000,1341000
2478,大毅            ,3004000,1970000,1034000,0,0,0,0,0,0,305000,54000,0,54000,335000,84000,251000,1339000
2347,聯強            ,3509000,2885000,624000,0,0,0,800000,0,800000,-91000,4000,108000,-104000,24000,11000,13000,1333000
01003T,兆豐新光R1      ,1321000,4000,1317000,0,0,0,0,0,0,0,0,0,0,0,0,0,1317000
2382,廣達            ,3829000,2775000,1054000,0,0,0,373000,0,373000,-156000,0,182000,-182000,34000,8000,26000,1271000
054805,台苯元大9A購01  ,0,0,0,0,0,0,0,0,0,1261000,0,0,0,1261000,0,1261000,1261000
052425,華通台新95購02  ,0,0,0,0,0,0,0,0,0,1240000,0,0,0,1240000,0,1240000,1240000
2345,智邦            ,2704000,1877425,826575,0,0,0,200000,0,200000,209000,325000,131000,194000,71000,56000,15000,1235575
061085,聯茂兆豐9A購01  ,0,0,0,0,0,0,0,0,0,1185000,0,0,0,1301000,116000,1185000,1185000
4142,國光生          ,5355000,4212000,1143000,0,0,0,0,0,0,27000,1000,0,1000,30000,4000,26000,1170000
060566,聯詠富邦9C購01  ,0,0,0,0,0,0,0,0,0,1138000,0,0,0,1330000,192000,1138000,1138000
00637L,元大滬深300正2  ,6429000,2832000,3597000,0,0,0,0,0,0,-2462000,0,198000,-198000,13433000,15697000,-2264000,1135000
1210,大成            ,1244000,488000,756000,0,0,0,555000,0,555000,-216000,4000,220000,-216000,0,0,0,1095000
