證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,28244000,6285000,21959000,0,0,0,0,0,0,30083000,12000,0,12000,49234000,19163000,30071000,52042000
00633L,富邦上証正2     ,4744000,752000,3992000,0,0,0,0,801000,-801000,9574000,0,20000,-20000,10934000,1340000,9594000,12765000
2409,友達            ,23226000,13973000,9253000,0,0,0,0,1179000,-1179000,1253000,1124000,359000,765000,553000,65000,488000,9327000
2330,台積電          ,18160967,9068110,9092857,0,0,0,356000,234000,122000,-389000,676000,745000,-69000,59000,379000,-320000,8825857
00655L,國泰中國A50正2  ,806000,139000,667000,0,0,0,0,0,0,5389000,0,15000,-15000,7352000,1948000,5404000,6056000
3576,聯合再生        ,6556000,858000,5698000,0,0,0,0,0,0,0,0,0,0,0,0,0,5698000
056638,臺股指日盛98購01,0,0,0,0,0,0,0,0,0,5500000,0,0,0,5544000,44000,5500000,5500000
00642U,元大S&P石油     ,13000,0,13000,0,0,0,0,0,0,5112000,0,0,0,5222000,110000,5112000,5125000
2344,華邦電          ,8025000,4992000,3033000,0,0,0,0,4000,-4000,2093000,1154000,53000,1101000,1067000,75000,992000,5122000
2303,聯電            ,15817000,10865638,4951362,0,0,0,0,57000,-57000,166000,430000,148000,282000,367000,483000,-116000,5060362
0050,元大台灣50      ,6110000,307000,5803000,0,0,0,112000,0,112000,-866000,45000,970000,-925000,1781000,1722000,59000,5049000
2317,鴻海            ,17377000,9831906,7545094,0,0,0,0,2285000,-2285000,-307000,459000,631000,-172000,200000,335000,-135000,4953094
00852L,國泰美國道瓊正2 ,0,1794000,-1794000,0,0,0,0,0,0,6733000,0,0,0,10244000,3511000,6733000,4939000
2323,中環            ,5365000,942000,4423000,0,0,0,0,0,0,508000,78000,86000,-8000,738000,222000,516000,4931000
2356,英業達          ,5896000,4470764,1425236,0,0,0,2200000,13000,2187000,783000,1000,106000,-105000,950000,62000,888000,4395236
00636,國泰中國A50     ,3559000,1000,3558000,0,0,0,0,0,0,752000,0,0,0,1938000,1186000,752000,4310000
