證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00632R,元大台灣50反1   ,365000,650000,-285000,0,0,0,0,0,0,24961000,1232000,2567000,-1335000,27693000,1397000,26296000,24676000
2891,中信金          ,35937000,15193500,20743500,0,0,0,242000,800000,-558000,-197000,0,226000,-226000,29000,0,29000,19988500
3706,神達            ,6342000,1484000,4858000,0,0,0,3081000,0,3081000,3374000,2315000,527000,1788000,1807000,221000,1586000,11313000
3481,群創            ,43984000,33134000,10850000,0,0,0,0,2007000,-2007000,-394000,1183000,1635000,-452000,1242000,1184000,58000,8449000
2409,友達            ,14353000,18812000,-4459000,0,0,0,11264000,0,11264000,1501000,968000,292000,676000,1159000,334000,825000,8306000
03840P,台積電統一99售02,0,0,0,0,0,0,0,0,0,6725000,0,0,0,6820000,95000,6725000,6725000
1909,榮成            ,5813000,1096000,4717000,0,0,0,163000,0,163000,176000,198000,4000,194000,0,18000,-18000,5056000
2323,中環            ,3352000,1193000,2159000,0,0,0,0,0,0,731000,45000,21000,24000,872000,165000,707000,2890000
04875P,台積電中信94售04,0,0,0,0,0,0,0,0,0,2475000,0,0,0,2475000,0,2475000,2475000
050882,華泰國泰96購01  ,0,0,0,0,0,0,0,0,0,2376000,0,0,0,2565000,189000,2376000,2376000
2371,大同            ,3506000,1236000,2270000,0,0,0,0,0,0,46000,72000,26000,46000,0,0,0,2316000
056293,上銀元大97購10  ,0,0,0,0,0,0,0,0,0,2134000,0,0,0,2815000,681000,2134000,2134000
056270,群創統一98購04  ,0,0,0,0,0,0,0,0,0,2106000,0,0,0,2344000,238000,2106000,2106000
3042,晶技            ,1602000,1169000,433000,0,0,0,1504000,0,1504000,129000,132000,185000,-53000,547000,365000,182000,2066000
2313,華通            ,4693000,1632000,3061000,0,0,0,0,989000,-989000,-51000,407000,377000,30000,49000,130000,-81000,2021000
2888,新光金          ,6784000,5616000,1168000,0,0,0,130000,0,130000,716000,9000,56000,-47000,988000,225000,763000,2014000
