證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2330,台積電          ,26347800,9304734,17043066,0,0,0,529000,38000,491000,196000,319000,100000,219000,235000,258000,-23000,17730066
2409,友達            ,32755000,27346167,5408833,0,0,0,9864000,0,9864000,1613000,1714000,466000,1248000,752000,387000,365000,16885833
00852L,國泰美國道瓊正2 ,3808000,640000,3168000,0,0,0,0,0,0,6882000,0,0,0,23957000,17075000,6882000,10050000
2317,鴻海            ,17781000,9458720,8322280,0,0,0,191000,0,191000,1395000,206000,189000,17000,1832000,454000,1378000,9908280
2882,國泰金          ,13974300,6018147,7956153,0,0,0,145000,0,145000,685000,431000,0,431000,277000,23000,254000,8786153
3231,緯創            ,16399131,13957070,2442061,0,0,0,4182000,0,4182000,1305000,403000,80000,323000,998000,16000,982000,7929061
2888,新光金          ,16971273,10027602,6943671,0,0,0,0,0,0,773000,3000,140000,-137000,1018000,108000,910000,7716671
3481,群創            ,30958000,25508269,5449731,0,0,0,0,0,0,333000,1236000,356000,880000,761000,1308000,-547000,5782731
1434,福懋            ,4429000,11254000,-6825000,0,0,0,13240000,0,13240000,-911000,32000,943000,-911000,0,0,0,5504000
2327,國巨            ,8732000,1802323,6929677,0,0,0,46000,1655000,-1609000,127000,448000,383000,65000,385000,323000,62000,5447677
2376,技嘉            ,7978000,2434000,5544000,0,0,0,240000,1371000,-1131000,485000,820000,128000,692000,519000,726000,-207000,4898000
2353,宏碁            ,5429738,1634000,3795738,0,0,0,0,0,0,970000,10000,4000,6000,1006000,42000,964000,4765738
2002,中鋼            ,8816000,4512000,4304000,0,0,0,189000,0,189000,-19000,6000,25000,-19000,0,0,0,4474000
00637L,元大滬深300正2  ,17160000,22128000,-4968000,0,0,0,0,0,0,9442000,0,0,0,42743000,33301000,9442000,4474000
00861,元大全球未來通訊,3032000,35000,2997000,0,0,0,0,0,0,1396000,0,0,0,1935000,539000,1396000,4393000
2891,中信金          ,14342000,10342919,3999081,0,0,0,295000,0,295000,39000,66000,5000,61000,0,22000,-22000,4333081
2449,京元電子        ,4891000,4156273,734727,0,0,0,3004000,0,3004000,356000,556000,142000,414000,43000,101000,-58000,4094727
3037,欣興            ,6845000,4765000,2080000,0,0,0,2698000,187000,2511000,-502000,898000,1469000,-571000,292000,223000,69000,4089000
064818,華新統一01購01  ,0,0,0,0,0,0,0,0,0,4059000,0,0,0,4147000,88000,4059000,4059000
054713,國巨中信9B購01  ,0,0,0,0,0,0,0,0,0,3671000,0,0,0,3671000,0,3671000,3671000
2412,中華電          ,5593000,2757690,2835310,0,0,0,86000,0,86000,348000,400000,50000,350000,0,2000,-2000,3269310
2884,玉山金          ,10358000,7292462,3065538,0,0,0,173000,0,173000,9000,0,6000,-6000,15000,0,15000,3247538
6116,彩晶            ,4482000,1367000,3115000,0,0,0,0,0,0,70000,51000,12000,39000,350000,319000,31000,3185000
00653L,富邦印度正2     ,3572000,3967000,-395000,0,0,0,0,0,0,3568000,0,0,0,10018000,6450000,3568000,3173000
3545,敦泰            ,4715000,1628000,3087000,0,0,0,0,0,0,10000,10000,0,10000,0,0,0,3097000
2347,聯強            ,6202868,1710000,4492868,0,0,0,0,1278000,-1278000,-209000,12000,221000,-209000,0,0,0,3005868
2344,華邦電          ,5877000,2581000,3296000,0,0,0,0,0,0,-317000,5000,222000,-217000,129000,229000,-100000,2979000
6257,矽格            ,3221000,758000,2463000,0,0,0,500000,0,500000,-154000,325000,473000,-148000,191000,197000,-6000,2809000
2809,京城銀          ,2639000,8608000,-5969000,0,0,0,10214000,0,10214000,-1449000,54000,1503000,-1449000,0,0,0,2796000
1101,台泥            ,7718000,4478844,3239156,0,0,0,73000,166505,-93505,-376732,151000,501000,-350000,4000,30732,-26732,2768919
063876,華新元富9C購01  ,0,0,0,0,0,0,0,0,0,2734000,0,0,0,2945000,211000,2734000,2734000
2881,富邦金          ,7294001,4883744,2410257,0,0,0,126000,0,126000,136000,0,4000,-4000,193000,53000,140000,2672257
2610,華航            ,4155000,1650000,2505000,0,0,0,0,0,0,69000,13000,2000,11000,78000,20000,58000,2574000
