證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2603,長榮            ,30449000,17604000,12845000,0,0,0,6243000,0,6243000,3625000,4930000,1280000,3650000,0,25000,-25000,22713000
2409,友達            ,17734102,15338000,2396102,0,0,0,14099000,0,14099000,1716000,218000,212000,6000,1995000,285000,1710000,18211102
00677U,富邦VIX         ,15561000,3570000,11991000,0,0,0,0,0,0,2235000,1200000,405000,795000,3820000,2380000,1440000,14226000
2885,元大金          ,29683654,17270920,12412734,0,0,0,0,49000,-49000,-321000,485000,1057000,-572000,525000,274000,251000,12042734
6116,彩晶            ,16602000,12764000,3838000,0,0,0,0,0,0,5239000,3222000,1017000,2205000,3745000,711000,3034000,9077000
1312,國喬            ,12384000,3342000,9042000,0,0,0,0,0,0,-248000,167000,322000,-155000,69000,162000,-93000,8794000
00632R,元大台灣50反1   ,18222000,614000,17608000,0,0,0,0,0,0,-8889000,3914000,0,3914000,4496000,17299000,-12803000,8719000
00653L,富邦印度正2     ,1339000,170000,1169000,0,0,0,0,0,0,6439000,0,0,0,6639000,200000,6439000,7608000
2881,富邦金          ,13449021,6213000,7236021,0,0,0,9683,28000,-18317,169000,21000,108000,-87000,347000,91000,256000,7386704
066243,潤泰新富邦03購01,0,0,0,0,0,0,0,0,0,7252000,0,0,0,8587000,1335000,7252000,7252000
2317,鴻海            ,24589566,15089793,9499773,0,0,0,0,0,0,-3497000,84000,983000,-899000,51000,2649000,-2598000,6002773
2882,國泰金          ,13061262,7164000,5897262,0,0,0,10925,32000,-21075,-61000,37000,105000,-68000,115000,108000,7000,5815187
1101,台泥            ,15894835,10160000,5734835,0,0,0,1806323,35000,1771323,-1856991,314009,2143000,-1828991,106000,134000,-28000,5649167
2520,冠德            ,7016000,1663000,5353000,0,0,0,320000,0,320000,-96000,389000,786000,-397000,426000,125000,301000,5577000
2887,台新金          ,10647199,5496000,5151199,0,0,0,0,40000,-40000,-89000,8000,73000,-65000,95000,119000,-24000,5022199
1714,和桐            ,7734000,3103000,4631000,0,0,0,0,0,0,-35000,0,35000,-35000,0,0,0,4596000
1904,正隆            ,4943000,1879000,3064000,0,0,0,918000,0,918000,419000,0,0,0,464000,45000,419000,4401000
3380,明泰            ,4885000,1014000,3871000,0,0,0,0,0,0,448000,276000,8000,268000,186000,6000,180000,4319000
2353,宏碁            ,12526270,8016000,4510270,0,0,0,0,0,0,-200000,413000,497000,-84000,226000,342000,-116000,4310270
069215,潤泰新元大02購01,0,0,0,0,0,0,0,0,0,4164000,0,0,0,4813000,649000,4164000,4164000
069029,潤泰新國票03購01,0,0,0,0,0,0,0,0,0,4047000,0,0,0,4753000,706000,4047000,4047000
1313,聯成            ,5612000,1582655,4029345,0,0,0,0,0,0,-29000,4000,33000,-29000,0,0,0,4000345
3016,嘉晶            ,4650000,2488000,2162000,0,0,0,650000,0,650000,1046000,93000,11000,82000,1125000,161000,964000,3858000
1598,岱宇            ,3702000,486171,3215829,0,0,0,301000,0,301000,-87000,64000,151000,-87000,0,0,0,3429829
07861P,台灣50中信03售08,0,0,0,0,0,0,0,0,0,2994000,0,0,0,2994000,0,2994000,2994000
069846,南電群益03購02  ,0,0,0,0,0,0,0,0,0,2713000,0,0,0,3232000,519000,2713000,2713000
3017,奇鋐            ,5362000,6222000,-860000,0,0,0,3380000,0,3380000,163000,86000,301000,-215000,1008000,630000,378000,2683000
00676R,富邦臺灣加權反1 ,0,0,0,0,0,0,0,0,0,2315000,0,0,0,2751000,436000,2315000,2315000
068215,潤泰新凱基01購02,0,0,0,0,0,0,0,0,0,2292000,0,0,0,2613000,321000,2292000,2292000
2352,佳世達          ,2935000,1211000,1724000,0,0,0,0,0,0,556000,158000,41000,117000,464000,25000,439000,2280000
07597P,臺股指中信01售02,0,0,0,0,0,0,0,0,0,2261000,0,0,0,2371000,110000,2261000,2261000
3034,聯詠            ,5012000,1885000,3127000,0,0,0,194734,805000,-610266,-256000,11000,222000,-211000,50000,95000,-45000,2260734
4906,正文            ,3206000,1075000,2131000,0,0,0,0,0,0,65000,85000,79000,6000,425000,366000,59000,2196000
067508,奇鋐統一03購01  ,0,0,0,0,0,0,0,0,0,2145000,0,0,0,2409000,264000,2145000,2145000
2884,玉山金          ,14491096,11966305,2524791,0,0,0,0,47000,-47000,-345000,334000,233000,101000,20000,466000,-446000,2132791
00636,國泰中國A50     ,1363000,37000,1326000,0,0,0,0,0,0,665000,0,190000,-190000,1452000,597000,855000,1991000
068655,台積電元大02購08,0,0,0,0,0,0,0,0,0,1972000,0,0,0,2748000,776000,1972000,1972000
2301,光寶科          ,4511000,2698000,1813000,0,0,0,0,0,0,145000,322000,87000,235000,27000,117000,-90000,1958000
066198,華碩統一03購01  ,0,0,0,0,0,0,0,0,0,1929000,0,0,0,2150000,221000,1929000,1929000
5871,中租-KY         ,3434000,1469000,1965000,0,0,0,1701,0,1701,-51000,28000,83000,-55000,32000,28000,4000,1915701
069620,奇鋐統一02購02  ,0,0,0,0,0,0,0,0,0,1895000,0,0,0,2803000,908000,1895000,1895000
3037,欣興            ,12609000,11383000,1226000,0,0,0,710000,70000,640000,11000,664000,971000,-307000,624000,306000,318000,1877000
08987P,臻鼎元富07售02  ,0,0,0,0,0,0,0,0,0,1874000,0,0,0,1874000,0,1874000,1874000
2615,萬海            ,1329000,1774000,-445000,0,0,0,2000000,0,2000000,276000,300000,24000,276000,0,0,0,1831000
07903P,台積電群益9B售03,0,0,0,0,0,0,0,0,0,1817000,0,0,0,1978000,161000,1817000,1817000
067664,台船元大01購01  ,0,0,0,0,0,0,0,0,0,1813000,0,0,0,2147000,334000,1813000,1813000
3406,玉晶光          ,3594480,1238000,2356480,0,0,0,0,150000,-150000,-425000,14000,342000,-328000,26000,123000,-97000,1781480
067368,技嘉統一03購01  ,0,1000,-1000,0,0,0,0,0,0,1736000,0,0,0,2086000,350000,1736000,1735000
066300,潤泰新元大01購02,0,0,0,0,0,0,0,0,0,1733000,0,0,0,1876000,143000,1733000,1733000
1305,華夏            ,871000,760000,111000,0,0,0,1356000,0,1356000,198000,340000,18000,322000,28000,152000,-124000,1665000
3605,宏致            ,2188000,621000,1567000,0,0,0,0,250000,-250000,344000,364000,20000,344000,0,0,0,1661000
068720,台積電元大02購14,0,0,0,0,0,0,0,0,0,1631000,0,0,0,1749000,118000,1631000,1631000
2368,金像電          ,12064000,10020000,2044000,0,0,0,0,33000,-33000,-444000,106000,285000,-179000,188000,453000,-265000,1567000
063862,世紀鋼國泰02購01,0,0,0,0,0,0,0,0,0,1551000,0,0,0,1837000,286000,1551000,1551000
2377,微星            ,3905000,2923740,981260,0,0,0,897000,147000,750000,-188000,106000,199000,-93000,34000,129000,-95000,1543260
058832,立積永豐99購01  ,0,0,0,0,0,0,0,0,0,1521000,0,0,0,1675000,154000,1521000,1521000
069390,申豐元大02購01  ,0,0,0,0,0,0,0,0,0,1500000,0,0,0,1596000,96000,1500000,1500000
064916,玉山金統一02購01,0,0,0,0,0,0,0,0,0,1463000,0,0,0,1466000,3000,1463000,1463000
1710,東聯            ,2032000,376000,1656000,0,0,0,0,0,0,-210000,25000,235000,-210000,0,0,0,1446000
4142,國光生          ,5027000,3946000,1081000,0,0,0,360000,0,360000,-7000,3000,10000,-7000,0,0,0,1434000
054546,玉晶光中信9B購01,0,0,0,0,0,0,0,0,0,1433000,0,0,0,1505000,72000,1433000,1433000
066299,潤泰新元大01購01,0,0,0,0,0,0,0,0,0,1418000,0,0,0,1624000,206000,1418000,1418000
069381,強茂元大02購01  ,3000,0,3000,0,0,0,0,0,0,1391000,0,0,0,1846000,455000,1391000,1394000
2614,東森            ,1913000,545000,1368000,0,0,0,0,0,0,26000,0,7000,-7000,33000,0,33000,1394000
057581,元大金中信9A購01,0,0,0,0,0,0,0,0,0,1390000,0,0,0,1613000,223000,1390000,1390000
2382,廣達            ,5081000,3334930,1746070,0,0,0,0,10000,-10000,-354000,58000,433000,-375000,70000,49000,21000,1382070
067100,華邦電群益01購01,0,0,0,0,0,0,0,0,0,1380000,0,0,0,1410000,30000,1380000,1380000
2357,華碩            ,3284000,1784500,1499500,0,0,0,36000,1000,35000,-167000,49000,142000,-93000,23000,97000,-74000,1367500
03050X,元展47          ,0,0,0,0,0,0,0,0,0,1347000,0,0,0,1360000,13000,1347000,1347000
2454,聯發科          ,10632966,8516810,2116156,0,0,0,123937,633000,-509063,-270000,162000,339000,-177000,43000,136000,-93000,1337093
00852L,國泰美國道瓊正2 ,0,590000,-590000,0,0,0,0,0,0,1911000,500000,0,500000,1442000,31000,1411000,1321000
067097,為升群益01購01  ,0,0,0,0,0,0,0,0,0,1317000,0,0,0,1680000,363000,1317000,1317000
2347,聯強            ,3424000,2024000,1400000,0,0,0,0,0,0,-92000,22000,190000,-168000,237000,161000,76000,1308000
069773,奇鋐元大03購01  ,0,0,0,0,0,0,0,0,0,1291000,0,0,0,1747000,456000,1291000,1291000
064045,南亞科統一9C購04,0,0,0,0,0,0,0,0,0,1289000,0,0,0,1289000,0,1289000,1289000
1218,泰山            ,1454000,349000,1105000,0,0,0,0,0,0,161000,10000,0,10000,151000,0,151000,1266000
2101,南港            ,1828000,658000,1170000,0,0,0,0,0,0,95000,100000,1000,99000,76000,80000,-4000,1265000
069094,金像電統一02購02,0,0,0,0,0,0,0,0,0,1261000,0,0,0,1321000,60000,1261000,1261000
2006,東和鋼鐵        ,1384000,312000,1072000,0,0,0,0,0,0,160000,260000,100000,160000,0,0,0,1232000
066359,潤泰新永豐01購01,0,0,0,0,0,0,0,0,0,1222000,0,0,0,2831000,1609000,1222000,1222000
063768,華新科國泰9C購03,0,0,0,0,0,0,0,0,0,1221000,0,0,0,1252000,31000,1221000,1221000
08095P,大立光元富9B售03,0,0,0,0,0,0,0,0,0,1216000,0,0,0,1359000,143000,1216000,1216000
063076,柏文永豐9B購02  ,0,0,0,0,0,0,0,0,0,1214000,0,0,0,1214000,0,1214000,1214000
066197,鴻海統一02購02  ,0,0,0,0,0,0,0,0,0,1212000,0,0,0,1212000,0,1212000,1212000
066858,聯鈞國票02購01  ,0,0,0,0,0,0,0,0,0,1200000,0,0,0,1200000,0,1200000,1200000
2421,建準            ,3017100,2552000,465100,0,0,0,520000,0,520000,207000,192000,10000,182000,695000,670000,25000,1192100
068562,台積電元大03購02,0,0,0,0,0,0,0,0,0,1166000,0,0,0,2028000,862000,1166000,1166000
064843,巨大統一02購01  ,0,0,0,0,0,0,0,0,0,1157000,0,0,0,1268000,111000,1157000,1157000
2106,建大            ,1860000,714000,1146000,0,0,0,0,0,0,4000,22000,18000,4000,0,0,0,1150000
065404,玉晶光國泰02購03,0,0,0,0,0,0,0,0,0,1145000,0,0,0,1717000,572000,1145000,1145000
2458,義隆            ,2718000,670000,2048000,0,0,0,0,370000,-370000,-545000,13000,454000,-441000,18000,122000,-104000,1133000
067064,為升元大01購02  ,0,0,0,0,0,0,0,0,0,1131000,0,0,0,1974000,843000,1131000,1131000
03128P,玉晶光國泰03售04,0,0,0,0,0,0,0,0,0,1117000,0,0,0,1231000,114000,1117000,1117000
08606P,聯發科國票9C售05,0,0,0,0,0,0,0,0,0,1114000,0,0,0,1169000,55000,1114000,1114000
0061,元大寶滬深      ,3031000,156000,2875000,0,0,0,0,0,0,-1765000,10000,860000,-850000,218000,1133000,-915000,1110000
067305,國產元大01購02  ,0,0,0,0,0,0,0,0,0,1108000,0,0,0,1280000,172000,1108000,1108000
067322,達方元大01購01  ,0,0,0,0,0,0,0,0,0,1094000,0,0,0,1988000,894000,1094000,1094000
5521,工信            ,2028000,1032000,996000,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,1041000
2892,第一金          ,9161357,7997000,1164357,0,0,0,0,40000,-40000,-88000,0,80000,-80000,0,8000,-8000,1036357
068411,世紀鋼元富07購01,0,0,0,0,0,0,0,0,0,1032000,0,0,0,1250000,218000,1032000,1032000
063668,奇力新統一01購03,0,0,0,0,0,0,0,0,0,1030000,0,0,0,1140000,110000,1030000,1030000
6456,GIS-KY          ,4688000,2502000,2186000,0,0,0,10000,952000,-942000,-229000,137000,79000,58000,63000,350000,-287000,1015000
00861,元大全球未來通訊,9000,0,9000,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1009000
