證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,38026000,17834000,20192000,0,0,0,0,0,0,72911000,16550000,0,16550000,57370000,1009000,56361000,93103000
3481,群創            ,65793688,27230000,38563688,0,0,0,2555000,0,2555000,1413000,2724000,779000,1945000,5508000,6040000,-532000,42531688
2317,鴻海            ,46606714,9189159,37417555,0,0,0,286000,4000,282000,3953000,172000,321000,-149000,4455000,353000,4102000,41652555
00673R,元大S&P原油反1  ,0,5287000,-5287000,0,0,0,0,0,0,20783000,0,0,0,20804000,21000,20783000,15496000
2409,友達            ,22650147,8475000,14175147,0,0,0,10000,0,10000,2000,370000,337000,33000,107000,138000,-31000,14187147
2890,永豐金          ,11527659,2118000,9409659,0,0,0,11000,0,11000,1677000,1600000,4000,1596000,103000,22000,81000,11097659
2834,臺企銀          ,12919726,4382804,8536922,0,0,0,7000,3000,4000,-23000,0,3000,-3000,0,20000,-20000,8517922
2504,國產            ,8831000,3082000,5749000,0,0,0,2680000,124495,2555505,97000,120000,23000,97000,0,0,0,8401505
2881,富邦金          ,9355393,2088000,7267393,0,0,0,16000,52000,-36000,135000,56000,8000,48000,107000,20000,87000,7366393
2887,台新金          ,9598890,2934793,6664097,0,0,0,11000,9000,2000,488000,398000,9000,389000,99000,0,99000,7154097
2353,宏碁            ,10061365,3294304,6767061,0,0,0,43000,0,43000,-98000,0,44000,-44000,126000,180000,-54000,6712061
3231,緯創            ,11379599,3411000,7968599,0,0,0,3000,1327000,-1324000,-153000,8000,15000,-7000,335000,481000,-146000,6491599
2448,晶電            ,6726000,190000,6536000,0,0,0,0,250000,-250000,-60000,236000,256000,-20000,0,40000,-40000,6226000
2882,國泰金          ,7747969,1803976,5943993,0,0,0,13000,9000,4000,13000,1000,0,1000,87000,75000,12000,5960993
052314,鴻海元大96購11  ,0,0,0,0,0,0,0,0,0,5412000,0,0,0,6614000,1202000,5412000,5412000
2884,玉山金          ,14704965,9720593,4984372,0,0,0,22000,299000,-277000,146000,14000,23000,-9000,217000,62000,155000,4853372
2892,第一金          ,5389776,1781380,3608396,0,0,0,12000,0,12000,701000,610000,5000,605000,96000,0,96000,4321396
2886,兆豐金          ,7209692,3831000,3378692,0,0,0,21000,0,21000,797000,704000,6000,698000,223000,124000,99000,4196692
5876,上海商銀        ,5126794,822672,4304122,0,0,0,0,6000,-6000,-225000,30000,0,30000,93000,348000,-255000,4073122
2368,金像電          ,7292000,1024000,6268000,0,0,0,0,2144000,-2144000,-132000,220000,352000,-132000,0,0,0,3992000
00632R,元大台灣50反1   ,0,100000,-100000,0,0,0,0,0,0,4011000,1933000,500000,1433000,4017000,1439000,2578000,3911000
2885,元大金          ,6069046,2540000,3529046,0,0,0,43000,12000,31000,-22780,0,212000,-212000,190000,780,189220,3537266
4927,泰鼎-KY         ,2518000,408000,2110000,0,0,0,1670172,0,1670172,-279000,139000,104000,35000,232000,546000,-314000,3501172
00861,元大全球未來通訊,1000,5000,-4000,0,0,0,0,0,0,2922000,0,0,0,3056000,134000,2922000,2918000
044641,上証2X國票93購02,0,0,0,0,0,0,0,0,0,2849000,0,0,0,2850000,1000,2849000,2849000
2324,仁寶            ,4377458,1583000,2794458,0,0,0,4000,0,4000,49000,0,79000,-79000,213000,85000,128000,2847458
6116,彩晶            ,4461000,2047000,2414000,0,0,0,0,0,0,400000,0,0,0,417000,17000,400000,2814000
2376,技嘉            ,2819000,591791,2227209,0,0,0,521000,1000,520000,55000,50000,42000,8000,133000,86000,47000,2802209
05775P,台積電國泰98售02,0,0,0,0,0,0,0,0,0,2785000,0,0,0,2814000,29000,2785000,2785000
2880,華南金          ,3512001,887273,2624728,0,0,0,18000,0,18000,83000,1000,7000,-6000,89000,0,89000,2725728
5880,合庫金          ,3385581,984000,2401581,0,0,0,13000,6000,7000,285000,200000,7000,193000,92000,0,92000,2693581
2891,中信金          ,7531650,5337529,2194121,0,0,0,80000,68000,12000,265000,213000,18000,195000,420000,350000,70000,2471121
043344,可成富邦93購01  ,0,0,0,0,0,0,0,0,0,2470000,0,0,0,2470000,0,2470000,2470000
2308,台達電          ,5103821,2512000,2591821,0,0,0,2000,12000,-10000,-121000,18000,84000,-66000,25000,80000,-55000,2460821
03650C,T50反1元大98牛05,0,0,0,0,0,0,0,0,0,2460000,0,0,0,2460000,0,2460000,2460000
2345,智邦            ,3179502,1175660,2003842,0,0,0,78459,2000,76459,279000,177000,46000,131000,238000,90000,148000,2359301
3545,敦泰            ,2765000,456122,2308878,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,2303878
046173,聯發科永豐92購01,0,0,0,0,0,0,0,0,0,2250000,0,0,0,2766000,516000,2250000,2250000
052018,京鼎永豐95購02  ,0,0,0,0,0,0,0,0,0,2181000,0,0,0,2317000,136000,2181000,2181000
3036,文曄            ,3149000,719000,2430000,0,0,0,4000,0,4000,-320000,0,58000,-58000,0,262000,-262000,2114000
046754,技嘉凱基93購05  ,0,0,0,0,0,0,0,0,0,2090000,0,0,0,2090000,0,2090000,2090000
6213,聯茂            ,1542137,489000,1053137,0,0,0,407000,23177,383823,543000,598000,241000,357000,292000,106000,186000,1979960
050743,京鼎永豐94購02  ,0,0,0,0,0,0,0,0,0,1970000,0,0,0,2201000,231000,1970000,1970000
2002,中鋼            ,3608944,1847000,1761944,0,0,0,15000,9000,6000,194000,103000,30000,73000,121000,0,121000,1961944
