證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00677U,富邦VIX         ,386779000,41330000,345449000,0,0,0,0,0,0,262372000,24156000,800000,23356000,256804000,17788000,239016000,607821000
00637L,元大滬深300正2  ,6295000,1611000,4684000,0,0,0,0,0,0,10829000,0,0,0,28168000,17339000,10829000,15513000
3481,群創            ,43095103,28975409,14119694,0,0,0,0,0,0,833000,1201000,188000,1013000,1352000,1532000,-180000,14952694
0050,元大台灣50      ,11805000,1825100,9979900,0,0,0,0,52000,-52000,-1078000,886000,34000,852000,1563000,3493000,-1930000,8849900
2888,新光金          ,16388278,8109000,8279278,0,0,0,0,64000,-64000,-423000,317000,436000,-119000,402000,706000,-304000,7792278
00669R,國泰美國道瓊反1 ,274000,123000,151000,0,0,0,0,0,0,6702000,0,0,0,8997000,2295000,6702000,6853000
2409,友達            ,35915000,30197785,5717215,0,0,0,1179000,12000,1167000,-569000,462000,359000,103000,473000,1145000,-672000,6315215
2330,台積電          ,26105294,21222567,4882727,0,0,0,236000,275000,-39000,958000,558000,50000,508000,752000,302000,450000,5801727
00671R,富邦NASDAQ反1   ,1349000,287000,1062000,0,0,0,0,0,0,4522000,0,0,0,5092000,570000,4522000,5584000
0056,元大高股息      ,76100,77000,-900,0,0,0,0,105000,-105000,5576000,40000,40000,0,6969000,1393000,5576000,5470100
00861,元大全球未來通訊,0,306000,-306000,0,0,0,0,0,0,4509000,0,941000,-941000,6069000,619000,5450000,4203000
4938,和碩            ,9199220,5573405,3625815,0,0,0,90000,19000,71000,418000,282000,80000,202000,345000,129000,216000,4114815
2303,聯電            ,33942044,37987622,-4045578,0,0,0,6458000,103000,6355000,1505000,1484000,303000,1181000,524000,200000,324000,3814422
