日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,9634190,228327164,23.75,23.8,23.65,23.7,0.0,5438
109/01/03,7503419,178472902,23.7,23.85,23.7,23.85,0.15,3818
109/01/06,9371957,222194975,23.7,23.75,23.65,23.7,-0.15,4934
109/01/07,9613200,226540059,23.65,23.7,23.5,23.55,-0.15,4490
109/01/08,25167775,585433191,23.45,23.5,23.15,23.25,-0.3,7176
109/01/09,12025879,281595775,23.35,23.55,23.3,23.5,0.25,3320
109/01/10,13692111,322314906,23.55,23.6,23.5,23.6,0.1,3436
109/01/13,13424203,318641477,23.7,23.9,23.65,23.9,0.3,3892
109/01/14,16129708,386513142,23.9,24.0,23.9,24.0,0.1,4274
109/01/15,11347381,271954044,24.0,24.0,23.9,24.0,0.0,2918
109/01/16,11402474,273505726,24.0,24.0,23.95,24.0,0.0,3333
109/01/17,13356789,322764039,24.05,24.35,24.0,24.35,0.35,4296
109/01/20,17265993,422903335,24.35,24.6,24.3,24.55,0.2,5768
109/01/30,66277634,1566547641,23.75,23.85,23.45,23.5,-1.05,18533
109/01/31,25702478,607824229,23.45,23.8,23.45,23.6,0.1,6586
109/02/03,24431631,568292347,23.0,23.45,22.9,23.45,-0.15,7342
109/02/04,16421056,385968733,23.4,23.65,23.25,23.55,0.1,5047
109/02/05,18605944,442077053,23.6,23.95,23.5,23.8,0.25,3911
109/02/06,15034025,362105623,23.95,24.15,23.95,24.15,0.35,3848
109/02/07,10279487,247069956,24.0,24.1,23.95,24.1,-0.05,3543
109/02/10,14540252,348382520,23.8,24.05,23.8,24.05,-0.05,4268
109/02/11,10748351,258870014,24.05,24.15,24.0,24.1,0.05,3399
109/02/12,13952022,335433049,24.0,24.15,24.0,24.0,-0.1,4383
109/02/13,12244797,294824068,24.0,24.15,24.0,24.1,0.1,3205
109/02/14,8907940,214467330,24.05,24.15,24.0,24.1,0.0,2620
109/02/17,14165787,341255988,24.05,24.2,24.0,24.2,0.1,4097
109/02/18,14041404,341192823,24.1,24.4,24.1,24.4,0.2,4352
109/02/19,15742347,386377951,24.4,24.6,24.4,24.6,0.2,4412
109/02/20,17984434,443013223,24.6,24.8,24.5,24.5,-0.1,5716
109/02/21,13631679,333708199,24.5,24.65,24.4,24.4,-0.1,4766
109/02/24,14277445,343918201,24.15,24.2,24.0,24.1,-0.3,5190
109/02/25,18990314,454300079,23.8,24.0,23.8,24.0,-0.1,8524
109/02/26,21984427,524157448,23.75,24.0,23.7,23.9,-0.1,6989
109/02/27,23325287,552941150,23.8,23.85,23.6,23.7,-0.2,6979
109/03/02,38607141,897528649,23.2,23.4,23.15,23.2,-0.5,12562
109/03/03,22493338,527008917,23.35,23.5,23.3,23.5,0.3,7573
109/03/04,19039534,445054124,23.4,23.5,23.25,23.5,0.0,3959
109/03/05,10817624,254812016,23.5,23.6,23.5,23.55,0.05,3830
109/03/06,26069225,607044296,23.5,23.5,23.2,23.25,-0.3,9950
109/03/09,47154720,1071035889,23.0,23.0,22.45,22.7,-0.55,16218
109/03/10,42146815,945457901,22.25,22.8,22.25,22.6,-0.1,11236
109/03/11,20955990,475051238,22.6,22.85,22.55,22.65,0.05,6377
109/03/12,52201000,1139851638,22.5,22.5,21.5,21.8,-0.85,19386
109/03/13,79174409,1616416413,20.45,21.25,20.0,21.15,-0.65,25032
109/03/16,42932804,873693841,21.05,21.05,20.1,20.1,-1.05,16088
109/03/17,63950365,1244559484,19.4,19.75,19.25,19.45,-0.65,20696
109/03/18,66975750,1281324911,19.4,19.45,19.0,19.05,-0.4,21149
109/03/19,106765706,1879582695,18.3,18.35,17.2,17.25,-1.8,36016
109/03/20,69213528,1271721867,17.5,18.75,17.5,18.65,1.4,18618
109/03/23,32067169,577665011,17.9,18.35,17.3,17.95,-0.7,9903
109/03/24,38363346,718466923,18.5,18.9,18.5,18.6,0.65,10414
109/03/25,37647167,732687913,19.1,19.75,19.05,19.5,0.9,11067
109/03/26,24463362,474956120,19.5,19.6,19.15,19.45,-0.05,7416
109/03/27,34061710,675912812,19.8,20.0,19.65,19.85,0.4,8990
109/03/30,25282720,495638868,19.45,19.85,19.15,19.6,-0.25,5487
109/03/31,28005250,550439442,19.9,20.0,19.4,19.65,0.05,6356
109/04/01,16188497,315951464,19.6,19.65,19.4,19.5,-0.15,5036
109/04/06,20677559,403587158,19.75,19.75,19.35,19.5,0.0,5844
109/04/07,21117291,418166559,19.85,19.9,19.7,19.75,0.25,5249
109/04/08,20070292,399935872,19.7,20.05,19.7,19.95,0.2,6160
109/04/09,15312892,307307289,19.95,20.2,19.9,20.15,0.2,4933
109/04/10,20079610,411913629,20.2,20.65,20.2,20.6,0.45,5774
109/04/13,16885497,343318777,20.35,20.5,20.15,20.35,-0.25,5264
109/04/14,30277397,629446837,20.4,21.0,20.35,21.0,0.65,6238
109/04/15,26018031,549410027,21.0,21.2,21.0,21.2,0.2,8243
109/04/16,21344007,448459346,21.0,21.1,20.8,21.1,-0.1,5132
109/04/17,26234055,556360772,21.15,21.45,21.0,21.0,-0.1,6542
109/04/20,11987271,250442036,21.0,21.0,20.8,20.85,-0.15,3906
109/04/21,28202835,571268079,20.65,20.7,20.05,20.1,-0.75,9240
109/04/22,24698723,492093918,19.95,20.0,19.85,19.95,-0.15,7474
109/04/23,24495689,489368364,20.0,20.25,19.85,19.95,0.0,9083
109/04/24,41601824,856019331,20.4,20.75,20.35,20.6,0.65,11852
109/04/27,34024982,714670980,21.0,21.1,20.8,21.0,0.4,9384
109/04/28,22160857,470585456,21.2,21.3,21.15,21.3,0.3,7639
109/04/29,29298349,633009308,21.3,21.75,21.25,21.65,0.35,9232
109/04/30,35128117,777475434,21.75,22.3,21.75,22.05,0.4,8487
109/05/04,29484248,637333970,21.4,21.85,21.3,21.65,-0.4,10807
109/05/05,15548469,339859388,21.85,22.0,21.7,21.8,0.15,5000
109/05/06,21040985,455828223,21.8,21.8,21.5,21.65,-0.15,6066
109/05/07,15381430,335100331,21.65,21.9,21.6,21.75,0.1,3501
