日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,6939981,166483631,24.0,24.1,23.9,24.0,0.1,2776
109/01/03,12353288,297066562,24.05,24.1,23.95,24.1,0.1,4588
109/01/06,7042674,168013648,24.0,24.05,23.8,23.8,-0.3,2860
109/01/07,7693624,182729049,23.8,23.9,23.7,23.7,-0.1,2813
109/01/08,9122876,215112563,23.7,23.7,23.5,23.55,-0.15,3264
109/01/09,8137459,192771679,23.55,23.8,23.55,23.75,0.2,2678
109/01/10,7270995,173053308,23.8,23.9,23.7,23.85,0.1,2641
109/01/13,9763148,233843312,23.9,24.0,23.85,24.0,0.15,3499
109/01/14,7882342,189103445,24.0,24.05,23.9,24.05,0.05,2815
109/01/15,10148530,243659270,24.0,24.05,23.9,24.05,0.0,3816
109/01/16,5347528,128220314,24.0,24.05,23.9,24.0,-0.05,2025
109/01/17,6731978,161615748,24.0,24.05,23.95,24.05,0.05,2351
109/01/20,6941985,166941590,24.0,24.1,24.0,24.05,0.0,3045
109/01/30,39414010,916838686,23.45,23.5,23.0,23.0,-1.05,14037
109/01/31,18198559,421782518,23.0,23.35,23.0,23.1,0.1,6449
109/02/03,19364728,445579951,23.0,23.15,22.85,23.0,-0.1,6489
109/02/04,13835398,320972938,23.0,23.4,22.95,23.2,0.2,4646
109/02/05,10362337,241028538,23.2,23.4,23.05,23.25,0.05,3258
109/02/06,12028716,281527262,23.25,23.5,23.2,23.35,0.1,3369
109/02/07,7882927,183554161,23.3,23.35,23.2,23.3,-0.05,3049
109/02/10,11393229,266049698,23.25,23.45,23.2,23.45,0.15,3466
109/02/11,6370492,149371122,23.4,23.5,23.3,23.45,0.0,2467
109/02/12,5236019,122596182,23.4,23.45,23.35,23.45,0.0,2570
109/02/13,8813253,206310464,23.35,23.45,23.35,23.4,-0.05,2988
109/02/14,6221213,145529640,23.35,23.45,23.35,23.45,0.05,2341
109/02/17,6014263,140121117,23.35,23.35,23.2,23.35,-0.1,2682
109/02/18,7446292,173556410,23.25,23.45,23.2,23.45,0.1,2956
109/02/19,8112007,190442559,23.45,23.55,23.35,23.5,0.05,3146
109/02/20,8685741,202878205,23.5,23.5,23.3,23.3,-0.2,3830
109/02/21,9537984,221846933,23.3,23.4,23.2,23.2,-0.1,4349
109/02/24,15245702,351357286,23.1,23.15,23.0,23.0,-0.2,6351
109/02/25,13970823,320862679,23.0,23.0,22.9,22.95,-0.05,6433
109/02/26,19514784,446659263,22.9,22.95,22.85,22.85,-0.1,7437
109/02/27,16708738,383118024,22.85,23.0,22.85,23.0,0.15,5243
109/03/02,19482263,444909081,22.75,22.95,22.75,22.9,-0.1,6814
109/03/03,12117980,278080490,22.95,23.0,22.85,23.0,0.1,3883
109/03/04,14096692,325694558,23.0,23.2,22.95,23.2,0.2,3576
109/03/05,8007708,185932277,23.2,23.3,23.1,23.3,0.1,2815
109/03/06,17960395,411331710,23.15,23.2,22.85,22.9,-0.4,6869
109/03/09,30241309,680560742,22.7,22.75,22.4,22.4,-0.5,14097
109/03/10,17919916,399626379,22.3,22.45,22.2,22.35,-0.05,6376
109/03/11,21766453,484743393,22.3,22.4,22.2,22.35,0.0,8517
109/03/12,33757335,726858360,22.2,22.2,21.3,21.4,-0.95,15952
109/03/13,72221523,1447221543,20.2,20.3,19.65,20.2,-1.2,24141
109/03/16,31513002,632969927,20.2,20.25,20.0,20.0,-0.2,11505
109/03/17,46625543,911368667,19.8,19.8,19.4,19.5,-0.5,17044
109/03/18,35354413,686222119,19.5,19.65,19.25,19.3,-0.2,13030
109/03/19,52484394,978254846,19.0,19.05,18.35,18.6,-0.7,17128
109/03/20,52775496,1024370353,18.7,19.8,18.7,19.8,1.2,14985
109/03/23,22825663,432998578,18.8,19.15,18.7,18.9,-0.9,8975
109/03/24,27364002,527835486,19.65,19.65,19.0,19.05,0.15,7600
109/03/25,24722266,479414825,19.3,19.5,19.25,19.4,0.35,8784
109/03/26,18023210,351014012,19.5,19.7,19.25,19.55,0.15,5919
109/03/27,21317668,414916474,19.6,19.65,19.35,19.4,-0.15,9344
109/03/30,20238054,384554775,19.05,19.1,18.85,19.0,-0.4,6506
109/03/31,23102361,438804708,19.1,19.15,18.9,18.95,-0.05,6533
109/04/01,25482019,480920161,19.0,19.0,18.8,18.8,-0.15,10236
109/04/06,24482206,466697210,19.1,19.25,18.85,19.25,0.45,6001
109/04/07,16015578,309310726,19.5,19.5,19.2,19.3,0.05,5294
109/04/08,19420509,378999930,19.35,19.6,19.35,19.55,0.25,6582
109/04/09,14680937,287156263,19.6,19.7,19.5,19.5,-0.05,5758
109/04/10,12690752,249245157,19.55,19.7,19.5,19.7,0.2,4721
109/04/13,9095860,178300685,19.7,19.7,19.5,19.55,-0.15,3942
109/04/14,17362473,341950291,19.6,19.75,19.55,19.75,0.2,4869
109/04/15,23388609,466678230,19.85,20.0,19.8,20.0,0.25,9837
109/04/16,25155502,496318490,19.95,20.0,19.65,19.75,-0.25,8301
109/04/17,19880745,394602122,19.75,20.0,19.75,19.75,0.0,6544
109/04/20,14181789,278747346,19.75,19.9,19.55,19.6,-0.15,5876
109/04/21,24477290,470500272,19.5,19.55,19.1,19.1,-0.5,11211
109/04/22,17866816,339675823,19.0,19.15,18.85,19.15,0.05,7848
109/04/23,12990975,248409886,19.15,19.3,19.0,19.15,0.0,4309
109/04/24,9550654,183170171,19.15,19.25,19.05,19.15,0.0,4737
109/04/27,19287380,376293850,19.35,19.7,19.3,19.5,0.35,6820
109/04/28,13906838,271707530,19.65,19.65,19.45,19.55,0.05,5000
109/04/29,23251526,460053065,19.6,19.9,19.55,19.85,0.3,8133
109/04/30,37550070,750255964,19.95,20.1,19.85,20.0,0.15,10457
109/05/04,26299642,512346320,19.45,19.65,19.35,19.55,-0.45,9152
109/05/05,14606111,288744451,19.6,20.0,19.6,19.8,0.25,5505
109/05/06,15813548,310350760,19.8,19.8,19.5,19.55,-0.25,6837
109/05/07,13959657,273746430,19.6,19.7,19.55,19.55,0.0,5044
109/05/08,14611151,287895168,19.75,19.8,19.6,19.65,0.1,4458
109/05/11,18569257,368954140,19.8,19.95,19.8,19.85,0.2,5863
109/05/12,16441116,322884182,19.7,19.75,19.6,19.6,-0.25,6627
109/05/13,15238466,299339470,19.6,19.85,19.55,19.85,0.25,4938
109/05/14,15552701,305005609,19.8,19.8,19.55,19.55,-0.3,5982
109/05/15,9592766,188108886,19.7,19.7,19.55,19.55,0.0,3765
109/05/18,9392146,184563951,19.55,19.75,19.55,19.65,0.1,3321
109/05/19,16378853,324305670,19.9,19.9,19.7,19.8,0.15,5612
109/05/20,15227504,302358598,19.85,19.9,19.8,19.9,0.1,5103
109/05/21,17229473,342422232,19.85,19.95,19.8,19.9,0.0,4577
109/05/22,17897882,351862697,19.85,19.9,19.6,19.6,-0.3,6344
109/05/25,9582148,187902413,19.7,19.75,19.5,19.65,0.05,3456
109/05/26,18714247,371685750,19.8,19.9,19.7,19.9,0.25,5304
109/05/27,12380922,245943317,19.9,19.9,19.8,19.9,0.0,4326
109/05/28,21784768,434041656,19.9,20.0,19.85,19.95,0.05,5939
109/05/29,35848123,710963570,19.9,19.95,19.8,19.8,-0.15,4980
109/06/01,22733886,455054670,19.9,20.1,19.85,20.1,0.3,8144
