日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,2139461,209918714,98.0,98.4,97.6,98.0,0.5,1632
109/01/03,8068371,806034571,98.3,101.5,97.7,101.0,3.0,4410
109/01/06,9922694,1024764122,102.5,104.5,102.0,102.0,1.0,6007
109/01/07,5045656,508971320,103.0,103.0,99.1,100.0,-2.0,2962
109/01/08,6589849,666150400,103.0,103.5,99.8,99.8,-0.2,3531
109/01/09,4227368,415511581,99.4,99.4,98.0,98.1,-1.7,2755
109/01/10,2841353,277423768,98.0,98.1,97.2,98.0,-0.1,1879
109/01/13,2566391,250227718,98.3,98.4,97.1,97.5,-0.5,1675
109/01/14,4671667,451609522,97.4,97.5,96.3,96.8,-0.7,3019
109/01/15,4757139,457139104,96.5,96.5,95.7,96.0,-0.8,3137
109/01/16,2411090,231244057,96.0,96.2,95.5,95.7,-0.3,1695
109/01/17,1920392,184169134,95.7,96.4,95.5,96.4,0.7,1419
109/01/20,1515517,146400544,95.9,96.9,95.8,96.9,0.5,1042
109/01/30,7852492,714412747,92.8,92.9,89.5,89.9,-7.0,5244
109/01/31,4836646,436037465,90.0,91.3,89.9,89.9,0.0,3401
109/02/03,8135994,713954972,90.0,90.0,87.0,87.5,-2.4,4871
109/02/04,3900429,341115352,87.2,88.4,86.6,88.0,0.5,2355
109/02/05,4477322,389988554,87.9,87.9,86.6,87.0,-1.0,2803
109/02/06,4555133,405999031,87.9,90.5,87.8,90.5,3.5,2593
109/02/07,2629033,234667770,89.8,89.8,88.6,89.2,-1.3,1685
109/02/10,2285254,204862260,90.0,90.2,89.2,89.5,0.3,1661
109/02/11,3539196,314941290,89.5,89.6,88.7,88.8,-0.7,2543
109/02/12,2911495,260459035,88.8,90.1,88.5,90.1,1.3,2034
109/02/13,3600091,323883705,90.1,90.6,89.6,89.8,-0.3,2497
109/02/14,1815971,162652679,89.6,89.8,89.3,89.7,-0.1,1365
109/02/17,854964,76516660,89.6,89.8,89.2,89.6,-0.1,617
109/02/18,1361651,121522158,89.2,89.6,89.1,89.1,-0.5,959
109/02/19,2002575,179924112,89.6,90.2,89.2,89.7,0.6,1545
109/02/20,1484753,133602570,90.2,90.5,89.6,89.6,-0.1,1069
109/02/21,2046254,182338830,89.6,89.9,88.7,89.0,-0.6,1503
109/02/24,2939770,259073438,88.3,88.9,87.9,88.0,-1.0,1956
109/02/25,1669424,146086512,87.1,87.8,87.0,87.6,-0.4,1290
109/02/26,3113811,270891255,87.0,87.2,86.6,87.0,-0.6,1863
109/02/27,4623311,399033278,86.8,86.9,85.9,86.1,-0.9,2390
109/03/02,4687853,398267619,84.1,85.6,83.9,85.0,-1.1,2543
109/03/03,2633548,226246584,85.6,86.6,85.3,86.4,1.4,1821
109/03/04,3950510,346833875,86.2,88.5,86.2,88.1,1.7,2487
109/03/05,2331227,206351303,88.4,88.7,88.2,88.5,0.4,1831
109/03/06,3509021,304528720,88.4,88.4,86.3,87.1,-1.4,2331
109/03/09,11045984,923108349,84.3,84.7,82.9,82.9,-4.2,6818
109/03/10,5971252,484517516,80.0,82.7,80.0,81.6,-1.3,3964
109/03/11,5171993,419292712,82.0,82.1,80.1,80.7,-0.9,3352
109/03/12,7034575,549232663,81.1,81.1,77.1,77.1,-3.6,4495
109/03/13,11672985,829850890,72.9,72.9,70.0,72.9,-4.2,6094
109/03/16,8222876,579568652,73.4,73.4,70.0,70.0,-2.9,5446
109/03/17,7730660,530230416,67.9,69.7,67.5,69.4,-0.6,4229
109/03/18,7848301,537013960,68.9,69.0,67.8,68.2,-1.2,4706
109/03/19,8171642,548265816,67.0,68.8,66.1,67.3,-0.9,4537
109/03/20,7613008,540982152,70.0,72.4,70.0,71.5,4.2,4351
109/03/23,4411148,313936811,69.5,72.6,68.4,71.7,0.2,2779
109/03/24,6318146,485535869,74.7,78.0,74.0,77.4,5.7,3664
109/03/25,4835301,382376133,79.4,79.8,78.0,78.5,1.1,2975
109/03/26,4386153,347322269,79.2,79.8,77.2,79.7,1.2,2607
109/03/27,4447573,356116540,80.8,80.9,79.3,80.0,0.3,2673
109/03/30,4886097,386453006,77.8,81.0,76.2,80.6,0.6,2747
109/03/31,5256895,426743836,80.7,81.9,80.4,81.4,0.8,2338
109/04/01,6144221,485516980,80.5,80.7,78.0,78.0,-3.4,4455
109/04/06,6549494,523270014,81.0,82.9,78.3,80.4,2.4,4162
109/04/07,4531835,367221375,81.3,82.0,80.1,81.5,1.1,3022
109/04/08,4611245,377195235,81.0,82.3,80.7,82.3,0.8,2856
109/04/09,3841591,315001710,82.3,82.7,81.5,81.6,-0.7,2791
109/04/10,2266467,186173760,81.7,82.8,81.4,82.3,0.7,1559
109/04/13,2751862,224201327,82.2,82.2,81.1,81.1,-1.2,1729
109/04/14,3075367,251434654,81.2,82.8,81.1,82.0,0.9,1918
109/04/15,4177480,344098440,82.2,83.5,81.6,82.9,0.9,2975
109/04/16,3949006,322923290,82.0,82.6,81.0,82.1,-0.8,2429
109/04/17,4412494,367948636,82.5,84.9,82.5,82.6,0.5,2746
109/04/20,2640242,216371983,82.5,82.5,81.7,81.7,-0.9,1623
109/04/21,5719933,456147218,80.8,81.1,78.2,79.5,-2.2,3969
109/04/22,3173146,250213149,78.8,80.0,77.8,80.0,0.5,2271
109/04/23,3347385,268838095,80.0,81.0,79.2,80.8,0.8,1954
109/04/24,2817685,226843170,79.9,81.0,79.6,81.0,0.2,1919
109/04/27,5038889,412196178,81.2,82.5,80.6,81.9,0.9,3127
109/04/28,3044441,248176275,82.0,82.1,81.2,81.3,-0.6,1969
109/04/29,7142105,592348520,81.5,84.0,81.5,83.7,2.4,4314
109/04/30,11768238,1037106400,83.9,90.3,83.9,89.7,6.0,7264
109/05/04,7487436,647266332,85.2,87.8,85.0,86.4,-3.3,4490
109/05/05,5456768,473302495,88.1,88.8,86.0,86.0,-0.4,3219
109/05/06,6076754,518955055,86.4,86.7,84.5,85.0,-1.0,3855
109/05/07,6831999,578473415,84.1,86.0,84.1,84.4,-0.6,4637
109/05/08,9146377,801738604,85.9,88.6,85.8,88.3,3.9,6421
109/05/11,5811998,519988304,89.8,90.2,88.8,88.9,0.6,4128
109/05/12,6551249,567287876,87.5,88.0,86.0,86.5,-2.4,3802
109/05/13,4228323,364510676,86.0,87.6,85.1,87.6,1.1,2748
109/05/14,5087281,440949868,86.8,87.8,85.9,86.7,-0.9,2414
109/05/15,4897663,425654481,87.5,87.7,86.4,86.4,-0.3,2092
109/05/18,7880405,699734011,87.4,90.0,87.0,89.3,2.9,4664
109/05/19,12436669,1154721182,92.3,95.0,91.5,92.1,2.8,7321
109/05/20,4240366,388479861,93.0,93.0,91.0,91.0,-1.1,2629
109/05/21,4850400,445874600,91.5,93.0,91.3,92.0,1.0,2945
109/05/22,5980182,541123018,91.6,91.6,90.0,90.0,-2.0,3506
109/05/25,4426758,392169064,89.9,90.0,88.0,89.0,-1.0,2838
109/05/26,3503545,314071269,89.1,90.1,89.0,89.6,0.6,2099
109/05/27,3093410,276301390,90.0,90.5,88.4,89.0,-0.6,2018
109/05/28,4994318,440771002,89.0,89.4,87.7,87.9,-1.1,2854
109/05/29,11900466,1043785699,87.3,88.6,87.2,87.7,-0.2,2516
109/06/01,5919106,531852740,89.0,90.4,88.8,89.9,+2.20,3742
109/06/02,3603919,324545466,90.0,91.1,89.3,90.3,+0.40,2459
109/06/03,10178826,942518318,91.8,93.9,91.6,93.5,+3.20,6944
109/06/04,6246406,584224157,94.5,94.5,92.6,93.5, 0.00,3282
109/06/05,5414433,509515802,93.5,94.6,93.0,94.3,+0.80,3177
109/06/08,4904864,467608780,95.3,95.9,94.7,95.0,+0.70,2737
109/06/09,5400477,517182492,95.2,96.3,94.6,96.0,+1.00,2975
109/06/10,4859369,468633410,96.2,97.0,95.9,96.3,+0.30,2987
109/06/11,7499302,703396827,95.2,95.7,92.4,93.0,-3.30,4470
109/06/12,7739869,700037304,90.0,91.0,89.2,91.0,-2.00,4983
109/06/15,4778057,432056255,90.5,91.4,90.0,90.0,-1.00,2620
109/06/16,7261770,660612568,90.5,91.9,90.3,90.8,+0.80,4673
109/06/17,6331259,562545400,88.0,89.5,87.9,89.2,X0.00,3922
