日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,16555404,161010616,9.75,9.77,9.71,9.72,-0.01,3799
109/01/03,15690211,152665592,9.75,9.76,9.7,9.76,0.04,3507
109/01/06,21281614,205839966,9.72,9.72,9.65,9.65,-0.11,5047
109/01/07,15865247,153194043,9.66,9.69,9.64,9.65,0.0,3500
109/01/08,26540391,254262819,9.63,9.64,9.55,9.56,-0.09,5410
109/01/09,16262421,156439415,9.57,9.65,9.57,9.63,0.07,2962
109/01/10,28226750,275097446,9.76,9.77,9.71,9.74,0.11,5377
109/01/13,25986374,254954834,9.79,9.84,9.79,9.83,0.09,4731
109/01/14,24806867,244743267,9.85,9.89,9.83,9.88,0.05,5298
109/01/15,18578549,183056736,9.88,9.89,9.82,9.84,-0.04,4176
109/01/16,11100359,109216455,9.85,9.86,9.82,9.85,0.01,2685
109/01/17,18316774,180406848,9.87,9.88,9.83,9.85,0.0,3419
109/01/20,20850469,205273678,9.85,9.86,9.81,9.84,-0.01,4311
109/01/30,87225929,819258477,9.5,9.52,9.25,9.26,-0.58,18108
109/01/31,36248045,338163878,9.26,9.44,9.26,9.29,0.03,7233
109/02/03,38808035,355850587,9.15,9.23,9.1,9.23,-0.06,7815
109/02/04,26169454,243127732,9.23,9.38,9.19,9.29,0.06,6352
109/02/05,21668332,201202693,9.29,9.33,9.2,9.33,0.04,4555
109/02/06,22418366,211435868,9.34,9.49,9.34,9.49,0.16,4649
109/02/07,17108669,160622449,9.43,9.45,9.35,9.35,-0.14,4826
109/02/10,19690677,182962788,9.29,9.33,9.23,9.31,-0.04,4028
109/02/11,16173863,151826130,9.32,9.44,9.32,9.36,0.05,3748
109/02/12,19053392,178524327,9.34,9.39,9.34,9.35,-0.01,4604
109/02/13,20984908,196830263,9.36,9.4,9.36,9.4,0.05,4473
109/02/14,11276957,105870192,9.41,9.41,9.37,9.41,0.01,3392
109/02/17,8489605,79519009,9.39,9.39,9.36,9.36,-0.05,1993
109/02/18,8936889,83702250,9.36,9.38,9.35,9.37,0.01,2122
109/02/19,14008874,131796900,9.38,9.45,9.36,9.41,0.04,3398
109/02/20,17346314,163672352,9.45,9.47,9.41,9.41,0.0,3664
109/02/21,15743877,147610567,9.4,9.44,9.36,9.36,-0.05,3647
109/02/24,27474949,255067311,9.31,9.32,9.26,9.3,-0.06,6450
109/02/25,23339239,215765266,9.22,9.28,9.21,9.24,-0.06,6966
109/02/26,29219715,268809138,9.18,9.24,9.15,9.21,-0.03,5673
109/02/27,36213665,332483977,9.21,9.22,9.16,9.16,-0.05,6191
109/03/02,30861573,280277207,9.01,9.16,9.01,9.1,-0.06,7342
109/03/03,24646926,226842136,9.16,9.28,9.13,9.17,0.07,4837
109/03/04,20163073,186508476,9.28,9.28,9.2,9.26,0.09,3102
109/03/05,21234186,198340647,9.37,9.37,9.3,9.36,0.1,3684
109/03/06,29791024,275050199,9.36,9.36,9.17,9.18,-0.18,5916
109/03/09,51531508,466428930,9.11,9.12,9.01,9.03,-0.15,9918
109/03/10,51230060,459558583,8.9,9.03,8.9,9.0,-0.03,12010
109/03/11,38163507,342985123,9.0,9.04,8.94,8.97,-0.03,9442
109/03/12,58905732,508700498,8.9,8.91,8.51,8.56,-0.41,13473
109/03/13,87887288,699112440,7.71,8.39,7.71,8.29,-0.27,14149
109/03/16,44385543,355252295,8.18,8.24,7.92,7.93,-0.36,8937
109/03/17,54101057,415217875,7.63,7.88,7.6,7.6,-0.33,10809
109/03/18,59718807,451452491,7.61,7.65,7.5,7.5,-0.1,9449
