日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,398147,2010990735,5055.0,5090.0,5015.0,5030.0,30.0,512
109/01/03,892399,4464445050,5105.0,5155.0,4875.0,4880.0,-150.0,940
109/01/06,1276386,6039163500,4780.0,4865.0,4680.0,4695.0,-185.0,1398
109/01/07,856521,4041020800,4740.0,4785.0,4640.0,4740.0,45.0,913
109/01/08,510126,2425747320,4700.0,4820.0,4670.0,4785.0,45.0,586
109/01/09,522955,2536195801,4870.0,4880.0,4815.0,4865.0,80.0,569
109/01/10,1085357,5440066065,4975.0,5085.0,4935.0,5065.0,200.0,1385
109/01/13,700625,3547953125,5150.0,5165.0,4990.0,5050.0,-15.0,894
109/01/14,801226,4124328900,5110.0,5210.0,5095.0,5180.0,130.0,960
109/01/15,877682,4419747490,5130.0,5145.0,4980.0,4985.0,-195.0,1032
109/01/16,735534,3667161020,4965.0,5040.0,4895.0,5015.0,30.0,818
109/01/17,576186,2891169360,5055.0,5075.0,4970.0,4985.0,-30.0,508
109/01/20,444325,2215860750,5000.0,5015.0,4965.0,4975.0,-10.0,439
109/01/30,1222512,5857681040,4825.0,4935.0,4665.0,4710.0,-265.0,1771
109/01/31,546153,2625455885,4810.0,4830.0,4755.0,4805.0,95.0,781
109/02/03,699133,3249466750,4635.0,4700.0,4550.0,4700.0,-105.0,854
109/02/04,1205412,5828181620,4750.0,4925.0,4750.0,4835.0,135.0,1194
109/02/05,778926,3773812580,4900.0,4910.0,4785.0,4830.0,-5.0,953
109/02/06,642861,3085067250,4800.0,4855.0,4725.0,4845.0,15.0,862
109/02/07,523735,2489992425,4780.0,4800.0,4715.0,4755.0,-90.0,816
109/02/10,707517,3312172995,4630.0,4750.0,4575.0,4750.0,-5.0,867
109/02/11,503406,2373083200,4720.0,4755.0,4690.0,4690.0,-60.0,713
109/02/12,483132,2318883880,4700.0,4840.0,4700.0,4840.0,150.0,625
109/02/13,410633,1996312895,4855.0,4920.0,4810.0,4820.0,-20.0,578
109/02/14,303335,1465874700,4820.0,4875.0,4810.0,4820.0,0.0,450
109/02/17,408355,1957534975,4800.0,4845.0,4750.0,4845.0,25.0,526
109/02/18,709696,3335825760,4750.0,4760.0,4630.0,4630.0,-215.0,880
109/02/19,526860,2480450220,4675.0,4760.0,4635.0,4725.0,95.0,594
109/02/20,325278,1538168820,4780.0,4795.0,4685.0,4690.0,-35.0,705
109/02/21,376714,1779319360,4700.0,4765.0,4670.0,4740.0,50.0,493
109/02/24,577713,2667764755,4640.0,4685.0,4595.0,4610.0,-130.0,809
109/02/25,492128,2269968280,4580.0,4650.0,4570.0,4630.0,20.0,659
109/02/26,689395,3167392800,4575.0,4650.0,4540.0,4580.0,-50.0,737
109/02/27,875817,3940082625,4600.0,4625.0,4430.0,4430.0,-150.0,1312
109/03/02,807494,3563373660,4400.0,4465.0,4365.0,4380.0,-50.0,1197
109/03/03,823643,3775196005,4555.0,4625.0,4550.0,4580.0,200.0,1003
109/03/04,724862,3305058321,4605.0,4615.0,4510.0,4530.0,-50.0,733
109/03/05,407933,1879697889,4620.0,4630.0,4595.0,4600.0,70.0,515
109/03/06,457817,2100829605,4585.0,4620.0,4565.0,4565.0,-35.0,627
109/03/09,613727,2724039245,4480.0,4495.0,4400.0,4405.0,-160.0,811
109/03/10,715738,3161001585,4365.0,4530.0,4340.0,4490.0,85.0,937
109/03/11,675782,3038755659,4500.0,4555.0,4385.0,4385.0,-105.0,1007
109/03/12,1583912,6452953000,4170.0,4190.0,3970.0,3980.0,-405.0,2003
109/03/13,1581714,6007878840,3620.0,4060.0,3620.0,4060.0,80.0,1869
109/03/16,1176019,4539706250,3985.0,4020.0,3710.0,3725.0,-335.0,1634
109/03/17,1191306,4479107500,3700.0,3850.0,3650.0,3735.0,10.0,1429
109/03/18,1188034,4403957570,3760.0,3815.0,3600.0,3600.0,-135.0,1567
109/03/19,2293653,7913438575,3600.0,3645.0,3240.0,3250.0,-350.0,2712
109/03/20,1518998,5379717850,3570.0,3575.0,3420.0,3575.0,325.0,1716
109/03/23,1037319,3590603525,3400.0,3630.0,3350.0,3450.0,-125.0,1246
109/03/24,952309,3500147485,3640.0,3780.0,3600.0,3665.0,215.0,1301
109/03/25,1179756,4627044833,3890.0,3980.0,3850.0,3890.0,225.0,1542
109/03/26,869893,3394642535,3925.0,3995.0,3770.0,3995.0,105.0,1125
109/03/27,1011738,4055486060,4100.0,4170.0,3870.0,3870.0,-125.0,1318
109/03/30,803308,3030115400,3775.0,3810.0,3710.0,3785.0,-85.0,960
109/03/31,835722,3211604720,3870.0,3895.0,3810.0,3830.0,45.0,1051
109/04/01,509854,1931728120,3830.0,3840.0,3760.0,3760.0,-70.0,760
109/04/06,677040,2606584400,3880.0,3885.0,3800.0,3860.0,100.0,844
109/04/07,657956,2589230680,3975.0,3990.0,3890.0,3890.0,30.0,729
109/04/08,345706,1356423700,3900.0,3950.0,3890.0,3950.0,60.0,862
109/04/09,1014202,3911638760,3955.0,3995.0,3780.0,3800.0,-150.0,1099
109/04/10,1160077,4324834520,3800.0,3800.0,3670.0,3685.0,-115.0,1366
109/04/13,605191,2234298610,3665.0,3735.0,3655.0,3685.0,0.0,936
109/04/14,705331,2674539385,3740.0,3835.0,3725.0,3815.0,130.0,853
109/04/15,838432,3204301306,3835.0,3860.0,3780.0,3800.0,-15.0,892
109/04/16,653613,2460917945,3750.0,3810.0,3725.0,3725.0,-75.0,1001
109/04/17,1520529,5836930379,3850.0,3870.0,3785.0,3850.0,125.0,1661
109/04/20,650830,2516876060,3880.0,3895.0,3820.0,3885.0,35.0,768
109/04/21,949112,3570330000,3855.0,3860.0,3700.0,3700.0,-185.0,1236
109/04/22,600134,2208579820,3700.0,3730.0,3620.0,3680.0,-20.0,787
109/04/23,597083,2233197910,3770.0,3775.0,3705.0,3740.0,60.0,738
109/04/24,433712,1618244840,3740.0,3760.0,3680.0,3740.0,0.0,523
109/04/27,719386,2754065524,3810.0,3860.0,3785.0,3860.0,120.0,1048
109/04/28,700553,2711986424,3910.0,3910.0,3835.0,3860.0,0.0,798
109/04/29,1035377,4072834150,3880.0,3975.0,3860.0,3940.0,80.0,1459
109/04/30,1130697,4595294670,4000.0,4120.0,3985.0,4110.0,170.0,1685
109/05/04,1104296,4300384400,3915.0,3950.0,3870.0,3875.0,-235.0,1636
109/05/05,632392,2501190360,3930.0,3990.0,3910.0,3960.0,85.0,918
109/05/06,784766,3141786450,3905.0,4075.0,3875.0,4075.0,115.0,1168
109/05/07,536919,2199814520,4095.0,4150.0,4055.0,4070.0,-5.0,793
109/05/08,1363008,5755351020,4180.0,4325.0,4135.0,4225.0,155.0,1671
109/05/11,611528,2584607600,4265.0,4285.0,4190.0,4200.0,-25.0,1094
109/05/12,441878,1825726750,4160.0,4180.0,4085.0,4110.0,-90.0,660
109/05/13,544031,2243564115,4070.0,4195.0,4040.0,4195.0,85.0,826
109/05/14,439232,1817833520,4165.0,4195.0,4100.0,4110.0,-85.0,895
109/05/15,605343,2490521010,4150.0,4190.0,4060.0,4065.0,-45.0,851
109/05/18,1076643,4218251990,3940.0,3990.0,3860.0,3860.0,-205.0,1402
109/05/19,922449,3591946098,3930.0,3945.0,3845.0,3845.0,-15.0,1425
109/05/20,662613,2581028177,3850.0,3935.0,3850.0,3870.0,25.0,709
109/05/21,419661,1648920950,3920.0,3955.0,3905.0,3930.0,60.0,624
109/05/22,512239,1974979930,3910.0,3930.0,3820.0,3840.0,-90.0,974
109/05/25,415062,1587519320,3880.0,3880.0,3770.0,3835.0,-5.0,770
109/05/26,561716,2199350360,3885.0,3935.0,3875.0,3925.0,90.0,626
109/05/27,663648,2586786819,3940.0,3940.0,3860.0,3880.0,-45.0,898
109/05/28,431477,1670248605,3935.0,3935.0,3820.0,3830.0,-50.0,760
109/05/29,669334,2564075910,3840.0,3855.0,3805.0,3835.0,5.0,760
109/06/01,1126489,4475620450,3880.0,4070.0,3865.0,4065.0,230.0,1517
109/06/02,1012554,4192348840,4095.0,4205.0,4060.0,4085.0,20.0,1399
109/06/03,1191133,5062081296,4200.0,4300.0,4185.0,4270.0,185.0,1530
109/06/04,553383,2366311260,4320.0,4330.0,4230.0,4240.0,-30.0,955
109/06/05,602101,2577909250,4345.0,4345.0,4245.0,4270.0,30.0,978
109/06/08,1141735,5027647675,4330.0,4445.0,4290.0,4420.0,150.0,1684
109/06/09,570524,2505050120,4425.0,4445.0,4365.0,4390.0,-30.0,997
109/06/10,530291,2341527490,4415.0,4455.0,4380.0,4400.0,10.0,948
109/06/11,913258,3902146180,4370.0,4370.0,4205.0,4210.0,-190.0,1709
109/06/12,755756,3122057400,4085.0,4180.0,4080.0,4140.0,-70.0,1108
109/06/15,501860,2080766227,4150.0,4180.0,4100.0,4120.0,-20.0,894
109/06/16,569177,2408313402,4245.0,4280.0,4185.0,4195.0,75.0,761
109/06/17,455035,1906562887,4245.0,4255.0,4155.0,4160.0,-35.0,608
109/06/18,1160737,4707394070,4170.0,4170.0,4015.0,4050.0,-110.0,1226
109/06/19,887969,3603030710,4060.0,4100.0,4025.0,4055.0,5.0,955
109/06/22,621089,2500996340,4070.0,4075.0,3990.0,4020.0,-35.0,883
109/06/23,773527,3121879080,4095.0,4110.0,4000.0,4010.0,-10.0,1206
109/06/24,935716,3759323517,4050.0,4070.0,3990.0,4010.0,0.0,1123
109/06/29,1211513,4836051140,4020.0,4050.0,3940.0,3940.0,-70.0,1711
109/06/30,1094663,4420587049,4010.0,4085.0,3995.0,4085.0,145.0,1389
109/07/01,929311,3885331200,4135.0,4245.0,4125.0,4200.0,115.0,1278
109/07/02,711228,3037832931,4280.0,4310.0,4230.0,4245.0,45.0,1014
109/07/03,805974,3469427550,4295.0,4330.0,4250.0,4325.0,80.0,1347
109/07/06,1211247,5312460505,4420.0,4435.0,4315.0,4410.0,85.0,1744
109/07/07,1011784,4469273520,4440.0,4450.0,4355.0,4405.0,-5.0,1463
109/07/08,833870,3648353850,4410.0,4410.0,4350.0,4355.0,-50.0,1338
109/07/09,868426,3855709680,4405.0,4475.0,4405.0,4430.0,75.0,1283
109/07/10,2847667,11521489180,4075.0,4140.0,4000.0,4010.0,-420.0,3947
109/07/13,1009902,4024093000,4050.0,4050.0,3960.0,3960.0,-50.0,1629
109/07/14,700052,2795720600,3955.0,4030.0,3925.0,4020.0,60.0,1005
109/07/15,596590,2417117450,4085.0,4095.0,4010.0,4015.0,-5.0,849
109/07/16,417238,1673266520,4050.0,4055.0,3990.0,4000.0,-15.0,817
109/07/17,275519,1105141380,4040.0,4050.0,3995.0,3995.0,-5.0,727
109/07/20,300239,1204405560,4005.0,4030.0,3980.0,4010.0,15.0,574
109/07/21,526014,2144542680,4040.0,4095.0,4040.0,4090.0,80.0,782
109/07/22,524628,2144149100,4095.0,4135.0,4025.0,4045.0,-45.0,897
109/07/23,1700474,6668813190,4045.0,4050.0,3850.0,3875.0,-170.0,2548
109/07/24,1318798,5048043370,3865.0,3870.0,3790.0,3800.0,-75.0,2479
109/07/27,630838,2409576300,3840.0,3850.0,3790.0,3815.0,15.0,1457
109/07/28,855590,3334250750,3835.0,3960.0,3830.0,3910.0,95.0,1547
109/07/29,619213,2395532180,3950.0,3955.0,3835.0,3850.0,-60.0,1795
109/07/30,411035,1579504750,3885.0,3885.0,3810.0,3825.0,-25.0,1329
109/07/31,409393,1570798050,3845.0,3875.0,3825.0,3825.0,0.0,1130
109/08/03,736985,2812512625,3850.0,3865.0,3800.0,3800.0,-25.00,1461
109/08/04,423336,1621130200,3830.0,3855.0,3805.0,3815.0,+15.00,1201
109/08/05,479541,1851190310,3850.0,3895.0,3815.0,3895.0,+80.00,852
109/08/06,2116091,8780379935,4130.0,4200.0,4080.0,4160.0,+265.00,2876
109/08/07,812563,3320942390,4180.0,4185.0,4035.0,4035.0,-125.00,1281
109/08/10,969353,3890641664,4060.0,4075.0,3960.0,4000.0,-35.00,1358
109/08/11,646332,2525444800,3925.0,3960.0,3880.0,3885.0,X0.00,1530
109/08/12,482238,1879814702,3885.0,3930.0,3870.0,3900.0,+15.00,665
109/08/13,708788,2758632440,3930.0,3955.0,3850.0,3850.0,-50.00,1160
109/08/14,223904,862128350,3850.0,3875.0,3810.0,3855.0,+5.00,794
109/08/17,363235,1407832375,3835.0,3915.0,3835.0,3900.0,+45.00,626
109/08/18,1374659,5180429430,3860.0,3875.0,3705.0,3715.0,-185.00,2522
109/08/19,576976,2158604640,3730.0,3775.0,3705.0,3725.0,+10.00,1250
109/08/20,1686704,5998026210,3715.0,3720.0,3420.0,3560.0,-165.00,2729
