日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,4953219,103084899,20.75,20.85,20.75,20.85,0.1,1707
109/01/03,7364185,153510917,20.85,20.9,20.8,20.9,0.05,2711
109/01/06,7844125,163226549,20.85,20.9,20.75,20.75,-0.15,2843
109/01/07,5554129,115237048,20.75,20.8,20.7,20.75,0.0,2164
109/01/08,10980676,227046011,20.7,20.75,20.65,20.65,-0.1,4451
109/01/09,6648291,138020562,20.7,20.85,20.7,20.75,0.1,2141
109/01/10,6829123,142283376,20.8,20.9,20.8,20.85,0.1,2189
109/01/13,11666627,244473317,20.9,21.0,20.85,21.0,0.15,3268
109/01/14,10673666,224428476,21.0,21.05,21.0,21.05,0.05,3625
109/01/15,12112431,255620790,21.05,21.15,21.05,21.15,0.1,3383
109/01/16,5096782,107686270,21.15,21.15,21.1,21.15,0.0,1958
109/01/17,7554701,160169445,21.15,21.25,21.15,21.25,0.1,2549
109/01/20,13973120,299072793,21.25,21.5,21.25,21.5,0.25,3977
109/01/30,47020672,976016903,20.65,20.95,20.6,20.6,-0.9,18344
109/01/31,23589563,491330819,20.6,20.95,20.6,20.8,0.2,6463
109/02/03,26627024,547489147,20.5,20.7,20.35,20.7,-0.1,8824
109/02/04,18608143,387173212,20.7,20.95,20.65,20.85,0.15,4503
109/02/05,15059216,315051066,20.9,21.05,20.65,21.0,0.15,3904
109/02/06,14543369,307368281,21.05,21.2,21.0,21.2,0.2,3074
109/02/07,16672311,352042056,21.05,21.2,21.0,21.2,0.0,3599
109/02/10,11321087,238859667,21.0,21.2,20.95,21.2,0.0,2899
109/02/11,11031954,234376419,21.2,21.3,21.2,21.25,0.05,2886
109/02/12,12300492,260852859,21.2,21.3,21.15,21.15,-0.1,3890
109/02/13,8865245,188123239,21.15,21.25,21.15,21.25,0.1,2724
109/02/14,6688493,141983665,21.15,21.3,21.15,21.3,0.05,2218
109/02/17,7735583,164322708,21.15,21.3,21.15,21.3,0.0,2865
109/02/18,8102476,172287152,21.2,21.35,21.15,21.35,0.05,2448
109/02/19,12037040,257986138,21.3,21.5,21.3,21.5,0.15,3635
109/02/20,15044317,323509562,21.5,21.65,21.35,21.4,-0.1,4732
109/02/21,12019098,256172889,21.4,21.5,21.25,21.25,-0.15,3980
109/02/24,16222527,341909903,21.1,21.15,21.0,21.05,-0.2,6354
109/02/25,14650563,306781873,20.9,21.0,20.85,20.95,-0.1,5627
109/02/26,17312617,361293966,20.85,20.95,20.8,20.85,-0.1,5156
109/02/27,19641671,409749110,20.8,20.95,20.8,20.95,0.1,5381
109/03/02,28893006,596001533,20.55,20.75,20.55,20.6,-0.35,10040
109/03/03,13811923,286491686,20.8,20.85,20.65,20.7,0.1,4953
109/03/04,10701874,222133858,20.65,20.85,20.6,20.85,0.15,2666
109/03/05,6947055,145448334,20.85,21.0,20.85,21.0,0.15,2208
109/03/06,15823204,328145994,20.95,20.95,20.65,20.7,-0.3,6047
109/03/09,39310113,803245572,20.6,20.6,20.35,20.35,-0.35,14650
109/03/10,33957507,683084285,20.0,20.35,20.0,20.3,-0.05,10070
109/03/11,20454716,415425318,20.3,20.45,20.2,20.3,0.0,7025
109/03/12,56459112,1116590027,20.1,20.1,19.6,19.6,-0.7,22971
109/03/13,69977173,1288851987,18.7,19.1,18.05,18.95,-0.65,24216
109/03/16,46237829,850538735,18.65,18.8,18.15,18.15,-0.8,17755
109/03/17,64774594,1131159411,17.25,17.8,17.25,17.35,-0.8,18294
109/03/18,47781712,821741554,17.35,17.4,17.1,17.1,-0.25,14441
109/03/19,78667218,1269830414,16.6,16.65,15.85,16.05,-1.05,23329
109/03/20,60350397,1038356879,16.3,17.65,16.3,17.4,1.35,17621
109/03/23,54331838,895959673,16.55,16.9,16.0,16.5,-0.9,14408
109/03/24,43996043,769555845,17.25,17.65,17.2,17.4,0.9,12942
109/03/25,45341391,823710231,18.0,18.35,18.0,18.15,0.75,12832
109/03/26,26498965,480758456,18.05,18.3,17.95,18.15,0.0,7147
109/03/27,36958724,684010821,18.5,18.7,18.3,18.4,0.25,9962
109/03/30,24594249,447997596,18.1,18.45,17.9,18.2,-0.2,5988
109/03/31,25916670,473963799,18.35,18.4,18.1,18.35,0.15,5880
109/04/01,17817311,323747711,18.3,18.3,18.1,18.1,-0.25,5499
109/04/06,23605010,428314963,18.15,18.3,18.0,18.3,0.2,5080
109/04/07,22105644,407939210,18.5,18.55,18.35,18.5,0.2,5997
109/04/08,23126188,428843708,18.5,18.65,18.4,18.5,0.0,5984
109/04/09,18280072,341651786,18.55,18.85,18.5,18.75,0.25,5393
109/04/10,20875550,397768381,18.8,19.2,18.75,19.15,0.4,5951
109/04/13,15811057,301541809,19.2,19.2,18.9,19.05,-0.1,4838
109/04/14,27218214,530692482,19.05,19.7,19.05,19.65,0.6,6769
109/04/15,29739559,593428110,19.7,20.05,19.7,20.05,0.4,9094
109/04/16,21384268,424611210,19.8,19.95,19.75,19.85,-0.2,5800
109/04/17,23569000,471942255,20.05,20.3,19.85,19.9,0.05,6031
109/04/20,14089701,279008945,19.85,19.9,19.65,19.85,-0.05,4438
109/04/21,34975079,677363705,19.6,19.7,19.15,19.2,-0.65,11468
109/04/22,22436561,426756580,18.9,19.15,18.85,19.1,-0.1,6461
109/04/23,20977149,401169151,19.1,19.3,19.0,19.05,-0.05,5414
109/04/24,16290963,310679632,19.0,19.2,19.0,19.0,-0.05,4416
109/04/27,16973552,330718097,19.3,19.6,19.25,19.5,0.5,3977
109/04/28,13268030,261672189,19.65,19.8,19.6,19.8,0.3,3306
109/04/29,21625950,431783650,19.8,20.05,19.8,20.0,0.2,5422
