日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,524740,157247500,303.0,305.0,298.0,298.5,-3.5,478
109/01/03,325058,97768400,301.5,302.0,298.5,301.0,2.5,332
109/01/06,225214,67319486,298.0,301.0,298.0,298.5,-2.5,204
109/01/07,352659,106025200,298.5,302.0,298.5,300.5,2.0,310
109/01/08,355889,106297862,302.5,302.5,295.0,299.0,-1.5,288
109/01/09,493587,150231239,302.5,307.0,302.0,305.0,6.0,443
109/01/10,430018,130844430,305.0,307.5,303.0,305.0,0.0,356
109/01/13,345247,106286195,307.0,309.5,305.5,308.5,3.5,339
109/01/14,400064,123720212,308.5,310.0,307.5,310.0,1.5,326
109/01/15,612503,189954676,308.5,312.0,306.0,311.0,1.0,527
109/01/16,542527,168393127,309.0,312.0,308.0,310.5,-0.5,504
109/01/17,933739,293954785,312.5,318.0,312.0,316.0,5.5,701
109/01/20,685049,216010358,314.5,318.0,314.0,314.5,-1.5,526
109/01/30,1675231,497612721,310.0,310.0,288.0,290.0,-24.5,1418
109/01/31,794049,233224325,297.0,299.0,291.0,291.0,1.0,627
109/02/03,834522,247014247,294.0,301.5,291.5,295.0,4.0,734
109/02/04,869603,262438709,300.0,304.0,298.0,303.0,8.0,690
109/02/05,393897,119519688,304.0,305.0,298.5,304.0,1.0,345
109/02/06,556639,170590395,305.5,308.0,304.5,306.0,2.0,337
109/02/07,741213,226141539,303.0,308.5,301.5,305.0,-1.0,657
109/02/10,456014,138662742,303.0,307.5,301.0,303.0,-2.0,401
109/02/11,556427,168335167,303.0,304.0,301.0,302.5,-0.5,502
109/02/12,550601,170016108,305.0,312.0,303.0,309.0,6.5,488
109/02/13,660124,204422816,307.0,311.0,307.0,311.0,2.0,579
109/02/14,400213,124179391,309.5,312.0,308.0,309.0,-2.0,347
109/02/17,480871,149832510,306.5,314.0,306.0,312.0,3.0,436
109/02/18,430781,133252610,309.5,311.0,308.0,310.0,-2.0,385
109/02/19,475311,147655503,310.0,314.0,309.0,309.5,-0.5,389
109/02/20,393114,121414662,313.0,313.5,306.5,306.5,-3.0,364
109/02/21,308728,94268173,305.5,308.0,303.5,303.5,-3.0,300
109/02/24,474761,141119517,298.0,301.0,295.0,297.0,-6.5,437
109/02/25,353834,105552700,293.5,302.0,293.5,299.0,2.0,310
109/02/26,1086291,320526136,293.5,300.5,292.5,296.0,-3.0,915
109/02/27,941148,277733432,292.5,298.5,292.5,294.5,-1.5,605
109/03/02,2143000,609671340,288.0,292.5,280.5,281.0,-13.5,1685
109/03/03,988116,283718256,284.5,291.0,284.5,291.0,10.0,741
109/03/04,725415,213411755,290.0,299.0,289.5,297.0,6.0,514
109/03/05,622824,186202728,297.0,302.0,296.0,296.5,-0.5,542
109/03/06,810827,236727138,296.0,296.0,290.5,291.5,-5.0,567
109/03/09,1569863,449448229,290.0,291.0,282.0,282.5,-9.0,1201
109/03/10,2232698,609297940,280.0,280.5,269.5,275.5,-7.0,1547
109/03/11,1709165,482358585,286.0,290.0,275.5,277.0,1.5,1111
109/03/12,1961065,525835225,271.0,275.0,261.0,264.0,-13.0,1545
109/03/13,3392788,842381556,239.0,266.0,238.0,261.5,-2.5,2406
109/03/16,1964887,485485880,260.0,263.5,238.0,238.0,-23.5,1600
109/03/17,2010245,470912565,224.5,240.5,219.0,237.5,-0.5,1535
109/03/18,2262074,553208863,235.0,250.0,235.0,241.5,4.0,1806
109/03/19,1845087,425185459,228.5,238.5,225.5,230.0,-11.5,1464
109/03/20,2169792,518855080,226.5,246.0,226.5,240.5,10.5,1507
109/03/23,1546160,365989280,227.5,244.5,227.0,234.0,-6.5,1045
109/03/24,1761247,429837274,239.0,253.0,236.5,242.0,8.0,1327
109/03/25,1076413,268319924,245.5,253.5,245.5,248.0,6.0,873
109/03/26,1288413,333351119,253.0,264.5,251.0,257.0,9.0,1099
109/03/27,1288359,331464968,269.5,271.0,249.5,252.0,-5.0,976
109/03/30,827322,203638330,245.0,249.0,242.5,246.0,-6.0,628
109/03/31,1294106,321420944,247.0,251.0,244.0,249.5,3.5,899
109/04/01,892269,219777674,247.5,249.5,244.0,244.5,-5.0,701
109/04/06,1762499,450612243,253.0,259.0,250.0,257.0,12.5,1393
109/04/07,1462092,378652644,265.0,265.0,256.5,259.0,2.0,1308
109/04/08,799375,204716000,254.5,258.0,253.5,256.0,-3.0,687
109/04/09,689258,177784190,256.5,260.5,255.0,257.5,1.5,583
109/04/10,471371,121237960,257.5,259.5,255.0,259.5,2.0,385
109/04/13,395244,102657311,259.0,262.0,257.0,258.5,-1.0,363
109/04/14,884262,233456124,260.5,266.0,259.5,265.0,6.5,609
109/04/15,733242,195913680,266.0,270.0,264.0,267.5,2.5,651
109/04/16,984238,264123284,269.0,272.0,264.5,266.5,-1.0,809
109/04/17,1420117,399513083,272.0,291.0,272.0,279.0,12.5,1281
109/04/20,929783,260697957,279.0,286.0,277.5,278.0,-1.0,838
109/04/21,1268949,340068934,275.0,277.5,265.0,265.0,-13.0,1135
109/04/22,960192,249974380,260.0,265.0,257.0,262.0,-3.0,828
109/04/23,1286430,339374950,265.5,271.5,258.0,263.0,1.0,1131
109/04/24,930883,246842700,261.5,267.5,261.5,264.5,1.5,797
109/04/27,1611614,443356710,274.0,280.0,270.0,275.0,10.5,1227
109/04/28,679900,187494800,276.0,278.0,273.0,277.0,2.0,584
109/04/29,709401,197837275,277.0,281.0,276.5,279.5,2.5,620
109/04/30,918580,258301060,279.0,284.0,277.0,284.0,4.5,741
109/05/04,1086286,296075150,269.0,275.0,269.0,272.5,-11.5,1016
109/05/05,357811,98473714,274.5,276.5,274.0,274.0,1.5,323
109/05/06,423161,115598453,274.0,276.0,270.5,272.5,-1.5,364
109/05/07,1221791,341513480,272.5,283.0,272.0,282.0,9.5,817
109/05/08,1553364,450809196,288.0,295.0,287.0,291.0,9.0,1215
109/05/11,918678,267807455,294.0,294.5,289.0,292.0,1.0,758
109/05/12,1389663,400137944,287.5,292.0,287.0,287.5,-4.5,954
109/05/13,754196,217692948,285.0,291.0,285.0,288.0,0.5,572
109/05/14,443400,125779296,286.0,287.5,282.0,283.0,-5.0,411
109/05/15,731568,204431176,285.0,285.5,276.5,278.0,-5.0,604
109/05/18,685830,191541480,275.0,282.0,275.0,279.5,1.5,522
109/05/19,815050,235294800,291.5,291.5,284.5,288.0,8.5,713
109/05/20,488940,139844367,288.0,290.0,284.0,285.0,-3.0,455
109/05/21,401149,114810114,284.5,289.0,284.5,287.0,2.0,368
109/05/22,702174,196125129,284.5,284.5,277.0,277.0,-10.0,647
109/05/25,326534,90979851,279.5,283.0,272.5,283.0,6.0,308
109/05/26,880560,254887615,285.5,291.0,284.0,290.0,7.0,780
109/05/27,405604,116618064,288.0,291.0,285.0,289.0,-1.0,377
109/05/28,1392123,408762662,291.0,299.0,288.5,294.0,5.0,1206
109/05/29,1142777,337577823,300.0,300.0,289.0,297.0,3.0,584
109/06/01,861838,256557710,300.0,301.5,294.0,294.0,-3.0,793
109/06/02,564650,166422600,294.5,298.0,292.0,294.0,0.0,497
109/06/03,863764,255788644,298.0,299.5,293.0,296.5,2.5,802
109/06/04,914517,272070566,296.5,299.5,295.5,298.0,1.5,786
109/06/05,622011,183694228,297.0,298.0,294.0,294.5,-3.5,534
109/06/08,743067,219345765,295.5,298.0,292.5,297.0,2.5,703
109/06/09,500036,147362620,297.0,297.0,293.0,295.0,-2.0,445
109/06/10,732384,215531853,294.0,296.0,293.0,294.0,-1.0,645
109/06/11,548872,162106427,295.5,298.5,292.5,294.0,0.0,475
109/06/12,581931,169162421,291.0,292.5,289.0,290.0,-4.0,521
109/06/15,651436,190328898,290.5,295.5,289.5,292.0,2.0,498
109/06/16,711367,212427672,294.0,300.5,293.0,297.5,5.5,594
109/06/17,623475,185334625,295.5,299.0,295.5,296.5,-1.0,483
109/06/18,293193,87250104,298.5,299.0,295.5,298.5,2.0,273
109/06/19,1260156,373668864,297.0,300.0,295.5,295.5,-3.0,671
109/06/22,194993,58149407,296.0,299.5,296.0,298.0,2.5,186
109/06/23,523323,155351785,299.5,300.5,295.0,295.0,-3.0,434
109/06/24,520549,153505178,296.0,298.0,294.0,294.0,-1.0,385
109/06/29,1307003,378888382,294.0,294.5,285.5,293.0,-1.0,1029
109/06/30,612156,180556488,294.5,297.0,291.5,295.5,2.5,404
109/07/01,669046,200285800,294.5,301.5,294.5,300.0,+4.50,568
109/07/02,611653,184404178,298.5,305.0,298.5,303.0,+3.00,484
109/07/03,2309121,735286160,310.0,326.0,310.0,315.5,+12.50,1885
109/07/06,1500074,485563198,320.0,328.5,316.0,328.0,+12.50,1174
109/07/07,1689910,561253840,340.0,344.0,324.0,326.0,-2.00,1388
109/07/08,1033402,335593880,324.5,326.0,323.0,325.5,-0.50,554
109/07/09,538179,177040113,326.0,333.5,326.0,328.0,+2.50,461
109/07/10,1107869,359335358,327.5,328.5,321.5,321.5,-6.50,675
109/07/13,616736,199664647,322.0,325.5,322.0,323.5,+2.00,478
109/07/14,204547,65684181,320.0,322.5,320.0,321.0,-2.50,196
109/07/15,795887,258925257,321.5,328.5,315.5,327.5,+6.50,641
109/07/16,462092,150131808,331.0,332.0,322.0,323.0,-4.50,440
109/07/17,523381,169455249,320.0,326.0,320.0,325.5,+2.50,491
109/07/20,285656,93443168,327.0,329.0,323.5,329.0,+3.50,299
109/07/21,1823514,614229662,327.5,344.5,327.0,333.0,+4.00,1603
109/07/22,805925,270954650,333.0,341.0,331.5,335.0,+2.00,688
109/07/23,902588,300568892,339.5,339.5,330.0,333.5,-1.50,744
109/07/24,804784,265479504,329.5,332.5,328.0,328.5,-5.00,718
109/07/27,815120,268575407,328.0,332.0,326.5,328.0,-0.50,723
109/07/28,941542,308145108,326.5,332.0,325.0,326.0,-2.00,811
109/07/29,691944,227164744,325.5,332.0,325.5,327.5,+1.50,573
109/07/30,2168192,743233512,337.0,346.5,337.0,345.5,+18.00,1575
109/07/31,2445847,758347417,307.0,314.5,305.0,309.0,X0.00,1554
109/08/03,2196251,675830061,309.0,312.0,305.5,307.0,-2.0,1177
109/08/04,555802,172058328,309.5,313.0,306.0,310.0,3.0,438
109/08/05,483687,149797496,314.0,314.0,308.0,310.0,0.0,474
109/08/06,1995264,600404660,307.0,307.5,296.0,300.5,-9.5,1705
109/08/07,1259907,377472321,296.5,302.0,296.5,300.0,-0.5,928
109/08/10,1047911,314616246,300.5,301.5,298.5,300.0,0.0,936
109/08/11,966135,292345905,299.0,307.0,299.0,302.0,2.0,719
109/08/12,1088417,330450353,304.0,306.0,300.5,303.0,1.0,777
109/08/13,665606,202472128,306.5,308.5,301.0,301.5,-1.5,533
109/08/14,994935,302254730,307.5,307.5,301.5,301.5,0.0,572
109/08/17,495302,151909355,304.5,308.0,303.0,307.5,6.0,466
109/08/18,1301204,405244748,307.5,315.0,306.0,312.0,4.5,902
109/08/19,737190,230756748,306.5,317.0,306.0,312.5,0.5,615
109/08/20,1759443,542831830,311.5,313.5,304.5,306.5,-6.0,1088
