日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,8890485,433140140,48.1,49.0,48.05,48.9,0.95,4391
109/01/03,9353803,455310088,49.9,49.9,48.1,48.8,-0.1,4368
109/01/06,8721686,419891979,48.5,48.5,47.9,48.3,-0.5,3638
109/01/07,8580403,413615684,48.15,48.5,47.85,48.35,0.05,3585
109/01/08,7750971,374685630,47.9,48.55,47.85,48.55,0.2,3273
109/01/09,6330170,308785176,48.55,49.0,48.5,48.95,0.4,2860
109/01/10,5072608,246529325,48.95,48.95,48.45,48.6,-0.35,1956
109/01/13,7605485,371924777,48.85,49.15,48.65,48.95,0.35,3218
109/01/14,7663581,374720243,48.9,49.05,48.75,49.0,0.05,2760
109/01/15,7897581,384291572,48.9,49.15,48.35,48.5,-0.5,2932
109/01/16,5450749,263996818,48.45,48.65,48.3,48.5,0.0,2607
109/01/17,4042780,197102895,48.6,48.95,48.5,48.85,0.35,1962
109/01/20,4890759,238200797,49.0,49.0,48.6,48.7,-0.15,2052
109/01/30,28286462,1296484683,46.3,46.7,44.7,44.9,-3.8,9267
109/01/31,17190749,780519790,45.2,45.9,45.05,45.15,0.25,7035
109/02/03,14750980,651863000,43.7,45.1,42.65,45.0,-0.15,6778
109/02/04,12717585,575641614,45.4,45.65,44.55,45.5,0.5,3837
109/02/05,11926255,539346566,45.5,45.5,44.9,45.1,-0.4,4030
109/02/06,8615760,394476805,45.2,46.05,45.2,45.95,0.85,2472
109/02/07,7168123,326534591,45.35,45.95,45.2,45.8,-0.15,3140
109/02/10,6818988,310639241,45.3,46.0,45.0,45.8,0.0,2205
109/02/11,5592624,256662315,45.7,46.0,45.5,46.0,0.2,2152
109/02/12,5974096,274898166,46.0,46.3,45.75,46.1,0.1,2206
109/02/13,7882296,365098767,46.0,46.45,45.85,46.45,0.35,2358
109/02/14,9165278,428069594,46.35,46.95,46.2,46.95,0.5,4195
109/02/17,5510177,257209012,46.6,46.95,46.35,46.95,0.0,1825
109/02/18,5737885,269788665,46.5,47.35,46.5,47.35,0.4,2498
109/02/19,4222287,199683135,47.3,47.45,47.15,47.2,-0.15,1994
109/02/20,10395368,480891977,47.0,47.2,45.85,46.15,-1.05,4460
109/02/21,8108780,372672977,46.05,46.5,45.45,46.25,0.1,3234
109/02/24,8537295,390838770,45.65,46.25,45.3,46.15,-0.1,3364
109/02/25,18606637,836261315,45.05,45.25,44.8,44.85,-1.3,6414
109/02/26,13691964,606012337,44.1,44.8,43.75,44.3,-0.55,6099
109/02/27,11306775,501900657,44.25,45.05,44.05,44.35,0.05,3536
109/03/02,15205546,665152354,43.0,44.45,43.0,43.9,-0.45,6515
109/03/03,19215183,838368557,44.15,44.5,43.1,43.1,-0.8,6799
109/03/04,7594926,329669525,43.1,43.65,43.05,43.4,0.3,3100
109/03/05,5738844,249897168,43.5,43.75,43.4,43.55,0.15,2564
109/03/06,7562483,328848946,43.55,43.7,43.25,43.65,0.1,3793
109/03/09,10254853,443496946,43.15,43.6,42.95,43.2,-0.45,4068
109/03/10,13476529,569864914,42.8,43.5,41.5,42.0,-1.2,4905
109/03/11,12100948,515645034,42.0,43.25,41.85,42.55,0.55,5646
109/03/12,15453135,643959266,42.3,42.35,41.4,41.4,-1.15,5816
109/03/13,19503092,773682622,38.7,41.2,38.65,41.0,-0.4,7761
109/03/16,13706288,548372466,41.0,41.0,39.8,39.8,-1.2,5530
109/03/17,18330938,711519261,39.65,39.8,38.25,38.25,-1.55,7766
109/03/18,10728627,408137154,38.2,38.75,37.5,37.5,-0.75,5016
109/03/19,19288242,694650971,35.55,36.95,35.2,35.65,-1.85,8452
109/03/20,13882250,528993650,36.05,39.2,36.0,39.2,3.55,6672
109/03/23,16255845,621925379,37.1,39.4,36.5,38.1,-1.1,6322
109/03/24,10985520,433968090,39.5,40.0,38.95,39.0,0.9,4290
109/03/25,7808915,309277093,39.8,40.3,39.15,39.2,0.2,4043
109/03/26,8562141,334072169,39.5,39.55,38.6,38.8,-0.4,3631
109/03/27,9776215,381815085,39.4,39.5,38.7,38.7,-0.1,4043
109/03/30,7208843,281143393,38.5,39.65,37.75,39.1,0.4,3301
109/03/31,9009076,354975332,39.15,39.65,39.15,39.4,0.3,3329
109/04/01,10980751,428112039,39.5,39.6,38.6,38.6,-0.8,4790
109/04/06,8446441,328389770,39.0,39.2,38.1,39.05,0.45,3306
109/04/07,12131291,483623294,39.4,40.3,39.3,39.9,0.85,4630
109/04/08,18093683,756367736,40.0,42.6,40.0,42.0,2.1,12573
109/04/09,9348546,390888832,42.05,42.2,41.35,42.0,0.0,4909
109/04/10,3657117,153602415,41.7,42.15,41.65,42.15,0.15,1929
109/04/13,3744404,156940431,42.0,42.05,41.6,41.9,-0.25,2034
109/04/14,8964502,381364867,41.9,43.05,41.85,42.7,0.8,4739
109/04/15,9753251,420203561,43.0,43.35,42.75,43.35,0.65,4613
109/04/16,6691404,289303265,42.8,43.65,42.65,43.25,-0.1,3698
109/04/17,10307736,447066857,43.3,43.6,43.0,43.5,0.25,4317
109/04/20,4017937,174401960,43.1,43.65,43.05,43.35,-0.15,1873
109/04/21,8294000,351948337,43.05,43.25,42.0,42.25,-1.1,3698
