日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,6752734,313641661,46.6,46.7,46.3,46.45,0.05,3707
109/01/03,10274009,479870392,46.5,46.85,46.45,46.75,0.3,3516
109/01/06,7800140,361558690,46.55,46.55,46.2,46.4,-0.35,2618
109/01/07,8345434,386139724,46.4,46.5,46.15,46.3,-0.1,2790
109/01/08,11318932,519428863,46.1,46.1,45.8,45.8,-0.5,3614
109/01/09,10746081,494261726,45.9,46.05,45.9,46.0,0.2,3823
109/01/10,11056777,512891022,46.05,46.5,46.05,46.4,0.4,4934
109/01/13,13559557,633782614,46.55,46.9,46.5,46.8,0.4,4333
109/01/14,13108152,615698696,46.9,47.05,46.85,47.0,0.2,4026
109/01/15,11321551,530204446,47.05,47.05,46.6,46.8,-0.2,3418
109/01/16,15160579,708794484,46.8,46.9,46.6,46.9,0.1,2893
109/01/17,12606769,593196043,47.0,47.15,46.9,47.15,0.25,4639
109/01/20,9469013,445779159,47.15,47.15,47.0,47.1,-0.05,3487
109/01/30,40112249,1817507269,46.0,46.05,44.6,45.0,-2.1,12091
109/01/31,14884589,671517249,45.0,45.65,44.8,45.05,0.05,4821
109/02/03,18054022,795192046,43.3,44.65,43.3,44.15,-0.9,6567
109/02/04,13436588,600472990,44.2,45.05,44.1,45.05,0.9,4206
109/02/05,9970515,450038487,45.1,45.4,44.55,45.4,0.35,3330
109/02/06,12907210,590946015,45.6,46.0,45.5,46.0,0.6,3157
109/02/07,12602855,572231691,45.4,45.7,45.2,45.4,-0.6,3657
109/02/10,11903931,535839736,44.75,45.25,44.75,45.15,-0.25,3680
109/02/11,11565457,530924522,45.8,46.0,45.75,46.0,0.85,3741
109/02/12,19505418,906755451,46.55,46.65,46.3,46.35,0.35,5633
109/02/13,12332323,568415227,46.4,46.4,45.95,46.05,-0.3,3514
109/02/14,6672300,307459908,46.0,46.15,45.95,46.15,0.1,1985
109/02/17,6536560,298990840,45.9,45.95,45.65,45.95,-0.2,2502
109/02/18,6244460,286541060,45.8,46.0,45.7,46.0,0.05,2360
109/02/19,7185602,332310771,46.0,46.4,45.9,46.35,0.35,2690
109/02/20,9498997,438012733,46.3,46.35,45.9,46.1,-0.25,2911
109/02/21,6792650,310773847,45.55,45.95,45.55,45.7,-0.4,2502
109/02/24,17144822,772578984,45.3,45.35,44.9,45.0,-0.7,6224
109/02/25,9054312,405805053,44.5,45.0,44.5,44.95,-0.05,3704
