日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,2189652,158866297,72.8,72.9,72.2,72.6,-0.2,1045
109/01/03,3781701,276041273,72.8,73.2,72.6,73.2,0.6,1963
109/01/06,2672016,195238868,73.2,73.2,72.9,73.0,-0.2,1287
109/01/07,3377914,244993853,73.0,73.0,72.1,72.6,-0.4,1454
109/01/08,3175434,227995400,72.1,72.2,71.6,71.6,-1.0,1597
109/01/09,2673269,192838068,71.6,72.5,71.6,72.4,0.8,1269
109/01/10,3274598,235843266,71.9,72.5,71.5,71.9,-0.5,1637
109/01/13,4190931,304553683,71.9,73.0,71.7,73.0,1.1,2222
109/01/14,3040300,221532136,72.8,73.0,72.5,73.0,0.0,1415
109/01/15,4187493,303725959,73.0,73.0,71.9,72.7,-0.3,2030
109/01/16,2407534,174665046,72.5,72.9,72.2,72.9,0.2,951
109/01/17,3058941,222779864,73.0,73.0,72.5,73.0,0.1,1394
109/01/20,2934054,214118696,72.9,73.2,72.6,72.8,-0.2,1691
109/01/30,13967893,973595345,69.7,71.3,68.6,68.6,-4.2,6931
109/01/31,6665272,463801480,68.8,70.0,68.8,69.7,1.1,3080
109/02/03,6893355,473172995,68.6,69.4,67.5,68.5,-1.2,3482
109/02/04,5225445,362648269,68.3,70.1,68.3,70.1,1.6,2547
109/02/05,5815108,401425395,69.5,69.6,68.7,68.9,-1.2,2778
109/02/06,5136311,359827616,69.9,70.3,69.2,70.3,1.4,2197
109/02/07,4547151,316245070,69.2,69.9,69.1,69.8,-0.5,2007
109/02/10,3963643,275401116,69.3,69.9,68.7,69.9,0.1,1741
109/02/11,2415259,168843030,69.8,70.0,69.6,70.0,0.1,1208
109/02/12,3439330,240422100,70.0,70.2,69.8,69.8,-0.2,1715
109/02/13,3395205,238337804,69.7,70.4,69.7,70.4,0.6,1589
109/02/14,2294185,161215201,70.2,70.5,70.0,70.4,0.0,969
109/02/17,1956786,136959263,70.3,70.3,69.8,70.1,-0.3,1024
109/02/18,3564381,248801992,69.9,70.1,69.3,70.1,0.0,1134
109/02/19,3912533,276560857,70.4,71.0,70.1,70.8,0.7,2013
109/02/20,3520493,246972110,70.9,70.9,69.8,70.0,-0.8,1535
109/02/21,3396245,237339093,70.0,70.5,69.6,69.8,-0.2,1700
109/02/24,5740269,396272353,69.0,69.7,68.5,68.9,-0.9,2865
109/02/25,5802458,398697102,68.8,69.0,68.5,68.5,-0.4,3283
109/02/26,9107183,617204360,68.0,68.3,67.5,67.7,-0.8,4473
109/02/27,6661116,451965966,67.6,68.1,67.6,68.1,0.4,2459
109/03/02,8497616,572979735,67.5,67.7,67.1,67.7,-0.4,4246
109/03/03,6062361,411738648,67.9,68.3,67.7,67.7,0.0,2588
109/03/04,4563197,312576116,67.7,68.8,67.7,68.8,1.1,2010
