日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,3394038,86864181,25.65,25.65,25.55,25.6,0.0,1337
109/01/03,3980508,102204075,25.65,25.85,25.55,25.7,0.1,1515
109/01/06,7107873,181032616,25.65,25.7,25.4,25.4,-0.3,2823
109/01/07,5464317,138881120,25.5,25.5,25.35,25.35,-0.05,2860
109/01/08,6292278,159521554,25.3,25.5,25.25,25.35,0.0,2107
109/01/09,4569078,116217805,25.4,25.55,25.3,25.4,0.05,1609
109/01/10,10048113,259207803,25.7,25.9,25.65,25.8,0.4,3531
109/01/13,12628898,328340498,25.9,26.1,25.8,26.05,0.25,3983
109/01/14,10005365,260317097,26.1,26.2,25.85,25.9,-0.15,3443
109/01/15,7022104,182531249,25.95,26.1,25.85,26.0,0.1,2826
109/01/16,5550952,143991501,26.0,26.05,25.85,25.9,-0.1,1848
109/01/17,6227988,161440831,25.9,26.0,25.85,25.95,0.05,1877
109/01/20,5939331,154540206,26.0,26.1,26.0,26.0,0.05,2210
109/01/30,27551718,691040882,25.5,25.6,24.55,24.55,-1.45,8344
109/01/31,13779949,342460695,24.65,25.05,24.65,24.7,0.15,4296
109/02/03,14027901,339070636,24.3,24.35,23.9,24.25,-0.45,4780
109/02/04,10554168,256696415,24.3,24.5,24.15,24.2,-0.05,3472
109/02/05,9544723,233162460,24.3,24.65,24.15,24.5,0.3,3189
109/02/06,5093819,126499939,24.6,24.95,24.6,24.9,0.4,2127
109/02/07,5930908,146773031,24.85,24.85,24.65,24.7,-0.2,2431
109/02/10,4827327,118570750,24.4,24.7,24.35,24.55,-0.15,1926
109/02/11,7702845,192078238,24.8,25.1,24.8,24.85,0.3,3028
109/02/12,5569302,139006448,24.9,25.05,24.9,24.9,0.05,2253
109/02/13,4931844,122902939,24.95,25.05,24.85,24.9,0.0,1596
109/02/14,4361137,108711775,24.9,25.0,24.85,25.0,0.1,2475
109/02/17,4862545,121259625,25.0,25.0,24.9,24.95,-0.05,2047
109/02/18,5166699,128453667,24.9,24.95,24.8,24.85,-0.1,1952
109/02/19,4805798,119808172,24.9,25.0,24.8,24.95,0.1,1860
109/02/20,7294943,181447435,25.0,25.05,24.8,24.8,-0.15,3001
109/02/21,4528472,112876622,24.75,25.1,24.75,24.95,0.15,1728
109/02/24,9034318,222561412,24.75,24.8,24.5,24.55,-0.4,4230
109/02/25,10344685,251396018,24.2,24.4,24.2,24.3,-0.25,4168
109/02/26,11960132,289440580,24.2,24.3,24.1,24.2,-0.1,3676
109/02/27,14295139,344715384,24.2,24.25,24.0,24.15,-0.05,4534
109/03/02,12376301,293852963,23.75,24.05,23.4,23.75,-0.4,5089
109/03/03,9092723,217456465,24.05,24.1,23.8,23.85,0.1,2957
109/03/04,7270422,174155528,23.9,24.15,23.85,23.95,0.1,2497
109/03/05,10828658,260117047,24.1,24.15,23.9,23.95,0.0,3882
109/03/06,11067255,261529994,23.9,23.9,23.5,23.55,-0.4,4550
109/03/09,25174680,575992419,23.15,23.15,22.6,22.6,-0.95,9290
109/03/10,21544238,479251876,22.1,22.5,22.1,22.3,-0.3,6334
109/03/11,17910894,398827997,22.3,22.45,22.05,22.05,-0.25,5742
109/03/12,41645834,857181655,21.65,21.65,20.05,20.2,-1.85,12403
109/03/13,69398067,1273895923,18.4,18.85,18.2,18.7,-1.5,14323
109/03/16,35682432,636886012,18.85,18.85,17.3,17.3,-1.4,11010
109/03/17,33038265,540017197,15.8,17.05,15.8,16.1,-1.2,9685
109/03/18,33638654,538043748,16.1,16.3,15.65,15.85,-0.25,10072
109/03/19,45923429,675694386,15.3,15.35,14.35,14.35,-1.5,10574
109/03/20,29162462,452725374,14.65,15.75,14.65,15.75,1.4,7394
109/03/23,17160786,259690427,15.0,15.5,14.7,15.05,-0.7,4347
109/03/24,16829141,267516549,15.55,16.3,15.55,15.75,0.7,4578
109/03/25,15548726,256297450,16.5,16.7,16.25,16.35,0.6,4583
109/03/26,12990598,213451576,16.45,16.7,16.1,16.55,0.2,3876
109/03/27,32558900,586948639,18.0,18.2,17.7,18.1,1.55,8622
109/03/30,20156303,353501504,17.5,17.8,17.1,17.55,-0.55,5955
109/03/31,32725089,562514350,17.8,17.8,16.8,16.85,-0.7,10524
109/04/01,15527538,267637523,16.85,17.5,16.7,17.25,0.4,5083
109/04/06,15262983,266619422,17.65,17.65,17.2,17.5,0.25,5306
109/04/07,15715822,276230298,17.7,17.75,17.45,17.5,0.0,4647
109/04/08,17115832,305772627,17.5,18.15,17.4,18.05,0.55,5579
109/04/09,21174453,387818809,18.2,18.65,18.1,18.45,0.4,6589
109/04/10,25041063,477117638,18.65,19.3,18.55,19.2,0.75,7296
109/04/13,14599970,277236606,19.15,19.2,18.7,18.8,-0.4,4518
109/04/14,24292451,479505167,19.2,20.2,19.2,20.05,1.25,8060
109/04/15,35535372,719862490,20.2,20.7,19.85,19.9,-0.15,10417
109/04/16,15891056,313517336,19.6,19.9,19.5,19.75,-0.15,5515
109/04/17,19690598,395041470,20.15,20.5,19.8,19.85,0.1,5924
109/04/20,15627551,307380551,19.9,20.05,19.5,19.65,-0.2,4793
109/04/21,18861835,363201251,19.6,19.6,19.05,19.2,-0.45,6073
109/04/22,11749925,223565897,18.85,19.3,18.75,19.1,-0.1,3398
109/04/23,11020483,213425366,19.2,19.7,19.15,19.4,0.3,3098
109/04/24,5679905,109734133,19.35,19.45,19.2,19.25,-0.15,1834
109/04/27,11120605,218838247,19.5,19.8,19.45,19.75,0.5,3003
109/04/28,11141351,221566643,20.0,20.1,19.8,19.8,0.05,3635
109/04/29,12419387,249795215,19.95,20.25,19.9,20.15,0.35,3573
109/04/30,22026536,453139178,20.4,20.8,20.3,20.5,0.35,5651
109/05/04,13404775,269239225,20.0,20.2,19.9,20.05,-0.45,3724
109/05/05,14977018,300439884,20.15,20.25,19.95,20.0,-0.05,4236
109/05/06,7987711,159415597,20.0,20.05,19.8,19.9,-0.1,2447
109/05/07,7314361,146368670,19.95,20.15,19.9,19.95,0.05,1930
109/05/08,10448618,211208918,20.15,20.45,20.1,20.1,0.15,3484
109/05/11,15636146,321190164,20.3,20.7,20.2,20.65,0.55,4245
109/05/12,10555215,216857305,20.55,20.65,20.4,20.5,-0.15,3019
109/05/13,8965775,182920375,20.4,20.5,20.3,20.4,-0.1,3022
109/05/14,15643103,314040601,20.3,20.3,20.0,20.0,-0.4,4995
109/05/15,20318159,402738121,20.15,20.2,19.6,19.75,-0.25,6208
109/05/18,8091363,159693151,19.65,19.85,19.6,19.7,-0.05,2485
