日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,625618,397799194,639.0,643.0,630.0,630.0,-5.0,560
109/01/03,2078572,1329986360,639.0,659.0,620.0,625.0,-5.0,1874
109/01/06,701504,441779520,628.0,636.0,621.0,632.0,7.0,693
109/01/07,771847,489074610,639.0,642.0,623.0,627.0,-5.0,738
109/01/08,888296,552898592,616.0,628.0,614.0,627.0,0.0,820
109/01/09,3899370,2615314450,640.0,688.0,640.0,688.0,61.0,3331
109/01/10,4166631,2948137593,708.0,722.0,694.0,704.0,16.0,3787
109/01/13,1513948,1063115016,715.0,719.0,687.0,690.0,-14.0,1413
109/01/14,1059130,734016910,696.0,707.0,688.0,707.0,17.0,1033
109/01/15,940633,665675898,707.0,715.0,702.0,705.0,-2.0,883
109/01/16,951169,667955221,705.0,709.0,691.0,709.0,4.0,902
109/01/17,1013630,723522410,719.0,726.0,706.0,707.0,-2.0,986
109/01/20,1132725,814812725,708.0,728.0,707.0,721.0,14.0,1075
109/01/30,1918944,1338503752,700.0,715.0,683.0,683.0,-38.0,1828
109/01/31,1460751,1031172202,690.0,716.0,690.0,702.0,19.0,1395
109/02/03,1766384,1203047960,685.0,695.0,667.0,686.0,-16.0,1620
109/02/04,2211724,1588971728,712.0,727.0,706.0,724.0,38.0,1942
109/02/05,2388838,1773823712,732.0,758.0,720.0,724.0,0.0,2294
109/02/06,1464690,1090498740,740.0,753.0,737.0,747.0,23.0,1472
109/02/07,1300479,963709418,753.0,755.0,727.0,735.0,-12.0,1243
109/02/10,1339524,960819088,717.0,726.0,710.0,710.0,-25.0,1308
109/02/11,1631105,1165248540,715.0,727.0,704.0,723.0,13.0,1537
109/02/12,1461035,1066304900,723.0,740.0,714.0,740.0,17.0,1321
109/02/13,1198430,877898900,740.0,748.0,720.0,721.0,-19.0,1106
109/02/14,2946960,2214330680,725.0,767.0,722.0,760.0,39.0,2554
109/02/17,1227905,925346895,755.0,764.0,745.0,757.0,-3.0,1163
109/02/18,1331198,986137114,751.0,754.0,735.0,735.0,-22.0,1187
109/02/19,2408994,1820252452,726.0,767.0,726.0,761.0,26.0,2109
109/02/20,2008284,1563090412,764.0,786.0,764.0,784.0,23.0,1894
109/02/21,1259328,976873856,780.0,788.0,767.0,775.0,-9.0,1183
109/02/24,917382,696837230,757.0,768.0,756.0,757.0,-18.0,888
109/02/25,1041205,787079005,746.0,767.0,745.0,757.0,0.0,1005
109/02/26,1378975,1031910350,750.0,763.0,740.0,742.0,-15.0,1255
109/02/27,1925926,1391437572,750.0,756.0,706.0,724.0,-18.0,1713
109/03/02,1406985,1009000573,712.0,728.0,702.0,712.0,-12.0,1197
109/03/03,2209001,1590211706,730.0,744.0,701.0,701.0,-11.0,2061
109/03/04,1766209,1239858390,697.0,713.0,691.0,703.0,2.0,1625
109/03/05,2347424,1730039880,728.0,746.0,725.0,745.0,42.0,2166
109/03/06,1175237,859598328,745.0,745.0,725.0,725.0,-20.0,1088
109/03/09,1595069,1121462955,709.0,722.0,692.0,692.0,-33.0,1497
109/03/10,1675273,1177402560,685.0,720.0,684.0,720.0,28.0,1536
109/03/11,1334823,968039507,733.0,741.0,704.0,709.0,-11.0,1318
109/03/12,2748771,1838294150,710.0,710.0,640.0,647.0,-62.0,2590
109/03/13,3825222,2407919402,591.0,698.0,583.0,698.0,51.0,3448
109/03/16,2712240,1865398600,680.0,708.0,661.0,661.0,-37.0,2547
109/03/17,2856683,1931401342,635.0,698.0,635.0,674.0,13.0,2723
109/03/18,2248997,1514950077,695.0,695.0,641.0,641.0,-33.0,2146
109/03/19,3610922,2186215760,632.0,649.0,577.0,577.0,-64.0,3345
109/03/20,3933926,2414099120,613.0,628.0,590.0,611.0,34.0,2946
109/03/23,2971233,1838044188,585.0,642.0,565.0,639.0,28.0,2777
109/03/24,2725704,1840178272,670.0,694.0,658.0,668.0,29.0,2545
109/03/25,2011511,1393868947,695.0,707.0,674.0,677.0,9.0,1940
109/03/26,1526481,1051400333,689.0,699.0,670.0,697.0,20.0,1444
109/03/27,2002324,1387797348,704.0,714.0,670.0,677.0,-20.0,1905
109/03/30,1204260,811334020,662.0,684.0,661.0,674.0,-3.0,1159
109/03/31,2235804,1552990647,689.0,704.0,681.0,702.0,28.0,1973
109/04/01,1237182,858035764,702.0,702.0,684.0,695.0,-7.0,1172
109/04/06,1666089,1183006635,703.0,715.0,698.0,715.0,20.0,1583
109/04/07,1751633,1289921255,732.0,745.0,726.0,738.0,23.0,1639
109/04/08,1932426,1393620016,736.0,741.0,711.0,712.0,-26.0,1841
109/04/09,1275159,901123095,718.0,722.0,698.0,698.0,-14.0,1183
109/04/10,1520161,1033426963,702.0,705.0,669.0,673.0,-25.0,1417
109/04/13,791312,530481728,674.0,683.0,660.0,661.0,-12.0,750
109/04/14,1084095,729233600,669.0,682.0,663.0,675.0,14.0,1065
109/04/15,794945,536581710,680.0,683.0,666.0,675.0,0.0,786
109/04/16,1025342,682540798,664.0,674.0,661.0,663.0,-12.0,948
109/04/17,2675892,1782470640,674.0,688.0,645.0,663.0,0.0,2346
109/04/20,1238549,806407595,668.0,668.0,645.0,651.0,-12.0,1224
109/04/21,1093167,714898884,648.0,663.0,646.0,651.0,0.0,1040
109/04/22,873857,565168193,650.0,654.0,640.0,647.0,-4.0,900
109/04/23,2007780,1337815060,653.0,676.0,653.0,674.0,27.0,1853
109/04/24,871143,585553496,670.0,677.0,666.0,669.0,-5.0,779
109/04/27,844994,575805902,680.0,685.0,675.0,683.0,14.0,818
109/04/28,1849049,1297019442,690.0,717.0,687.0,714.0,31.0,1721
109/04/29,1454214,1048505080,718.0,725.0,711.0,725.0,11.0,1374
109/04/30,3043818,2306170134,735.0,785.0,731.0,770.0,45.0,2784
109/05/04,1495235,1136450305,746.0,776.0,741.0,768.0,-2.0,1451
109/05/05,1600286,1226021214,779.0,788.0,747.0,750.0,-18.0,1531
109/05/06,1738672,1342202424,755.0,787.0,751.0,772.0,22.0,1608
109/05/07,1677412,1325145480,780.0,801.0,770.0,795.0,23.0,1522
109/05/08,1062706,848768740,804.0,806.0,792.0,794.0,-1.0,940
109/05/11,2791827,2363764971,797.0,873.0,797.0,873.0,79.0,2490
109/05/12,2504937,2147716080,879.0,887.0,828.0,836.0,-37.0,2391
