日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,3326184,331327798,100.0,100.0,99.3,99.6,-0.2,1680
109/01/03,5636265,565500265,99.6,101.5,99.3,101.5,1.9,2607
109/01/06,6514815,661951192,101.5,102.0,101.0,102.0,0.5,3129
109/01/07,6945442,704670642,101.5,102.0,101.0,101.5,-0.5,2555
109/01/08,4670180,468682500,101.5,101.5,100.0,100.0,-1.5,2163
109/01/09,3764115,375748966,100.0,101.0,99.3,100.0,0.0,1690
109/01/10,1771225,176813425,99.6,100.5,99.6,99.8,-0.2,903
109/01/13,3901996,388115563,99.8,100.0,99.1,99.7,-0.1,2014
109/01/14,8346931,824682469,99.3,99.5,98.5,98.8,-0.9,3996
109/01/15,5092736,500899044,98.8,98.8,98.0,98.5,-0.3,2569
109/01/16,3519448,344709404,98.0,98.1,97.8,97.9,-0.6,1947
109/01/17,2773386,273633514,98.3,99.0,98.1,99.0,1.1,1520
109/01/20,2212807,219355493,98.7,99.4,98.7,99.0,0.0,1464
109/01/30,18763647,1758482718,95.4,95.6,91.4,91.6,-7.4,8838
109/01/31,7374210,688993340,92.2,94.1,92.2,93.4,1.8,3661
109/02/03,7610581,708132498,92.0,94.3,91.1,93.0,-0.4,3895
109/02/04,4797825,447895750,92.9,93.9,92.3,93.5,0.5,2477
109/02/05,5458431,505280883,93.0,93.0,91.8,92.7,-0.8,3012
109/02/06,4602623,433446243,93.4,94.7,93.0,94.5,1.8,1966
109/02/07,3776264,354102156,93.3,94.2,93.3,93.7,-0.8,1770
109/02/10,3487178,325600332,93.0,94.0,92.1,94.0,0.3,1784
109/02/11,2993810,280460140,93.8,94.0,93.3,93.7,-0.3,1749
109/02/12,3709189,348752257,93.5,94.3,93.5,94.0,0.3,2179
109/02/13,4425809,419392469,93.8,95.0,93.8,94.8,0.8,2366
109/02/14,4111365,390557328,94.6,95.3,94.6,95.2,0.4,2116
109/02/17,4204922,396379490,94.3,94.8,93.6,94.8,-0.4,2409
109/02/18,3612597,341182570,94.4,94.9,93.9,94.8,0.0,1917
109/02/19,4207394,404121070,95.4,96.5,95.1,96.2,1.4,2341
109/02/20,5097002,485918673,96.2,96.4,94.7,94.7,-1.5,2281
109/02/21,3810385,361105182,94.6,95.6,94.5,94.6,-0.1,1902
109/02/24,6602369,617587987,93.0,94.0,93.0,93.3,-1.3,2849
109/02/25,10882880,1009116975,93.1,93.2,92.4,93.1,-0.2,5699
109/02/26,13300382,1219060344,91.6,92.0,91.5,91.5,-1.6,6764
109/02/27,11741327,1070013148,91.1,91.5,90.7,91.0,-0.5,4408
109/03/02,10056015,904345600,90.0,90.5,89.0,90.0,-1.0,5714
109/03/03,6652079,607547397,90.5,92.2,90.4,91.6,1.6,3499
109/03/04,4954906,457082393,91.4,92.6,91.3,92.5,0.9,2101
109/03/05,4159076,386459761,92.5,93.4,92.3,93.3,0.8,1957
109/03/06,6610017,605902442,93.0,93.0,91.1,91.4,-1.9,3920
109/03/09,15180384,1355146536,89.0,90.0,89.0,89.3,-2.1,7924
109/03/10,9498287,843308991,89.2,89.7,88.1,89.0,-0.3,4995
109/03/11,8459290,753327200,88.9,90.2,88.3,88.9,-0.1,4570
109/03/12,17004759,1446539102,88.0,88.0,83.7,84.0,-4.9,9071
109/03/13,21022278,1656439518,78.0,82.1,77.2,80.6,-3.4,10097
109/03/16,11464248,909920137,80.7,81.0,78.0,78.2,-2.4,6300
109/03/17,16959562,1275816650,77.2,77.5,74.1,74.6,-3.6,8366
109/03/18,24594228,1764474498,74.4,74.4,70.0,70.0,-4.6,13287
109/03/19,27553547,1826246249,67.0,67.4,64.8,66.6,-3.4,12951
109/03/20,27420856,1883672010,67.3,69.7,67.3,68.8,2.2,10586
109/03/23,17033927,1140367344,65.5,68.0,65.0,66.7,-2.1,8329
109/03/24,12773263,898591720,69.5,71.0,69.1,70.5,3.8,6383
109/03/25,14694236,1095185870,72.6,75.3,72.6,74.9,4.4,8267
109/03/26,10096363,749658757,76.0,76.0,73.2,74.1,-0.8,4987
109/03/27,10394418,779641150,75.4,75.8,74.5,74.7,0.6,5308
109/03/30,11356529,844729222,73.2,76.0,71.6,75.2,0.5,5546
109/03/31,10645383,804619830,75.4,76.2,75.0,75.1,-0.1,5157
109/04/01,8158138,611075140,75.2,75.6,74.4,74.4,-0.7,4293
109/04/06,14843479,1143446678,78.4,79.0,75.8,77.6,3.2,7435
109/04/07,14167920,1128604000,79.1,80.0,79.0,79.8,2.2,6708
109/04/08,10810004,867718442,79.6,80.9,79.0,80.4,0.6,5298
109/04/09,8487986,684636066,80.6,81.0,80.1,80.6,0.2,4344
109/04/10,7685743,628607881,80.5,83.2,80.5,81.9,1.3,4464
109/04/13,6968203,565117328,81.1,82.0,80.7,80.7,-1.2,4109
109/04/14,9733832,799625812,80.7,82.8,80.7,82.2,1.5,4783
109/04/15,8529766,708448370,82.7,83.4,82.6,83.1,0.9,4696
109/04/16,8351347,686876271,81.8,83.0,81.5,82.1,-1.0,4388
109/04/17,8984434,753248687,83.2,84.7,83.1,83.2,1.1,5127
109/04/20,11640571,956087287,82.8,83.0,81.7,82.4,-0.8,6124
109/04/21,13382653,1076683438,81.5,81.6,80.0,80.1,-2.3,8562
109/04/22,10182344,808425502,79.6,80.2,78.6,80.2,0.1,7054
109/04/23,7311066,589347646,80.6,81.5,80.1,80.4,0.2,4019
109/04/24,4599765,369035297,80.4,80.9,80.0,80.0,-0.4,2989
109/04/27,7579371,620900161,81.4,82.4,80.7,82.0,2.0,4023
109/04/28,5111272,420809476,82.7,82.7,82.0,82.7,0.7,2619
109/04/29,8766547,733711348,83.0,84.3,83.0,83.8,1.1,4752
109/04/30,16349434,1423897992,85.0,88.0,84.5,87.9,4.1,9045
109/05/04,12297808,1047905719,83.6,86.7,83.6,85.5,-2.4,6865
109/05/05,5736789,492916583,86.4,87.1,85.1,85.8,0.3,3375
109/05/06,7289209,625296174,85.8,86.7,85.0,85.3,-0.5,3898
109/05/07,6107377,522189245,85.3,86.1,85.1,85.3,0.0,3465
109/05/08,6407175,554017125,86.7,87.2,86.0,86.4,1.1,3680
109/05/11,5707057,499561552,87.5,87.9,87.0,87.5,1.1,3653
109/05/12,6454715,558555905,87.0,87.2,86.2,86.5,-1.0,3473
109/05/13,15932450,1354166625,85.8,85.9,84.0,85.1,-1.4,9280
109/05/14,13424766,1123827244,83.8,84.4,83.5,83.5,-1.6,8170
109/05/15,7819003,653427752,84.0,84.3,83.0,83.6,0.1,4388
