日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,3248563,160046932,49.25,49.45,49.2,49.2,-0.15,2395
109/01/03,2386464,118394065,49.25,49.75,49.25,49.7,0.5,1594
109/01/06,2308700,113672200,49.2,49.6,49.05,49.05,-0.65,1164
109/01/07,2749285,134716116,48.9,49.2,48.9,48.9,-0.15,1286
109/01/08,4334647,211700148,48.8,49.15,48.5,48.7,-0.2,1771
109/01/09,2309184,112722966,48.55,49.05,48.55,48.75,0.05,1042
109/01/10,2279115,111580806,48.75,49.15,48.75,49.0,0.25,1125
109/01/13,2097358,103114147,48.9,49.4,48.9,49.25,0.25,1068
109/01/14,2564186,126377423,49.1,49.5,49.0,49.35,0.1,1432
109/01/15,2140672,105259078,49.1,49.45,48.9,49.0,-0.35,1072
109/01/16,2280174,112535011,48.9,49.5,48.9,49.5,0.5,1108
109/01/17,3621794,180673272,49.3,50.2,49.3,50.0,0.5,1771
109/01/20,2611487,130672484,50.0,50.2,49.8,50.0,0.0,1512
109/01/30,12769090,598383352,48.5,48.6,45.55,45.65,-4.35,6285
109/01/31,9192562,438121977,47.65,48.35,47.15,47.2,1.55,3983
109/02/03,7158403,337945645,46.5,48.2,46.35,47.0,-0.2,3586
109/02/04,3735740,177043740,47.0,47.65,46.85,47.5,0.5,2063
109/02/05,6092143,287982792,47.3,47.75,46.85,47.0,-0.5,3277
109/02/06,4297896,204619734,47.5,48.0,47.25,47.55,0.55,2011
109/02/07,4138891,195722393,47.15,47.5,47.1,47.2,-0.35,1785
109/02/10,4055124,190803128,46.7,47.5,46.55,47.0,-0.2,1854
109/02/11,2425381,114003811,47.1,47.2,46.85,46.95,-0.05,1325
109/02/12,4936792,232703926,47.15,47.4,47.0,47.1,0.15,2025
109/02/13,2355470,111250076,47.1,47.45,47.1,47.1,0.0,1191
109/02/14,1879413,89052289,47.1,47.55,47.1,47.3,0.2,991
109/02/17,1633907,77600859,47.4,47.6,47.25,47.6,0.3,757
109/02/18,2868653,135037345,47.25,47.35,46.95,47.05,-0.55,1280
109/02/19,3034435,144355451,47.1,47.85,47.05,47.65,0.6,1750
109/02/20,9514985,445936731,47.65,47.65,46.6,46.6,-1.05,4581
109/02/21,8052468,369680969,46.45,46.65,45.6,45.6,-1.0,4213
109/02/24,7898032,350334158,45.0,45.0,43.95,44.0,-1.6,4480
109/02/25,7324661,321344433,43.75,44.25,43.35,43.95,-0.05,3636
109/02/26,5981927,260484814,43.15,43.8,43.15,43.45,-0.5,2817
109/02/27,17579075,773910737,44.0,44.25,43.85,43.85,0.4,8022
109/03/02,19442885,831737611,43.0,43.2,42.3,42.85,-1.0,10173
109/03/03,11582443,512079835,43.75,44.7,43.75,43.95,1.1,4664
109/03/04,13914623,625371523,43.75,45.55,43.75,45.1,1.15,7681
109/03/05,10309180,464769497,45.25,45.65,44.85,44.85,-0.25,5347
109/03/06,7063211,313132679,44.75,44.8,44.1,44.35,-0.5,3582
109/03/09,10067004,440614599,43.55,44.3,43.4,44.0,-0.35,4874
109/03/10,11680645,518226088,44.0,44.75,43.9,44.0,0.0,5421
109/03/11,7577771,333970653,43.9,44.5,43.85,44.2,0.2,4008
109/03/12,16824376,713164716,43.45,43.75,42.0,42.0,-2.2,7999
109/03/13,17076683,691406603,41.0,42.0,39.3,41.3,-0.7,8689
109/03/16,9471199,388181149,41.0,41.5,40.35,40.35,-0.95,5496
109/03/17,14076238,558214511,39.9,40.15,39.1,39.4,-0.95,7038
109/03/18,11767747,464627683,39.8,40.15,39.1,39.1,-0.3,5797
109/03/19,16280684,620383192,38.6,38.75,37.7,37.8,-1.3,6535
109/03/20,14319666,573960977,38.2,40.8,38.2,40.65,2.85,6504
109/03/23,10479165,406221756,38.2,39.5,38.05,38.55,-2.1,4073
109/03/24,8020563,320217935,40.2,40.7,39.1,39.35,0.8,3802
109/03/25,8374615,340327710,40.9,41.0,40.2,40.5,1.15,3663
109/03/26,8019558,329793814,41.5,41.55,40.8,40.85,0.35,4048
109/03/27,6729280,277226230,41.55,41.65,40.75,40.95,0.1,2953
109/03/30,5732950,234561625,41.2,41.3,40.35,41.0,0.05,2238
109/03/31,8970741,369909837,40.9,41.5,40.85,41.3,0.3,2884
109/04/01,5579491,231032536,41.35,41.65,41.0,41.35,0.05,2816
109/04/06,9102131,382314691,42.4,42.5,41.35,42.25,0.9,4470
109/04/07,7893055,334263459,42.8,42.9,42.05,42.1,-0.15,3601
109/04/08,5829764,246436437,42.0,42.55,41.9,42.15,0.05,2192
109/04/09,3821499,161661914,42.2,42.6,42.15,42.15,0.0,1873
109/04/10,1909511,80767059,42.2,42.5,42.1,42.5,0.35,943
109/04/13,2908998,123391550,42.5,42.7,42.1,42.55,0.05,1237
109/04/14,5255634,227077131,42.55,43.5,42.45,43.25,0.7,2151
109/04/15,7676659,334886073,43.35,43.9,43.35,43.7,0.45,3698
109/04/16,7855066,339674448,43.25,43.45,43.05,43.2,-0.5,3174
109/04/17,8360717,362339849,43.7,43.85,42.9,42.95,-0.25,3319
109/04/20,6504281,282210152,43.1,43.55,43.1,43.45,0.5,2736
109/04/21,7365371,316542683,43.35,43.45,42.7,43.0,-0.45,3635
109/04/22,6770496,292954231,42.8,43.6,42.8,43.5,0.5,3028
109/04/23,6209386,272352305,43.55,44.2,43.45,44.0,0.5,2961
109/04/24,5167523,226948085,44.25,44.25,43.7,43.8,-0.2,2131
109/04/27,5206623,231389665,44.3,44.6,44.1,44.4,0.6,2292
109/04/28,6804123,305730119,44.7,45.2,44.6,45.05,0.65,3000
109/04/29,6964194,317288409,45.3,45.7,45.3,45.4,0.35,3568
109/04/30,15302104,709594361,46.15,46.65,45.95,46.5,1.1,5441
109/05/04,11824909,541190356,44.6,46.5,44.6,46.5,0.0,5935
109/05/05,6659948,310618791,46.65,47.0,46.2,46.65,0.15,4192
109/05/06,7501559,348801933,46.25,46.9,45.9,46.55,-0.1,4098
109/05/07,9231588,430648684,46.6,47.25,46.45,46.45,-0.1,3900
109/05/08,7317170,343398243,46.9,47.15,46.65,46.95,0.5,3327
109/05/11,9015990,424552298,46.95,47.4,46.95,46.95,0.0,3850
109/05/12,8172194,383959738,46.6,47.2,46.6,46.9,-0.05,4125
109/05/13,5661560,265424056,46.85,47.0,46.7,46.85,-0.05,3417
109/05/14,7760185,363374640,46.85,47.1,46.5,46.85,0.0,4297
109/05/15,10804945,499222095,46.85,47.05,45.9,46.1,-0.75,6185
109/05/18,5874377,268092127,45.85,46.15,45.5,45.5,-0.6,2996
109/05/19,8547924,399303129,46.7,46.95,46.15,46.8,1.3,4164
109/05/20,4477494,210198188,47.2,47.2,46.8,46.8,0.0,2763
109/05/21,4949508,233900676,47.1,47.45,47.05,47.35,0.55,2396
109/05/22,4509678,211551523,47.35,47.35,46.5,46.75,-0.6,2249
109/05/25,3571143,166833059,46.8,47.25,46.2,47.25,0.5,2142
109/05/26,10947967,525078366,47.5,48.25,47.3,48.0,0.75,5278
109/05/27,7250541,351616713,48.3,48.85,47.9,48.65,0.65,4354
109/05/28,8354656,404787749,48.8,49.0,48.1,48.2,-0.45,4509
109/05/29,10129195,488017510,47.9,48.75,47.65,48.1,-0.1,2636
109/06/01,4891424,239114187,48.7,49.2,48.5,48.85,+0.75,3055
109/06/02,5831976,284974801,48.55,49.05,48.55,48.75,-0.10,2605
109/06/03,11858203,586590766,49.35,49.9,48.9,49.55,+0.80,5882
109/06/04,9677396,481694051,49.6,50.0,49.55,49.85,+0.30,5048
109/06/05,7949374,398579000,49.8,50.5,49.6,50.4,+0.55,3911
109/06/08,8144184,413843046,50.6,51.0,50.5,50.8,+0.40,4730
109/06/09,9438573,478691712,50.8,51.3,50.3,50.6,-0.20,4729
109/06/10,11648078,594484578,50.2,51.4,50.1,51.4,+0.80,5338
109/06/11,13036252,666224208,51.3,51.6,50.5,50.7,-0.70,4756
109/06/12,11142885,561759110,49.85,51.0,49.5,50.8,+0.10,4862
109/06/15,7420509,380525959,50.8,51.5,50.7,51.3,+0.50,3722
109/06/16,11072177,565359989,51.3,51.3,50.8,51.1,-0.20,4401
109/06/17,9298217,477234828,51.0,51.6,51.0,51.3,+0.20,4971
109/06/18,14079949,728522383,50.9,52.4,50.9,52.4,+1.10,5236
109/06/19,24565615,1279226480,51.4,52.6,51.3,52.4, 0.00,6501
109/06/22,21384691,1135511187,52.4,53.7,52.1,53.1,+0.70,7647
109/06/23,42329001,2030451670,48.0,48.85,47.4,47.4,X0.00,15891
109/06/24,15008281,713512401,47.6,48.2,47.2,47.3,-0.10,6846
109/06/29,13925510,648992383,47.1,47.2,46.2,46.5,-0.80,7107
109/06/30,9479999,441559929,46.75,47.0,46.3,46.3,-0.20,4090
109/07/01,7655910,358585870,46.5,47.2,46.45,46.75,0.45,4259
109/07/02,7225771,339740220,46.95,47.25,46.85,47.15,0.4,3035
109/07/03,6042615,283331255,47.3,47.3,46.7,46.85,-0.3,3342
109/07/06,7124163,334680520,46.95,47.1,46.8,47.05,0.2,3275
109/07/07,8136927,381719869,47.05,47.2,46.6,47.05,0.0,3341
109/07/08,8830314,416042957,47.15,47.2,46.8,47.15,0.1,3091
109/07/09,11461213,540426442,47.4,47.5,47.05,47.1,-0.05,4676
109/07/10,7951179,372971511,47.25,47.3,46.7,46.7,-0.4,4010
109/07/13,9270876,432813622,46.75,47.1,46.5,47.1,0.4,4575
109/07/14,9350320,439717940,47.25,47.25,46.9,46.95,-0.15,3329
109/07/15,12833123,604694800,47.35,47.4,46.85,47.4,0.45,4730
109/07/16,11568456,545797832,47.5,47.7,46.9,46.9,-0.5,4523
109/07/17,8002215,375242747,47.4,47.4,46.7,46.7,-0.2,3524
109/07/20,5737425,268069975,46.6,47.0,46.4,47.0,0.3,1891
109/07/21,7293420,342851270,47.2,47.2,46.8,46.8,-0.2,3179
109/07/22,5956610,278196552,46.55,46.85,46.55,46.7,-0.1,2367
109/07/23,6288543,293303334,46.6,46.9,46.5,46.55,-0.15,2702
109/07/24,6070836,281929230,46.4,46.7,46.2,46.5,-0.05,3079
109/07/27,6771565,310805288,46.45,46.8,45.5,45.5,-1.0,3286
109/07/28,8410085,380649951,45.2,46.15,45.0,45.05,-0.45,3817
109/07/29,6607546,298350625,45.3,45.8,44.8,44.8,-0.25,3215
109/07/30,9266481,421320914,45.45,46.0,44.95,45.7,0.9,3680
109/07/31,50943642,2506808191,47.95,50.2,47.8,49.6,3.9,22542
109/08/03,23693924,1167460223,50.0,50.5,48.1,48.6,-1.0,11127
109/08/04,12968456,635387280,48.8,49.35,48.6,49.35,0.75,5131
109/08/05,11039951,543559508,49.85,49.85,48.85,49.1,-0.25,5541
109/08/06,6871607,335347498,49.2,49.4,48.55,48.85,-0.25,3944
109/08/07,6649196,325562597,49.1,49.15,48.7,48.95,0.1,3075
109/08/10,5421411,263883769,48.85,49.0,48.5,48.5,-0.45,2920
109/08/11,8223223,394774184,48.45,48.45,47.65,48.0,-0.5,3395
109/08/12,5849317,278132503,48.0,48.05,47.3,47.6,-0.4,3495
109/08/13,4078226,194407081,48.0,48.0,47.5,47.8,0.2,2250
109/08/14,5595522,263919958,47.05,47.75,46.5,47.2,-0.6,3214
109/08/17,4242997,202502804,47.25,48.15,47.0,47.85,0.65,2479
109/08/18,3559303,170653993,48.3,48.3,47.6,47.95,0.1,1998
109/08/19,6562225,317566150,48.15,48.6,48.0,48.1,0.15,3797
109/08/20,9798007,460554379,48.0,48.25,46.5,46.9,-1.2,5048
