日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,8125141,893625010,110.5,110.5,109.5,109.5,-0.5,4381
109/01/03,7416848,815942140,110.0,110.5,109.5,110.5,1.0,3749
109/01/06,5303895,584685334,110.5,110.5,110.0,110.0,-0.5,3455
109/01/07,14171476,1548507360,110.0,110.0,108.5,109.5,-0.5,4984
109/01/08,9437253,1033219156,109.5,110.0,109.0,109.0,-0.5,4282
109/01/09,7520338,824788180,109.5,110.0,109.0,109.5,0.5,3306
109/01/10,5737892,628623120,109.5,110.0,109.0,109.5,0.0,2447
109/01/13,14512141,1586617010,109.5,110.0,108.5,110.0,0.5,5056
109/01/14,11104620,1214396700,109.5,110.0,108.5,109.5,-0.5,3394
109/01/15,12586074,1371458056,109.0,109.5,108.5,109.0,-0.5,3990
109/01/16,9307953,1015946788,109.0,109.5,108.5,109.5,0.5,3843
109/01/17,8286953,905833314,109.5,110.0,109.0,109.5,0.0,4534
109/01/20,7200798,788526780,109.5,110.0,109.0,109.5,0.0,3640
109/01/30,17655824,1911198316,108.5,109.0,108.0,108.5,-1.0,8598
109/01/31,15411293,1665544879,107.5,109.0,107.5,108.0,-0.5,4871
109/02/03,12973281,1397347629,107.5,108.0,107.0,108.0,0.0,4187
109/02/04,13601163,1468086658,107.5,108.5,107.0,108.0,0.0,3820
109/02/05,7127971,770713796,108.0,108.5,108.0,108.0,0.0,3972
109/02/06,5967464,648023076,108.5,109.0,108.5,108.5,0.5,3177
109/02/07,7526636,818778824,109.0,109.0,108.5,109.0,0.5,3456
109/02/10,6295322,683774098,109.0,109.0,108.0,109.0,0.0,1938
109/02/11,3888202,423045518,109.0,109.5,108.5,108.5,-0.5,2328
109/02/12,6959768,756506712,109.0,109.0,108.5,108.5,0.0,3995
109/02/13,5627386,613788715,109.0,109.5,108.5,109.5,1.0,2219
109/02/14,3179443,347651480,109.5,109.5,109.0,109.0,-0.5,1629
109/02/17,4673114,511748540,109.0,110.0,109.0,110.0,1.0,2587
109/02/18,2812057,308516270,109.5,110.0,109.5,109.5,-0.5,1511
109/02/19,4873771,535965810,110.0,110.5,109.5,110.0,0.5,2980
109/02/20,6727345,738687950,110.0,110.5,109.5,109.5,-0.5,2391
109/02/21,4980603,546017984,109.5,110.0,109.5,109.5,0.0,2503
109/02/24,7465889,813186401,109.5,109.5,108.5,108.5,-1.0,3528
109/02/25,5278040,572515860,108.5,109.0,108.0,108.5,0.0,2789
109/02/26,6856707,742485172,108.0,109.0,108.0,108.0,-0.5,2980
109/02/27,8037695,869523873,108.0,108.5,108.0,108.0,0.0,3419
109/03/02,11114123,1198189784,107.5,108.0,107.0,108.0,0.0,5404
109/03/03,7103100,768666801,108.0,109.0,108.0,108.0,0.0,3841
109/03/04,4698670,510727030,108.5,109.0,108.0,109.0,1.0,2270
109/03/05,6645546,729312060,109.5,110.0,109.0,110.0,1.0,3373
109/03/06,7553751,822981359,109.5,110.0,108.5,108.5,-1.5,3564
109/03/09,9024036,972349388,108.0,108.0,107.5,107.5,-1.0,5297
109/03/10,10880267,1171306836,107.0,108.5,107.0,107.5,0.0,5150
109/03/11,9091040,980907272,108.0,108.5,107.5,108.5,1.0,4928
109/03/12,16766527,1803569093,108.0,108.5,107.0,107.5,-1.0,8050
109/03/13,34147652,3571200112,106.5,107.0,103.0,106.0,-1.5,15490
109/03/16,16463671,1734459698,106.5,107.0,105.0,105.0,-1.0,7028
109/03/17,22133575,2333180950,104.0,107.0,103.5,107.0,2.0,9644
109/03/18,17985225,1907565380,107.0,107.0,105.0,106.5,-0.5,6317
109/03/19,24486593,2551305384,104.0,106.0,103.5,105.5,-1.0,9548
109/03/20,24679658,2611256248,106.0,106.5,104.5,106.5,1.0,7872
109/03/23,14916932,1574636251,105.0,106.0,104.5,105.5,-1.0,4646
109/03/24,16253605,1741902630,106.5,108.0,106.0,107.0,1.5,7409
109/03/25,9847227,1060759834,107.0,108.5,107.0,108.0,1.0,4160
109/03/26,6411652,691459040,108.0,109.0,107.5,107.5,-0.5,2796
109/03/27,7273843,781080588,108.0,108.0,107.0,107.5,0.0,3410
109/03/30,6517201,694513507,106.5,107.0,106.0,106.5,-1.0,2435
109/03/31,8431751,903221857,107.0,107.5,106.5,107.5,1.0,2352
109/04/01,11966862,1286213122,107.5,108.0,107.0,107.0,-0.5,3597
109/04/06,7513316,809690978,108.0,108.0,107.0,108.0,1.0,3018
109/04/07,8796428,945382724,108.0,108.0,107.0,107.5,-0.5,3269
109/04/08,5668113,610659204,107.5,108.0,107.0,108.0,0.5,2174
109/04/09,5748576,616490394,107.5,107.5,107.0,107.0,-1.0,2348
109/04/10,9457688,1018995804,107.5,108.0,107.0,108.0,1.0,3195
109/04/13,6173698,666532884,108.0,108.5,107.5,108.0,0.0,2047
109/04/14,8416559,912759104,108.5,108.5,108.0,108.5,0.5,3483
109/04/15,11627585,1261873765,109.0,109.0,108.0,109.0,0.5,4074
109/04/16,8541891,923756127,108.5,109.0,108.0,108.0,-1.0,3973
109/04/17,6409933,695968182,108.5,109.0,108.0,108.5,0.5,3363
109/04/20,7909536,861764924,108.5,109.5,108.5,109.0,0.5,3415
109/04/21,9206783,998301905,109.0,109.5,108.0,108.5,-0.5,3840
109/04/22,6687437,724222895,108.0,109.0,107.5,109.0,0.5,2147
109/04/23,6629422,718806998,108.5,109.0,108.0,109.0,0.0,2145
109/04/24,4632768,502790312,109.0,109.0,108.0,108.5,-0.5,1818
109/04/27,5408436,591179024,109.0,109.5,109.0,109.5,1.0,2270
109/04/28,5086238,556214029,109.5,109.5,109.0,109.5,0.0,2772
109/04/29,6578610,722236766,109.5,110.0,109.0,110.0,0.5,3923
109/04/30,8916427,978232213,110.0,110.0,109.5,109.5,-0.5,4742
109/05/04,8679779,940528757,108.0,109.0,108.0,109.0,-0.5,3870
109/05/05,4527838,494758218,109.0,109.5,109.0,109.0,0.0,2936
109/05/06,6254989,684008222,109.5,109.5,109.0,109.5,0.5,3145
109/05/07,5621611,614503374,109.5,110.0,109.0,109.0,-0.5,3004
109/05/08,21851610,2410267100,110.0,111.5,109.5,110.0,1.0,3843
109/05/11,5093599,561392390,110.5,111.0,110.0,110.0,0.0,2786
109/05/12,4715049,518373890,110.0,110.5,109.5,110.0,0.0,2415
109/05/13,4542908,499393380,110.0,110.5,109.5,110.0,0.0,1821
109/05/14,3616369,397045090,110.0,110.0,109.5,110.0,0.0,1758
109/05/15,5178243,568691730,110.0,110.5,109.5,109.5,-0.5,2056
109/05/18,8188535,902769045,109.5,111.0,109.5,110.5,1.0,3255
109/05/19,7118181,789793091,111.5,111.5,110.5,111.0,0.5,2603
109/05/20,5522356,614697016,111.0,111.5,111.0,111.5,0.5,2883
109/05/21,5396999,600133389,111.5,111.5,110.5,111.5,0.0,2675
109/05/22,11160959,1243492449,111.0,112.0,110.5,111.0,-0.5,2452
109/05/25,4554250,504404250,111.5,111.5,110.5,110.5,-0.5,1666
109/05/26,4452308,493889688,111.0,111.5,110.5,111.0,0.5,1821
109/05/27,7453560,822519600,111.0,111.0,110.0,110.0,-1.0,2833
109/05/28,6454371,712001471,110.0,111.0,110.0,110.5,0.5,2822
109/05/29,18409288,2034098794,110.5,111.5,110.0,110.5,0.0,3522
109/06/01,6093580,678359880,111.5,111.5,111.0,111.5,1.0,2514
109/06/02,3669244,409886655,111.5,112.0,111.0,112.0,0.5,1917
109/06/03,9939657,1116541084,112.0,113.0,111.5,112.5,0.5,4972
109/06/04,6799376,767425045,113.0,113.5,112.5,113.0,0.5,2798
109/06/05,3318639,374043841,113.0,113.0,112.5,112.5,-0.5,1698
109/06/08,8791319,991205841,112.5,113.0,112.0,113.0,0.5,2856
109/06/09,8683700,976933214,112.5,113.0,112.0,113.0,0.0,3675
109/06/10,9580081,1080405070,113.0,113.0,112.5,113.0,0.0,4277
109/06/11,9720519,1095741847,112.5,113.0,112.5,112.5,-0.5,4362
109/06/12,7951392,893460565,112.0,113.0,111.5,113.0,0.5,3431
109/06/15,11366240,1275994880,112.5,113.0,111.5,111.5,-1.5,3895
109/06/16,7734585,871240751,112.0,113.0,112.0,112.5,1.0,2830
109/06/17,6040576,681394771,113.0,113.0,112.5,113.0,0.5,3849
109/06/18,7360447,829683011,113.0,113.0,112.5,112.5,-0.5,2798
109/06/19,13986807,1582151691,113.0,113.5,112.5,113.0,0.5,3010
109/06/22,5903305,668902465,113.0,113.5,113.0,113.5,0.5,1870
109/06/23,12015584,1367155741,113.5,114.0,113.0,114.0,0.5,3685
109/06/24,12762507,1459016298,114.0,114.5,114.0,114.5,0.5,4844
109/06/29,11362138,1302710710,114.5,115.0,114.0,115.0,0.5,5027
109/06/30,21528572,2500617352,115.0,117.0,115.0,117.0,2.0,7524
109/07/01,18156651,2118102516,116.5,117.0,116.0,116.5,-0.50,6873
109/07/02,29091278,3248470692,111.5,114.0,110.5,114.0,X0.00,11791
109/07/03,8767500,988841000,114.0,114.0,112.0,112.0,-2.00,4527
109/07/06,11953494,1337179996,112.0,112.5,111.5,112.0, 0.00,5570
109/07/07,14418708,1607600296,112.0,112.0,111.0,111.5,-0.50,5305
109/07/08,15765820,1757383980,111.5,112.0,111.0,112.0,+0.50,4387
109/07/09,13087494,1452954519,112.0,112.0,110.5,110.5,-1.50,6066
109/07/10,7696315,853464965,111.0,111.5,110.5,111.0,+0.50,2742
109/07/13,10185501,1126901111,111.0,111.5,110.5,110.5,-0.50,3574
109/07/14,11484818,1266529840,111.0,111.0,110.0,110.0,-0.50,3441
109/07/15,34285902,3763125220,110.0,110.5,109.0,109.5,-0.50,5663
109/07/16,13943215,1529744150,110.5,110.5,109.0,109.5, 0.00,4069
109/07/17,7189110,789861100,110.0,110.5,109.5,109.5, 0.00,2143
109/07/20,5143854,566546820,110.0,110.5,109.5,110.0,+0.50,1593
109/07/21,6993417,768668870,110.0,110.5,109.5,110.0, 0.00,2453
109/07/22,7991257,877242270,110.0,110.0,109.5,110.0, 0.00,2397
109/07/23,7332642,801178120,109.5,110.0,109.0,109.0,-1.00,2992
109/07/24,5930117,647988274,109.0,109.5,109.0,109.0, 0.00,3308
109/07/27,12172684,1321185649,108.5,109.0,108.0,108.0,-1.00,4507
109/07/28,9263451,1002840659,108.0,109.0,107.5,108.5,+0.50,3495
109/07/29,7047757,768226013,109.0,109.5,108.5,108.5, 0.00,3406
109/07/30,4250156,462106504,108.5,109.5,108.5,108.5, 0.00,1646
109/07/31,7544055,825055491,109.5,109.5,108.5,109.5,+1.00,2057
109/08/03,8471919,919957667,109.0,109.5,108.0,108.0,-1.5,4041
109/08/04,4972486,539801474,108.5,109.0,108.0,108.5,0.5,2347
109/08/05,4954888,537813792,109.0,109.5,108.0,108.0,-0.5,2660
109/08/06,3325191,361624857,108.5,109.0,108.0,109.0,1.0,1903
109/08/07,5560968,604768512,108.5,109.0,108.0,109.0,0.0,2654
109/08/10,3510154,382072786,109.0,109.5,108.5,108.5,-0.5,2461
109/08/11,5792982,629949038,109.0,109.0,108.5,108.5,0.0,3551
109/08/12,4547838,494498842,109.0,109.0,108.0,109.0,0.5,3001
109/08/13,3972010,434290050,109.5,109.5,109.0,109.5,0.5,2286
109/08/14,4148947,451587223,109.0,109.5,108.5,109.0,-0.5,2105
109/08/17,4250202,463272518,109.0,109.5,108.5,108.5,-0.5,2544
109/08/18,4215336,458893624,109.0,109.0,108.5,109.0,0.5,2722
109/08/19,5607802,612554286,109.5,109.5,109.0,109.0,0.0,3190
109/08/20,6434005,700825545,108.5,109.5,108.5,109.0,0.0,3114
