日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,8471919,919957667,109.00,109.50,108.00,108.00,-1.50,4041
109/08/04,4972486,539801474,108.50,109.00,108.00,108.50,+0.50,2347
109/08/05,4954888,537813792,109.00,109.50,108.00,108.00,-0.50,2660
109/08/06,3325191,361624857,108.50,109.00,108.00,109.00,+1.00,1903
109/08/07,5560968,604768512,108.50,109.00,108.00,109.00, 0.00,2654
109/08/10,3510154,382072786,109.00,109.50,108.50,108.50,-0.50,2461
109/08/11,5792982,629949038,109.00,109.00,108.50,108.50, 0.00,3551
109/08/12,4547838,494498842,109.00,109.00,108.00,109.00,+0.50,3001
109/08/13,3972010,434290050,109.50,109.50,109.00,109.50,+0.50,2286
109/08/14,4148947,451587223,109.00,109.50,108.50,109.00,-0.50,2105
109/08/17,4250202,463272518,109.00,109.50,108.50,108.50,-0.50,2544
109/08/18,4215336,458893624,109.00,109.00,108.50,109.00,+0.50,2722
109/08/19,5607802,612554286,109.50,109.50,109.00,109.00, 0.00,3190
109/08/20,6434005,700825545,108.50,109.50,108.50,109.00, 0.00,3114
