日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,8357283,543680495,65.00,65.60,64.80,64.90,-1.20,4149
109/05/05,5798106,379780266,65.20,65.90,65.10,65.30,+0.40,2773
109/05/06,6979222,454920841,65.00,65.60,64.60,65.00,-0.30,2882
109/05/07,5201272,339803345,65.00,65.70,64.90,65.30,+0.30,1970
109/05/08,7298854,482058964,66.00,66.30,65.70,66.30,+1.00,3340
109/05/11,8368191,560232540,66.70,67.30,66.60,66.90,+0.60,4292
109/05/12,10920030,722004480,66.20,66.70,65.70,66.00,-0.90,4608
109/05/13,6118338,405073929,66.00,66.50,65.80,66.50,+0.50,2651
109/05/14,7691634,506658244,65.10,66.60,65.10,66.00,-0.50,2960
109/05/15,28570348,1790494659,62.00,63.80,61.70,62.60,-3.40,12770
109/05/18,9213698,578405774,62.80,63.00,62.40,63.00,+0.40,4352
109/05/19,20227878,1248254383,63.90,63.90,60.90,61.10,-1.90,9994
109/05/20,8696393,532723918,61.20,61.70,61.00,61.00,-0.10,4578
109/05/21,13676195,832282795,60.60,61.40,60.60,60.60,-0.40,6250
109/05/22,7799852,473489172,60.60,61.10,60.30,60.70,+0.10,4236
109/05/25,6389645,390935681,61.10,61.70,60.50,61.50,+0.80,3141
109/05/26,10451269,648908481,62.00,62.40,61.80,62.00,+0.50,4724
109/05/27,5340383,332213246,62.40,62.50,62.00,62.00, 0.00,3337
109/05/28,9555699,589997258,62.30,62.50,61.20,61.50,-0.50,4603
109/05/29,15487227,981643444,61.30,64.50,61.30,64.50,+3.00,5235
