日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,5919106,531852740,89.00,90.40,88.80,89.90,+2.20,3742
109/06/02,3603919,324545466,90.00,91.10,89.30,90.30,+0.40,2459
109/06/03,10178826,942518318,91.80,93.90,91.60,93.50,+3.20,6944
109/06/04,6246406,584224157,94.50,94.50,92.60,93.50, 0.00,3282
109/06/05,5414433,509515802,93.50,94.60,93.00,94.30,+0.80,3177
109/06/08,4904864,467608780,95.30,95.90,94.70,95.00,+0.70,2737
109/06/09,5400477,517182492,95.20,96.30,94.60,96.00,+1.00,2975
109/06/10,4859369,468633410,96.20,97.00,95.90,96.30,+0.30,2987
109/06/11,7499302,703396827,95.20,95.70,92.40,93.00,-3.30,4470
109/06/12,7739869,700037304,90.00,91.00,89.20,91.00,-2.00,4983
109/06/15,4778057,432056255,90.50,91.40,90.00,90.00,-1.00,2620
109/06/16,7261770,660612568,90.50,91.90,90.30,90.80,+0.80,4673
109/06/17,6331259,562545400,88.00,89.50,87.90,89.20,X0.00,3922
109/06/18,3603594,318987792,89.30,89.30,88.10,88.50,-0.70,2028
109/06/19,7490436,661043962,89.00,89.10,87.90,88.10,-0.40,3286
109/06/22,3599413,317845225,88.10,88.90,88.00,88.20,+0.10,2518
109/06/23,3084090,274577268,88.70,89.50,88.30,89.30,+1.10,1723
109/06/24,3232284,287575055,89.50,89.60,88.60,89.00,-0.30,1564
109/06/29,4912967,431034763,88.10,88.40,87.40,88.20,-0.80,2748
109/06/30,2117527,187579337,88.50,88.90,88.30,88.50,+0.30,1067
