日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,13401992,179103777,13.35,13.40,13.30,13.35, 0.00,3127
109/08/04,27053676,363517248,13.35,13.55,13.35,13.45,+0.10,3362
109/08/05,45888244,625080725,13.60,13.70,13.55,13.65,+0.20,5768
109/08/06,54758164,756564481,13.70,13.90,13.65,13.90,+0.25,6354
109/08/07,42701629,591455590,13.85,13.90,13.80,13.85,-0.05,6104
109/08/10,58498115,812307800,13.90,13.95,13.80,13.85, 0.00,8767
109/08/11,57233890,751912967,13.10,13.15,13.00,13.10,X0.00,8153
109/08/12,24297130,321581264,13.20,13.30,13.20,13.25,+0.15,6251
109/08/13,15743188,207156679,13.20,13.25,13.10,13.20,-0.05,4352
109/08/14,10763823,141293364,13.10,13.20,13.05,13.15,-0.05,2826
109/08/17,9013259,118493036,13.15,13.20,13.05,13.20,+0.05,2789
109/08/18,11289562,148811290,13.25,13.25,13.10,13.20, 0.00,2607
109/08/19,14033942,185434931,13.25,13.25,13.15,13.15,-0.05,4294
109/08/20,30535984,397351187,13.15,13.15,12.90,13.00,-0.15,7234
