日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,10918155,466972915,42.80,43.00,42.50,42.50,+0.10,4546
109/06/02,9343354,400952839,42.80,43.00,42.65,42.95,+0.45,3291
109/06/03,14849561,644852280,43.25,43.60,43.20,43.55,+0.60,5272
109/06/04,11561773,503259107,43.70,43.75,43.30,43.55, 0.00,3282
109/06/05,7712562,335643425,43.55,43.65,43.30,43.50,-0.05,2311
109/06/08,13284158,582066377,43.75,44.00,43.55,43.85,+0.35,3815
109/06/09,12566698,553056778,43.95,44.20,43.80,44.00,+0.15,3245
109/06/10,17720695,789975706,44.20,44.80,44.15,44.60,+0.60,5537
109/06/11,21802794,966474800,44.85,45.05,43.30,43.60,-1.00,6558
109/06/12,11829131,508349477,42.70,43.25,42.60,43.25,-0.35,4252
109/06/15,11782168,510278142,43.30,43.75,43.05,43.10,-0.15,3815
109/06/16,14920506,652946988,43.70,44.30,43.50,44.10,+1.00,4258
109/06/17,15662302,690282088,43.90,44.35,43.70,44.30,+0.20,5455
109/06/18,12616949,552170305,44.25,44.30,43.40,43.85,-0.45,4348
109/06/19,14722948,642736151,44.05,44.10,43.60,43.60,-0.25,2293
109/06/22,7776121,338334972,43.40,43.60,43.40,43.60, 0.00,2325
109/06/23,11265979,493823294,43.95,44.10,43.40,44.00,+0.40,2805
109/06/24,10104234,445984226,44.10,44.30,44.00,44.15,+0.15,2855
109/06/29,12680436,554240446,43.80,43.85,43.55,43.80,-0.35,4068
109/06/30,24583365,1078482964,43.90,44.05,43.75,43.90,+0.10,6462
