日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,7487436,647266332,85.20,87.80,85.00,86.40,-3.30,4490
109/05/05,5456768,473302495,88.10,88.80,86.00,86.00,-0.40,3219
109/05/06,6076754,518955055,86.40,86.70,84.50,85.00,-1.00,3855
109/05/07,6831999,578473415,84.10,86.00,84.10,84.40,-0.60,4637
109/05/08,9146377,801738604,85.90,88.60,85.80,88.30,+3.90,6421
109/05/11,5811998,519988304,89.80,90.20,88.80,88.90,+0.60,4128
109/05/12,6551249,567287876,87.50,88.00,86.00,86.50,-2.40,3802
109/05/13,4228323,364510676,86.00,87.60,85.10,87.60,+1.10,2748
109/05/14,5087281,440949868,86.80,87.80,85.90,86.70,-0.90,2414
109/05/15,4897663,425654481,87.50,87.70,86.40,86.40,-0.30,2092
109/05/18,7880405,699734011,87.40,90.00,87.00,89.30,+2.90,4664
109/05/19,12436669,1154721182,92.30,95.00,91.50,92.10,+2.80,7321
109/05/20,4240366,388479861,93.00,93.00,91.00,91.00,-1.10,2629
109/05/21,4850400,445874600,91.50,93.00,91.30,92.00,+1.00,2945
109/05/22,5980182,541123018,91.60,91.60,90.00,90.00,-2.00,3506
109/05/25,4426758,392169064,89.90,90.00,88.00,89.00,-1.00,2838
109/05/26,3503545,314071269,89.10,90.10,89.00,89.60,+0.60,2099
109/05/27,3093410,276301390,90.00,90.50,88.40,89.00,-0.60,2018
109/05/28,4994318,440771002,89.00,89.40,87.70,87.90,-1.10,2854
109/05/29,11900466,1043785699,87.30,88.60,87.20,87.70,-0.20,2516
