日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,27972638,292343659,10.45,10.50,10.40,10.45,+0.10,3422
109/01/03,65439462,679656693,10.50,10.50,10.30,10.35,-0.10,10289
109/01/06,54337220,555815929,10.30,10.30,10.15,10.20,-0.15,6415
109/01/07,34184183,348574406,10.20,10.25,10.15,10.20, 0.00,4529
109/01/08,52583162,533648393,10.15,10.25,10.10,10.10,-0.10,5739
109/01/09,20259589,206125922,10.15,10.20,10.10,10.20,+0.10,3136
109/01/10,35145451,357143754,10.20,10.20,10.10,10.15,-0.05,4254
109/01/13,34684343,356673814,10.20,10.35,10.20,10.30,+0.15,4421
109/01/14,30061958,310448823,10.35,10.40,10.25,10.30, 0.00,4382
109/01/15,27517102,281933778,10.30,10.35,10.20,10.20,-0.10,4371
109/01/16,13973423,142862750,10.20,10.25,10.20,10.25,+0.05,2410
109/01/17,27134593,278118906,10.30,10.30,10.20,10.25, 0.00,3750
109/01/20,37259439,385127762,10.30,10.40,10.25,10.40,+0.15,4670
109/01/30,144031445,1428373922,10.00,10.05,9.75,9.76,-0.64,20138
109/01/31,53827563,529802240,9.76,9.95,9.76,9.85,+0.09,8378
