日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,11717857,754727686,64.50,65.20,63.70,64.20,-0.30,6037
109/06/02,8102988,526694598,64.60,65.20,64.40,65.10,+0.90,4793
109/06/03,13757319,911377354,65.90,66.70,65.50,66.10,+1.00,7930
109/06/04,12244779,815452603,66.70,67.00,66.20,66.40,+0.30,7220
109/06/05,7492792,495642671,66.40,66.40,66.00,66.30,-0.10,4215
109/06/08,10508637,701217704,66.80,67.00,66.40,66.80,+0.50,5197
109/06/09,9268650,615382700,66.70,66.90,66.00,66.00,-0.80,4232
109/06/10,9373613,625388921,66.00,67.00,65.90,67.00,+1.00,5102
109/06/11,27549098,1901294003,70.00,70.90,67.20,67.80,+0.80,13718
109/06/12,20808157,1424746892,66.80,69.30,66.60,69.10,+1.30,9013
109/06/15,14152543,970335892,69.10,69.50,67.50,67.80,-1.30,8371
109/06/16,10814207,744130180,68.80,69.20,68.50,68.60,+0.80,5824
109/06/17,7961730,544327456,68.80,69.00,68.00,68.60, 0.00,5050
109/06/18,7682374,529142947,68.70,69.20,68.60,68.90,+0.30,3715
109/06/19,17805737,1224977984,68.60,69.30,68.20,68.80,-0.10,6429
109/06/22,17902617,1251783998,68.90,70.50,68.90,70.10,+1.30,8104
109/06/23,20325050,1431777000,70.90,71.10,70.00,70.00,-0.10,7143
109/06/24,22129308,1551975857,70.00,70.50,69.30,70.10,+0.10,7040
109/06/29,27384833,1915170605,69.60,70.40,69.50,69.80,-0.30,10152
109/06/30,52507893,3398228666,65.20,65.90,64.00,64.00,X0.00,19829
