日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,669046,200285800,294.50,301.50,294.50,300.00,+4.50,568
109/07/02,611653,184404178,298.50,305.00,298.50,303.00,+3.00,484
109/07/03,2309121,735286160,310.00,326.00,310.00,315.50,+12.50,1885
109/07/06,1500074,485563198,320.00,328.50,316.00,328.00,+12.50,1174
109/07/07,1689910,561253840,340.00,344.00,324.00,326.00,-2.00,1388
109/07/08,1033402,335593880,324.50,326.00,323.00,325.50,-0.50,554
109/07/09,538179,177040113,326.00,333.50,326.00,328.00,+2.50,461
109/07/10,1107869,359335358,327.50,328.50,321.50,321.50,-6.50,675
109/07/13,616736,199664647,322.00,325.50,322.00,323.50,+2.00,478
109/07/14,204547,65684181,320.00,322.50,320.00,321.00,-2.50,196
109/07/15,795887,258925257,321.50,328.50,315.50,327.50,+6.50,641
109/07/16,462092,150131808,331.00,332.00,322.00,323.00,-4.50,440
109/07/17,523381,169455249,320.00,326.00,320.00,325.50,+2.50,491
109/07/20,285656,93443168,327.00,329.00,323.50,329.00,+3.50,299
109/07/21,1823514,614229662,327.50,344.50,327.00,333.00,+4.00,1603
109/07/22,805925,270954650,333.00,341.00,331.50,335.00,+2.00,688
109/07/23,902588,300568892,339.50,339.50,330.00,333.50,-1.50,744
109/07/24,804784,265479504,329.50,332.50,328.00,328.50,-5.00,718
109/07/27,815120,268575407,328.00,332.00,326.50,328.00,-0.50,723
109/07/28,941542,308145108,326.50,332.00,325.00,326.00,-2.00,811
109/07/29,691944,227164744,325.50,332.00,325.50,327.50,+1.50,573
109/07/30,2168192,743233512,337.00,346.50,337.00,345.50,+18.00,1575
109/07/31,2445847,758347417,307.00,314.50,305.00,309.00,X0.00,1554
