日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,18193311,562162971,30.90,31.05,30.65,30.70,-0.05,5363
109/06/02,10687719,329704821,30.70,30.95,30.70,30.90,+0.20,3227
109/06/03,25684443,803156674,31.20,31.50,31.05,31.30,+0.40,8016
109/06/04,19353722,607784162,31.50,31.50,31.30,31.40,+0.10,5746
109/06/05,19407931,608437905,31.40,31.50,31.20,31.50,+0.10,9173
109/06/08,23356918,739582286,31.50,31.80,31.40,31.80,+0.30,6767
109/06/09,19397281,615790125,31.75,31.85,31.55,31.85,+0.05,7261
109/06/10,19388453,619929059,31.85,32.10,31.70,32.10,+0.25,9046
109/06/11,21733733,694243182,32.00,32.10,31.75,31.80,-0.30,11019
109/06/12,26175012,820265072,31.00,31.70,30.90,31.50,-0.30,11386
109/06/15,15569101,489945338,31.45,31.65,31.30,31.30,-0.20,6410
109/06/16,15948364,507412683,31.50,32.00,31.50,31.70,+0.40,7145
109/06/17,17111838,540216075,31.55,31.70,31.45,31.70, 0.00,7777
109/06/18,16453786,519086451,31.75,31.75,31.45,31.65,-0.05,5844
109/06/19,35782161,1121143055,31.55,31.60,31.25,31.25,-0.40,9227
109/06/22,18770895,585582540,31.25,31.45,31.10,31.15,-0.10,6055
109/06/23,16587444,515908649,31.15,31.40,30.90,31.15, 0.00,5462
109/06/24,16333831,509961431,31.25,31.45,31.10,31.25,+0.10,5270
109/06/29,25476186,787700803,30.90,31.05,30.85,30.90,-0.35,10671
109/06/30,20392078,630768046,31.00,31.10,30.90,30.90, 0.00,8141
