日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,18156651,2118102516,116.50,117.00,116.00,116.50,-0.50,6873
109/07/02,29091278,3248470692,111.50,114.00,110.50,114.00,X0.00,11791
109/07/03,8767500,988841000,114.00,114.00,112.00,112.00,-2.00,4527
109/07/06,11953494,1337179996,112.00,112.50,111.50,112.00, 0.00,5570
109/07/07,14418708,1607600296,112.00,112.00,111.00,111.50,-0.50,5305
109/07/08,15765820,1757383980,111.50,112.00,111.00,112.00,+0.50,4387
109/07/09,13087494,1452954519,112.00,112.00,110.50,110.50,-1.50,6066
109/07/10,7696315,853464965,111.00,111.50,110.50,111.00,+0.50,2742
109/07/13,10185501,1126901111,111.00,111.50,110.50,110.50,-0.50,3574
109/07/14,11484818,1266529840,111.00,111.00,110.00,110.00,-0.50,3441
109/07/15,34285902,3763125220,110.00,110.50,109.00,109.50,-0.50,5663
109/07/16,13943215,1529744150,110.50,110.50,109.00,109.50, 0.00,4069
109/07/17,7189110,789861100,110.00,110.50,109.50,109.50, 0.00,2143
109/07/20,5143854,566546820,110.00,110.50,109.50,110.00,+0.50,1593
109/07/21,6993417,768668870,110.00,110.50,109.50,110.00, 0.00,2453
109/07/22,7991257,877242270,110.00,110.00,109.50,110.00, 0.00,2397
109/07/23,7332642,801178120,109.50,110.00,109.00,109.00,-1.00,2992
109/07/24,5930117,647988274,109.00,109.50,109.00,109.00, 0.00,3308
109/07/27,12172684,1321185649,108.50,109.00,108.00,108.00,-1.00,4507
109/07/28,9263451,1002840659,108.00,109.00,107.50,108.50,+0.50,3495
109/07/29,7047757,768226013,109.00,109.50,108.50,108.50, 0.00,3406
109/07/30,4250156,462106504,108.50,109.50,108.50,108.50, 0.00,1646
109/07/31,7544055,825055491,109.50,109.50,108.50,109.50,+1.00,2057
