日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,12970346,507742437,39.50,39.55,39.00,39.00,-0.50,4509
109/04/06,12469065,486703606,39.50,39.55,38.50,39.05,+0.05,4300
109/04/07,17317268,690581320,39.60,40.10,39.50,39.95,+0.90,6715
109/04/08,19695492,805308322,40.00,41.20,40.00,41.00,+1.05,8138
109/04/09,14118997,574865574,41.00,41.10,40.50,40.55,-0.45,6059
109/04/10,7289095,297972795,40.60,41.00,40.60,41.00,+0.45,2613
109/04/13,5565821,227706823,40.80,41.10,40.70,40.80,-0.20,2443
109/04/14,15494328,641107803,40.80,41.80,40.80,41.65,+0.85,6116
109/04/15,19431503,814365648,41.90,42.05,41.80,41.80,+0.15,8917
109/04/16,13136721,549857838,41.45,42.10,41.35,41.85,+0.05,4510
109/04/17,13674541,576751822,42.20,42.40,41.95,42.00,+0.15,5119
109/04/20,10237650,433091189,42.20,42.50,42.10,42.35,+0.35,5291
109/04/21,17436480,730722475,42.35,42.45,41.60,41.80,-0.55,7727
109/04/22,12760896,529747313,41.40,41.70,41.25,41.60,-0.20,5725
109/04/23,16668832,700507486,41.60,42.40,41.60,42.15,+0.55,9521
109/04/24,9369114,393496549,42.15,42.20,41.70,42.00,-0.15,5481
109/04/27,14249222,599656974,42.25,42.40,42.00,42.00, 0.00,5519
109/04/28,9714821,408714019,42.30,42.30,41.85,42.25,+0.25,4699
109/04/29,13649106,579815570,42.30,42.55,42.25,42.55,+0.30,5259
109/04/30,18924976,816168818,42.55,43.35,42.55,43.20,+0.65,6948
